step,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost,time
0,,,,,0.0,0.0
1,ciweightbmiaspirin,0.1529061764657325,0.19531698871262865,0.22518216265547733,40.0,4.040358304977417
2,ciweightbmiaspirin,0.08962740974304811,0.22518216265547733,0.2453646566146255,40.0,3.997826099395752
3,ciweightbmiaspirin,0.01295182609001789,0.2453646566146255,0.2485425769757351,40.0,4.179872035980225
