iterID,x1,x2,Pareto_f1,Pareto_f2
0,-0.25,0.5,0.012457947275441174,95.01537922217483
0,2.0,-0.25,3.0577119024550856,68.03101700666663
0,0.5,2.0,6.2329641903255615,56.25795425078437
1,-0.25,0.5,0.012457947275441174,95.01537922217483
1,2.0,-0.4232483281428745,2.447550970798516,70.97598739750435
1,2.0,-0.25,3.0577119024550856,68.03101700666663
1,0.46508203818192007,1.9163670854530293,5.613591775824802,58.02725536768236
1,0.4395740074210024,1.9943105929994815,5.91794439947207,57.19710362208892
1,0.5,2.0,6.2329641903255615,56.25795425078437
2,-0.25,0.5,0.012457947275441174,95.01537922217483
2,-0.10621507745819048,1.0944690260069772,0.9223052870283633,81.21018706065053
2,0.09145390048270796,1.250169145154128,1.8024331738407053,75.0288591287485
2,2.0,-0.4232483281428745,2.447550970798516,70.97598739750435
2,2.0,-0.25,3.0577119024550856,68.03101700666663
2,0.32718052629486727,1.5938223518427463,3.722177657392759,65.288714676369
2,0.5769575095873662,1.5235121788641983,4.432435595765139,62.37027044980755
2,0.7436097556648018,1.5161822544963632,5.12746062065446,59.90920004336854
2,0.46508203818192007,1.9163670854530293,5.613591775824802,58.02725536768236
2,0.4395740074210024,1.9943105929994815,5.91794439947207,57.19710362208892
2,0.5,2.0,6.2329641903255615,56.25795425078437
3,-0.25,0.5,0.012457947275441174,95.01537922217483
3,-0.17325897984642957,0.7785080158106605,0.38085282526412634,88.25807121842497
3,0.06636966131725286,0.7754809828156044,0.6865939046588184,83.88897351023165
3,-0.10621507745819048,1.0944690260069772,0.9223052870283633,81.21018706065053
3,0.3587724649405146,0.853508142201614,1.4836879938546854,77.24083487295276
3,0.09145390048270796,1.250169145154128,1.8024331738407053,75.0288591287485
3,0.614425864130328,0.8451120876885772,2.122943688215858,72.94014640356711
3,2.0,-0.4232483281428745,2.447550970798516,70.97598739750435
3,2.0,-0.25,3.0577119024550856,68.03101700666663
3,0.32718052629486727,1.5938223518427463,3.722177657392759,65.288714676369
3,0.15607108903873468,1.8619474994960967,4.0632938537546215,63.67572046301811
3,0.5769575095873662,1.5235121788641983,4.432435595765139,62.37027044980755
3,0.7436097556648018,1.5161822544963632,5.12746062065446,59.90920004336854
3,0.46508203818192007,1.9163670854530293,5.613591775824802,58.02725536768236
3,0.4395740074210024,1.9943105929994815,5.91794439947207,57.19710362208892
3,0.5,2.0,6.2329641903255615,56.25795425078437
4,-0.25,0.5,0.012457947275441174,95.01537922217483
4,0.6270208777020665,-0.07009491951403568,0.2700728884344941,89.21807600069957
4,-0.17325897984642957,0.7785080158106605,0.38085282526412634,88.25807121842497
4,0.5845283601934583,0.11614603499063847,0.47477188172944795,86.43941104224373
4,0.06636966131725286,0.7754809828156044,0.6865939046588184,83.88897351023165
4,-0.10621507745819048,1.0944690260069772,0.9223052870283633,81.21018706065053
4,0.7471331553600953,0.4317075546367706,1.4131122347316127,77.80193731783268
4,0.3587724649405146,0.853508142201614,1.4836879938546854,77.24083487295276
4,0.09145390048270796,1.250169145154128,1.8024331738407053,75.0288591287485
4,0.614425864130328,0.8451120876885772,2.122943688215858,72.94014640356711
4,2.0,-0.4232483281428745,2.447550970798516,70.97598739750435
4,1.1192267847221222,0.5466537936190468,2.770823974977462,69.40305728474551
4,2.0,-0.25,3.0577119024550856,68.03101700666663
4,1.2594377650899613,0.5958739650405045,3.441032431073665,66.355425551468
4,0.32718052629486727,1.5938223518427463,3.722177657392759,65.288714676369
4,0.15607108903873468,1.8619474994960967,4.0632938537546215,63.67572046301811
4,0.5769575095873662,1.5235121788641983,4.432435595765139,62.37027044980755
4,0.7436097556648018,1.5161822544963632,5.12746062065446,59.90920004336854
4,0.46508203818192007,1.9163670854530293,5.613591775824802,58.02725536768236
4,0.4395740074210024,1.9943105929994815,5.91794439947207,57.19710362208892
4,0.5,2.0,6.2329641903255615,56.25795425078437
5,-0.25,0.5,0.012457947275441174,95.01537922217483
5,0.2507173328602743,0.12192189571965928,0.1600124566942386,92.64150395215776
5,0.6270208777020665,-0.07009491951403568,0.2700728884344941,89.21807600069957
5,-0.17325897984642957,0.7785080158106605,0.38085282526412634,88.25807121842497
5,0.5845283601934583,0.11614603499063847,0.47477188172944795,86.43941104224373
5,-0.5391522080880451,1.3155355376830196,0.6619543519953239,85.08922430360197
5,0.06636966131725286,0.7754809828156044,0.6865939046588184,83.88897351023165
5,-0.10621507745819048,1.0944690260069772,0.9223052870283633,81.21018706065053
5,-0.41825275324977584,1.5601301165011883,1.289249690227258,78.46457036403261
5,0.7471331553600953,0.4317075546367706,1.4131122347316127,77.80193731783268
5,0.3587724649405146,0.853508142201614,1.4836879938546854,77.24083487295276
5,0.09145390048270796,1.250169145154128,1.8024331738407053,75.0288591287485
5,0.614425864130328,0.8451120876885772,2.122943688215858,72.94014640356711
5,2.0,-0.4232483281428745,2.447550970798516,70.97598739750435
5,1.1192267847221222,0.5466537936190468,2.770823974977462,69.40305728474551
5,2.0,-0.25,3.0577119024550856,68.03101700666663
5,1.2594377650899613,0.5958739650405045,3.441032431073665,66.355425551468
5,0.32718052629486727,1.5938223518427463,3.722177657392759,65.288714676369
5,0.15607108903873468,1.8619474994960967,4.0632938537546215,63.67572046301811
5,0.5769575095873662,1.5235121788641983,4.432435595765139,62.37027044980755
5,0.3760860829523267,1.8030836559671028,4.70941085411675,61.193524935100776
5,0.7436097556648018,1.5161822544963632,5.12746062065446,59.90920004336854
5,0.47024115803397404,1.8372792828342481,5.338351732917608,59.21496994889739
5,0.46508203818192007,1.9163670854530293,5.613591775824802,58.02725536768236
5,0.4395740074210024,1.9943105929994815,5.91794439947207,57.19710362208892
5,0.5,2.0,6.2329641903255615,56.25795425078437
6,-0.25,0.5,0.012457947275441174,95.01537922217483
6,0.2507173328602743,0.12192189571965928,0.1600124566942386,92.64150395215776
6,0.6270208777020665,-0.07009491951403568,0.2700728884344941,89.21807600069957
6,-0.17325897984642957,0.7785080158106605,0.38085282526412634,88.25807121842497
6,0.5845283601934583,0.11614603499063847,0.47477188172944795,86.43941104224373
6,-0.5391522080880451,1.3155355376830196,0.6619543519953239,85.08922430360197
6,0.06636966131725286,0.7754809828156044,0.6865939046588184,83.88897351023165
6,-0.10621507745819048,1.0944690260069772,0.9223052870283633,81.21018706065053
6,-0.41825275324977584,1.5601301165011883,1.289249690227258,78.46457036403261
6,0.7471331553600953,0.4317075546367706,1.4131122347316127,77.80193731783268
6,0.3587724649405146,0.853508142201614,1.4836879938546854,77.24083487295276
6,0.09145390048270796,1.250169145154128,1.8024331738407053,75.0288591287485
6,0.614425864130328,0.8451120876885772,2.122943688215858,72.94014640356711
6,2.0,-0.4232483281428745,2.447550970798516,70.97598739750435
6,1.1192267847221222,0.5466537936190468,2.770823974977462,69.40305728474551
6,2.0,-0.25,3.0577119024550856,68.03101700666663
6,1.2594377650899613,0.5958739650405045,3.441032431073665,66.355425551468
6,0.32718052629486727,1.5938223518427463,3.722177657392759,65.288714676369
6,0.7761363698839658,1.2153100407924722,3.9547145721543466,64.08861570871922
6,0.15607108903873468,1.8619474994960967,4.0632938537546215,63.67572046301811
6,0.5769575095873662,1.5235121788641983,4.432435595765139,62.37027044980755
6,0.9718691455714819,1.1721148862994086,4.613470872916428,61.66502239232605
6,0.3760860829523267,1.8030836559671028,4.70941085411675,61.193524935100776
6,0.7436097556648018,1.5161822544963632,5.12746062065446,59.90920004336854
6,0.47024115803397404,1.8372792828342481,5.338351732917608,59.21496994889739
6,2.0,0.35897621578607275,5.517023305452968,58.39138844428517
6,0.46508203818192007,1.9163670854530293,5.613591775824802,58.02725536768236
6,0.4395740074210024,1.9943105929994815,5.91794439947207,57.19710362208892
6,2.0,0.48442159696460796,6.185972281480558,56.48967599104289
6,0.5,2.0,6.2329641903255615,56.25795425078437
6,2.0,0.5737618251251186,6.6659504317493505,55.11875019536471
7,-0.25,0.5,0.012457947275441174,95.01537922217483
7,0.2507173328602743,0.12192189571965928,0.1600124566942386,92.64150395215776
7,0.6270208777020665,-0.07009491951403568,0.2700728884344941,89.21807600069957
7,-0.17325897984642957,0.7785080158106605,0.38085282526412634,88.25807121842497
7,0.5845283601934583,0.11614603499063847,0.47477188172944795,86.43941104224373
7,-0.5391522080880451,1.3155355376830196,0.6619543519953239,85.08922430360197
7,0.06636966131725286,0.7754809828156044,0.6865939046588184,83.88897351023165
7,-0.10621507745819048,1.0944690260069772,0.9223052870283633,81.21018706065053
7,2.0,-0.92428227895539,1.0933967736755086,79.61889009654429
7,-0.41825275324977584,1.5601301165011883,1.289249690227258,78.46457036403261
7,0.7471331553600953,0.4317075546367706,1.4131122347316127,77.80193731783268
7,0.3587724649405146,0.853508142201614,1.4836879938546854,77.24083487295276
7,0.09145390048270796,1.250169145154128,1.8024331738407053,75.0288591287485
7,0.614425864130328,0.8451120876885772,2.122943688215858,72.94014640356711
7,2.0,-0.4232483281428745,2.447550970798516,70.97598739750435
7,1.1192267847221222,0.5466537936190468,2.770823974977462,69.40305728474551
7,2.0,-0.25,3.0577119024550856,68.03101700666663
7,0.9371770111696271,0.8697585541276638,3.2622226403896524,67.12165299796361
7,1.2594377650899613,0.5958739650405045,3.441032431073665,66.355425551468
7,0.32718052629486727,1.5938223518427463,3.722177657392759,65.288714676369
7,0.7761363698839658,1.2153100407924722,3.9547145721543466,64.08861570871922
7,0.15607108903873468,1.8619474994960967,4.0632938537546215,63.67572046301811
7,2.0,0.0816851944482786,4.324445021321615,62.69408768908498
7,0.5769575095873662,1.5235121788641983,4.432435595765139,62.37027044980755
7,0.9718691455714819,1.1721148862994086,4.613470872916428,61.66502239232605
7,0.3760860829523267,1.8030836559671028,4.70941085411675,61.193524935100776
7,0.33900138917271705,1.8887857365762537,4.940685785074888,60.3584307233506
7,0.7436097556648018,1.5161822544963632,5.12746062065446,59.90920004336854
7,0.47024115803397404,1.8372792828342481,5.338351732917608,59.21496994889739
7,2.0,0.35897621578607275,5.517023305452968,58.39138844428517
7,0.46508203818192007,1.9163670854530293,5.613591775824802,58.02725536768236
7,0.4395740074210024,1.9943105929994815,5.91794439947207,57.19710362208892
7,2.0,0.48442159696460796,6.185972281480558,56.48967599104289
7,0.5,2.0,6.2329641903255615,56.25795425078437
7,2.0,0.5737618251251186,6.6659504317493505,55.11875019536471
8,-0.25,0.5,0.012457947275441174,95.01537922217483
8,0.2507173328602743,0.12192189571965928,0.1600124566942386,92.64150395215776
8,0.6270208777020665,-0.07009491951403568,0.2700728884344941,89.21807600069957
8,-0.17325897984642957,0.7785080158106605,0.38085282526412634,88.25807121842497
8,0.5845283601934583,0.11614603499063847,0.47477188172944795,86.43941104224373
8,-0.5391522080880451,1.3155355376830196,0.6619543519953239,85.08922430360197
8,0.06636966131725286,0.7754809828156044,0.6865939046588184,83.88897351023165
8,-0.214211382857723,1.134451853419666,0.8629787697468806,82.46831087362044
8,-0.10621507745819048,1.0944690260069772,0.9223052870283633,81.21018706065053
8,2.0,-0.92428227895539,1.0933967736755086,79.61889009654429
8,-0.41825275324977584,1.5601301165011883,1.289249690227258,78.46457036403261
8,0.7471331553600953,0.4317075546367706,1.4131122347316127,77.80193731783268
8,0.3587724649405146,0.853508142201614,1.4836879938546854,77.24083487295276
8,2.0,-0.701596119304076,1.6801087866843925,75.75365834768505
8,0.09145390048270796,1.250169145154128,1.8024331738407053,75.0288591287485
8,-0.276887282644927,1.694228700387161,2.0693310747429186,73.68885542301217
8,0.614425864130328,0.8451120876885772,2.122943688215858,72.94014640356711
8,2.0,-0.4232483281428745,2.447550970798516,70.97598739750435
8,1.1192267847221222,0.5466537936190468,2.770823974977462,69.40305728474551
8,2.0,-0.25,3.0577119024550856,68.03101700666663
8,0.9371770111696271,0.8697585541276638,3.2622226403896524,67.12165299796361
8,1.2594377650899613,0.5958739650405045,3.441032431073665,66.355425551468
8,0.146620822483992,1.760488666097201,3.661219631128256,65.46263163702199
8,0.32718052629486727,1.5938223518427463,3.722177657392759,65.288714676369
8,0.21176587906287048,1.76152866335467,3.9122761614980135,64.42977274888575
8,0.7761363698839658,1.2153100407924722,3.9547145721543466,64.08861570871922
8,0.15607108903873468,1.8619474994960967,4.0632938537546215,63.67572046301811
8,2.0,0.0816851944482786,4.324445021321615,62.69408768908498
8,0.5769575095873662,1.5235121788641983,4.432435595765139,62.37027044980755
8,0.9718691455714819,1.1721148862994086,4.613470872916428,61.66502239232605
8,0.3760860829523267,1.8030836559671028,4.70941085411675,61.193524935100776
8,0.33900138917271705,1.8887857365762537,4.940685785074888,60.3584307233506
8,0.7436097556648018,1.5161822544963632,5.12746062065446,59.90920004336854
