type_trial,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost
0,,,,,0.0
1,X1X2,0.08299493509237546,1515.6854471423355,1641.4796624483718,20.0
1,X3X4,0.07554907284873157,213.6913885815175,229.83557486460916,20.0
1,X3,0.06979085053215478,205.75793705429248,220.11795848505312,10.0
1,X4,0.06435066669086356,201.8723747685251,214.86299667134756,10.0
1,X4,0.06186878275314554,214.86299667134756,228.156308734097,10.0
1,X2X3,0.04390268757729218,791.4520248136158,826.1988957914233,20.0
1,X2,0.042509063850410214,512.6865326371428,534.4803571882605,10.0
1,X2,0.04167455515281589,534.4803571882605,556.7545883119994,10.0
1,X3,0.041283572871394475,220.11795848505312,229.2052142644734,10.0
1,X3,0.04810302294409914,229.2052142644734,240.23067794514452,10.0
1,X1X4,0.033538572150286036,884.50202398173,914.1669589301152,20.0
1,X3X4,0.01915638932212383,229.83557486460916,234.23839461678975,20.0
1,X2X3,0.018440305362347587,826.1988957914233,841.4342557198515,20.0
1,X1X4,0.010833184365791526,914.1669589301152,924.0702981373202,20.0
1,X1X2,0.009239802929721572,1641.4796624483718,1656.6466110425406,20.0
1,X1X4,0.009194268953494863,924.0702981373202,932.5664489903309,20.0
1,X2,0.007673909930865581,556.7545883119994,561.0270728763019,10.0
1,X4,0.007448334210607064,228.156308734097,229.855693173807,10.0
1,X2X3,0.007254326734033354,841.4342557198515,847.5382947360515,20.0
1,X3,0.005175359831465079,240.23067794514452,241.47395814606745,10.0
1,X3X4,0.005115301489841885,234.23839461678975,235.43659462575118,20.0
1,X1,0.004959488338745177,745.7756109328429,749.4742763785849,10.0
1,X1,0.013535263372859947,749.4742763785849,759.6186081005527,10.0
1,X1,0.00849697997727235,759.6186081005527,766.0730722039466,10.0
1,X1,0.006500942640366197,766.0730722039466,771.0532693046736,10.0
1,X1X2,0.004469270150819629,1656.6466110425406,1664.0506122917295,20.0
1,X1,0.004312538989177056,771.0532693046736,774.3784665912824,10.0
1,X3X4,0.0042507516626852145,235.43659462575118,236.43737712181354,20.0
1,X3,0.003905070594592955,241.47395814606745,242.41693099938362,10.0
1,X3,0.009615773346286114,242.41693099938362,244.74795726317598,10.0
1,X1X4,0.0035407226597455746,932.5664489903309,935.8684081479894,20.0
1,X2X3,0.002967509025500078,847.5382947360515,850.0533722751377,20.0
1,X1X2,0.0022773749361408853,1664.0506122917295,1667.8402794486326,20.0
1,X2,0.0022188487146349,561.0270728763019,562.2719070758288,10.0
1,X2,0.0024692507669645094,562.2719070758288,563.6602974136184,10.0
1,X2X3,0.0018665209089623797,850.0533722751377,851.6400146682232,20.0
1,X1,0.0016378293831365589,774.3784665912824,775.6467663975338,10.0
1,X1,0.0024145912240597298,775.6467663975338,777.5196362726476,10.0
1,X1X2,0.0013657797960071462,1667.8402794486326,1670.1181820052705,20.0
1,X2,0.0011239133007826664,563.6602974136184,564.2938027190047,10.0
1,X1X2,0.001075803378864973,1670.1181820052705,1671.9149007885756,20.0
1,X1X2,0.0013463754464485534,1671.9149007885756,1674.1659259595488,20.0
1,X1X2,0.0007185838623423986,1674.1659259595488,1675.3689545768268,20.0
1,X1X2,0.0005634879432824514,1675.3689545768268,1676.3130047832806,20.0
1,X1X2,0.0007740251135079957,1676.3130047832806,1677.6105131470829,20.0
1,X3,0.0005051318245322346,244.74795726317598,244.87158724537886,10.0
1,X3,0.0008326518274864083,244.87158724537886,245.07548001999822,10.0
1,X1X4,0.0004987101833061442,935.8684081479894,936.3351352533673,20.0
1,X1X4,0.002162008560494344,936.3351352533673,938.3594998312767,20.0
1,X1X4,0.001168532208480334,938.3594998312767,939.456003129963,20.0
1,X1X4,0.0015403624696058683,939.456003129963,940.9031058990304,20.0
1,X1X4,0.0021972230571679634,940.9031058990304,942.9704798978727,20.0
