step,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost
0,,,,,0.0
1,X5X6,0.40823865929836245,2905809940.980642,4092073895.462433,10.0
2,X5X6,0.011973397578750034,4092073895.462433,4141069923.134429,10.0
3,X5X6,0.024792100484224654,4141069923.134429,4243735744.780978,10.0
4,X11X12,0.0,3664832868.5962095,3664832868.5962095,5.0
5,X11X12,0.14568876848373702,3664832868.5962095,4198757855.9207125,5.0
6,X11X12,0.0,4198757855.9207125,4198757855.9207125,5.0
7,X11X12,0.0,4198757855.9207125,4198757855.9207125,5.0
8,X11X12,0.0,4198757855.9207125,4198757855.9207125,5.0
9,X11X12,0.030374458705110702,4198757855.9207125,4326292853.028135,5.0
10,X11X12,0.0,4326292853.028135,4326292853.028135,5.0
11,X11X12,0.04215332769897285,4326292853.028135,4508660493.383554,5.0
12,X11X12,0.0,4508660493.383554,4508660493.383554,5.0
13,X11X12,0.0,4508660493.383554,4508660493.383554,5.0
14,X11X12,0.0,4508660493.383554,4508660493.383554,5.0
15,X11X12,0.0009572828521444504,4508660493.383554,4512976556.760012,5.0
16,X11X12,0.0,4512976556.760012,4512976556.760012,5.0
17,X11X12,0.0,4512976556.760012,4512976556.760012,5.0
18,X11X12,0.0,4512976556.760012,4512976556.760012,5.0
19,X11X12,0.0,4512976556.760012,4512976556.760012,5.0
20,X11X12,0.0,4512976556.760012,4512976556.760012,5.0
21,X11X12,0.0020538717951494832,4512976556.760012,4522245632.022112,5.0
22,X11X12,0.0,4522245632.022112,4522245632.022112,5.0
23,X11X12,0.0,4522245632.022112,4522245632.022112,5.0
24,X11X12,0.0,4522245632.022112,4522245632.022112,5.0
25,X11X12,0.0,4522245632.022112,4522245632.022112,5.0
26,X11X12,0.0,4522245632.022112,4522245632.022112,5.0
27,X11X12,0.0,4522245632.022112,4522245632.022112,5.0
28,X11X12,0.01416331089586243,4522245632.022112,4586295602.855897,5.0
29,X11X12,0.0,4586295602.855897,4586295602.855897,5.0
30,X11X12,0.0,4586295602.855897,4586295602.855897,5.0
31,X11X12,0.0,4586295602.855897,4586295602.855897,5.0
32,X11X12,0.0011330138957080648,4586295602.855897,4591491939.503757,5.0
33,X11X12,0.0,4591491939.503757,4591491939.503757,5.0
34,X11X12,0.004935207389438279,4591491939.503757,4614151904.452143,5.0
35,X11X12,0.004032950232873267,4614151904.452143,4632760549.449716,5.0
36,X11X12,0.0,4632760549.449716,4632760549.449716,5.0
37,X11X12,0.0,4632760549.449716,4632760549.449716,5.0
38,X11X12,0.0,4632760549.449716,4632760549.449716,5.0
39,X11X12,0.0,4632760549.449716,4632760549.449716,5.0
40,X11X12,0.0,4632760549.449716,4632760549.449716,5.0
41,X11X12,0.0,4632760549.449716,4632760549.449716,5.0
42,X11X12,0.0006370699142109916,4632760549.449716,4635711941.815514,5.0
43,X11X12,0.0,4635711941.815514,4635711941.815514,5.0
44,X11X12,0.0,4635711941.815514,4635711941.815514,5.0
45,X11X12,0.0,4635711941.815514,4635711941.815514,5.0
46,X11X12,0.0,4635711941.815514,4635711941.815514,5.0
47,X11X12,0.0,4635711941.815514,4635711941.815514,5.0
48,X11X12,0.0,4635711941.815514,4635711941.815514,5.0
49,X11X12,0.0,4635711941.815514,4635711941.815514,5.0
50,X11X12,0.0,4635711941.815514,4635711941.815514,5.0
51,X11X12,0.0,4635711941.815514,4635711941.815514,5.0
52,X11X12,0.0,4635711941.815514,4635711941.815514,5.0
53,X11X12,0.0,4635711941.815514,4635711941.815514,5.0
54,X11X12,0.00813915212056325,4635711941.815514,4673442706.497062,5.0
55,X11X12,0.0,4673442706.497062,4673442706.497062,5.0
56,X11X12,0.0,4673442706.497062,4673442706.497062,5.0
57,X11X12,0.0,4673442706.497062,4673442706.497062,5.0
58,X11X12,0.015643977084731878,4673442706.497062,4746553937.104309,5.0
59,X11X12,0.0,4746553937.104309,4746553937.104309,5.0
60,X11X12,0.0,4746553937.104309,4746553937.104309,5.0
61,X11X12,0.0,4746553937.104309,4746553937.104309,5.0
62,X11X12,0.0,4746553937.104309,4746553937.104309,5.0
63,X11X12,0.0,4746553937.104309,4746553937.104309,5.0
64,X11X12,0.0,4746553937.104309,4746553937.104309,5.0
65,X11X12,0.0,4746553937.104309,4746553937.104309,5.0
66,X11X12,0.0,4746553937.104309,4746553937.104309,5.0
67,X11X12,0.0,4746553937.104309,4746553937.104309,5.0
68,X11X12,0.0,4746553937.104309,4746553937.104309,5.0
69,X11X12,0.0,4746553937.104309,4746553937.104309,5.0
70,X11X12,0.0,4746553937.104309,4746553937.104309,5.0
71,X11X12,0.002492534661595832,4746553937.104309,4758384887.315676,5.0
72,X11X12,0.0,4758384887.315676,4758384887.315676,5.0
73,X11X12,0.0,4758384887.315676,4758384887.315676,5.0
74,X11X12,0.0,4758384887.315676,4758384887.315676,5.0
75,X11X12,0.0,4758384887.315676,4758384887.315676,5.0
76,X11X12,0.0,4758384887.315676,4758384887.315676,5.0
77,X11X12,0.0,4758384887.315676,4758384887.315676,5.0
78,X11X12,0.0,4758384887.315676,4758384887.315676,5.0
79,X11X12,0.0,4758384887.315676,4758384887.315676,5.0
80,X11X12,0.0,4758384887.315676,4758384887.315676,5.0
81,X11X12,0.0,4758384887.315676,4758384887.315676,5.0
82,X11X12,0.0,4758384887.315676,4758384887.315676,5.0
83,X11X12,0.0,4758384887.315676,4758384887.315676,5.0
84,X11X12,0.0,4758384887.315676,4758384887.315676,5.0
85,X11X12,0.0,4758384887.315676,4758384887.315676,5.0
86,X11X12,0.0,4758384887.315676,4758384887.315676,5.0
87,X11X12,0.0,4758384887.315676,4758384887.315676,5.0
88,X11X12,0.0,4758384887.315676,4758384887.315676,5.0
89,X11X12,0.0,4758384887.315676,4758384887.315676,5.0
90,X11X12,0.0,4758384887.315676,4758384887.315676,5.0
91,X11X12,0.0,4758384887.315676,4758384887.315676,5.0
92,X11X12,0.0,4758384887.315676,4758384887.315676,5.0
93,X11X12,0.0,4758384887.315676,4758384887.315676,5.0
94,X11X12,0.0,4758384887.315676,4758384887.315676,5.0
95,X11X12,0.0,4758384887.315676,4758384887.315676,5.0
96,X11X12,0.0,4758384887.315676,4758384887.315676,5.0
97,X11X12,0.0,4758384887.315676,4758384887.315676,5.0
98,X11X12,0.0,4758384887.315676,4758384887.315676,5.0
99,X11X12,0.0,4758384887.315676,4758384887.315676,5.0
100,X11X12,0.0,4758384887.315676,4758384887.315676,5.0
