type_trial,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost
0,,,,,0.0
1,"['X1', 'X2', 'X3']",0.3363691028224894,2784.395170124875,3720.979675403052,30.0
1,"['X2', 'X3']",0.17660513644809717,1148.885796478448,1351.784929328805,20.0
1,"['X1', 'X2', 'X3']",0.010553175502859394,3720.979675403052,3760.2478269601534,30.0
1,"['X2', 'X3']",0.007726849371168805,1351.784929328805,1362.2299678599447,20.0
1,"['X2', 'X3']",0.006314529943395049,1362.2299678599447,1370.8318097817864,20.0
1,"['X2', 'X3']",0.005705750088609651,1370.8318097817864,1378.6534335019178,20.0
1,"['X1', 'X2', 'X3']",0.004395664630517684,3760.2478269601534,3776.776615335103,30.0
1,"['X1', 'X2', 'X3']",0.0017102174065729814,3776.776615335103,3783.235724443387,30.0
1,"['X1', 'X2', 'X3']",0.0016559587232578726,3783.235724443387,3789.50060664342,30.0
1,"['X2', 'X3']",0.001540271895206915,1378.6534335019178,1380.7769346387713,20.0
1,"['X2', 'X3']",0.0016488561807852466,1380.7769346387713,1383.0536372217362,20.0
1,"['X1', 'X2', 'X3']",0.0006130098856370693,3789.50060664342,3791.82360797692,30.0
1,"['X2', 'X3']",0.0003656178989736238,1383.0536372217362,1383.559306386745,20.0
1,"['X2', 'X3']",0.0005919616557008244,1383.559306386745,1384.378320444514,20.0
1,"['X2', 'X3']",0.0003152405094320893,1384.378320444514,1384.8147325714976,20.0
1,"['X1', 'X2', 'X3']",0.00030789922316264623,3791.82360797692,3792.991107520186,30.0
1,"['X1', 'X2', 'X3']",0.00045183072169743355,3792.991107520186,3794.7048974296886,30.0
1,"['X1', 'X2', 'X3']",0.00017116357981812431,3794.7048974296886,3795.354412704286,30.0
1,"['X1', 'X2', 'X3']",0.0001509564555216462,3795.354412704286,3795.9273459538763,30.0
