iterID,x1,x2,x3,f1,f2,Expected_f1,Uncertainty_f1,Acquisition_f1,Expected_f2,Uncertainty_f2,Acquisition_f2,Hypervolume_indicator
0,0.7894736842105263,4.2105263157894735,5.0,42.58715313419916,3.046822283528787,0.0,0.0,0.0,0.0,0.0,0.0,2393.494530597785
0,0.5263157894736842,4.473684210526316,2.631578947368421,44.979233813942145,32.22044866873598,0.0,0.0,0.0,0.0,0.0,0.0,2393.494530597785
0,3.6842105263157894,1.0526315789473684,2.894736842105263,12.653545637822297,39.468229614080585,0.0,0.0,0.0,0.0,0.0,0.0,2393.494530597785
0,3.4210526315789473,2.631578947368421,0.0,34.38807409039229,50.59881641670348,0.0,0.0,0.0,0.0,0.0,0.0,2393.494530597785
0,4.7368421052631575,3.9473684210526314,0.7894736842105263,71.71002436339384,46.38629854410737,0.0,0.0,0.0,0.0,0.0,0.0,2393.494530597785
0,1.5789473684210527,1.5789473684210527,1.3157894736842104,11.224023052714742,46.79514156894657,0.0,0.0,0.0,0.0,0.0,0.0,2393.494530597785
0,0.0,0.0,1.8421052631578947,0.0,46.6066481994387,0.0,0.0,0.0,0.0,0.0,0.0,2393.494530597785
0,2.631578947368421,3.1578947368421053,1.0526315789473684,38.63521537233187,45.04729464149966,0.0,0.0,0.0,0.0,0.0,0.0,2393.494530597785
0,2.1052631578947367,2.1052631578947367,3.6842105263157894,19.419827868638507,27.709375455567653,0.0,0.0,0.0,0.0,0.0,0.0,2393.494530597785
0,1.3157894736842104,5.0,3.1578947368421053,64.15750012484278,24.105875396720815,0.0,0.0,0.0,0.0,0.0,0.0,2393.494530597785
0,1.8421052631578947,4.7368421052631575,0.5263157894736842,63.8065959726876,46.79808343831843,0.0,0.0,0.0,0.0,0.0,0.0,2393.494530597785
0,4.2105263157894735,1.8421052631578947,0.2631578947368421,25.23141283331058,49.196875344597906,0.0,0.0,0.0,0.0,0.0,0.0,2393.494530597785
0,5.0,2.3684210526315788,4.473684210526316,38.15410298780124,18.766647467913607,0.0,0.0,0.0,0.0,0.0,0.0,2393.494530597785
0,3.1578947368421053,0.5263157894736842,4.2105263157894735,6.273869970760715,30.32888089847981,0.0,0.0,0.0,0.0,0.0,0.0,2393.494530597785
0,1.0526315789473684,3.6842105263157894,3.9473684210526314,35.64986748715137,20.720598266433058,0.0,0.0,0.0,0.0,0.0,0.0,2393.494530597785
0,4.473684210526316,0.2631578947368421,3.4210526315789473,5.539302998419286,37.465318620728475,0.0,0.0,0.0,0.0,0.0,0.0,2393.494530597785
0,2.3684210526315788,2.894736842105263,2.1052631578947367,32.35915458320997,40.338747529294345,0.0,0.0,0.0,0.0,0.0,0.0,2393.494530597785
0,0.2631578947368421,0.7894736842105263,2.3684210526315788,1.729130631916695,43.10446799800928,0.0,0.0,0.0,0.0,0.0,0.0,2393.494530597785
0,2.894736842105263,3.4210526315789473,1.5789473684210527,45.452278762394904,41.3456165739954,0.0,0.0,0.0,0.0,0.0,0.0,2393.494530597785
0,3.9473684210526314,1.3157894736842104,4.7368421052631575,16.659391775470475,22.31678649314603,0.0,0.0,0.0,0.0,0.0,0.0,2393.494530597785
1,0.0,2.4939737739200307,5.0,12.43981037000185,12.466893232644022,12.111838390956649,0.031114121684423002,-0.8836303268258234,12.524096382205581,0.09295358628534826,-1.85736567164426,3122.9688968750233
1,0.0,0.9005765143015474,5.0,1.6220761162230501,21.222119951941988,1.3438251778465684,0.017906548787744548,-1.4002232717725747,22.998821295055674,0.07961303112924438,-1.0149311892568704,3122.9688968750233
1,0.0,3.6341546541940724,5.0,26.414160101200824,7.426991055859734,26.067254158730478,0.019075990893072537,-0.21412248106526022,6.151549350447791,0.06138707643772907,-2.369880645054426,3122.9688968750233
1,0.0,4.941252962181875,5.0,48.831961672542185,-0.36321047148582863,48.750690911777895,0.019829812388378082,0.8741101540417731,-0.9000355209380473,0.10709556344979503,-2.9370075434275797,3122.9688968750233
1,0.0,1.7624220834187934,5.0,6.21226320024448,16.223343204875917,5.839836512182128,0.027271260494961792,-1.184528167229928,17.137466920305087,0.07464847688301243,-1.4863332623294063,3122.9688968750233
1,0.0,4.308105922745923,5.0,37.119553283197064,3.1737296717747028,36.82414853353718,0.012846003352358129,0.30193704018392964,2.4537226229199547,0.01415700271143341,-2.667280029867058,3122.9688968750233
1,0.0,3.0777181295738743,5.0,18.94469777021544,9.563856367872495,18.625851683932034,0.02636493248176956,-0.5711220447647065,9.20083459608054,0.08889200947521424,-2.124640501859375,3122.9688968750233
1,0.0,3.9967957161430405,5.0,31.948751993158684,4.752748999141318,31.604546073455268,0.015060144315339646,0.05152781863671407,4.160386741280728,0.029214503986057575,-2.5300207972740765,3122.9688968750233
1,0.0,2.096720659190834,5.0,8.792475045355301,13.565957695925428,8.437176757766437,0.030334076656700203,-1.059921369305357,14.961146808964703,0.08528038905435688,-1.6613647902941295,3122.9688968750233
1,0.0,1.3550960153329983,5.0,3.672570421542734,19.189484265644754,3.3132385428129467,0.021873337320765473,-1.3057411208046688,19.896570513255966,0.06486823109727821,-1.2644311096218637,3122.9688968750233
2,0.0,0.337284148554399,5.0,0.22752119373213145,23.427094641195666,0.3002430705829724,0.004399419242314003,-1.3421914775371988,24.033689115434314,0.1090814359790967,-0.20543567326691914,3181.7772683635985
2,0.8015618222647678,5.0,5.0,58.49831030629902,-0.13235175009776867,58.56062779969062,0.002821620548929125,1.5990016004652716,-1.264258098354503,0.013547685502627105,-1.787053135443216,3181.7772683635985
