iterID,x1,x2,x3,x4,x5,x6,Pareto_f1,Pareto_f2
0,50.0,25.0,45000.0,60045.0,24.75,0.0,-105045.0,51007.41835232422
0,37.5,0.0,60000.0,15011.25,33.0,25.0,-75011.25,7694.10275785912
0,25.0,37.5,30000.0,0.0,0.0,50.0,-30000.0,2251.416688667332
1,50.0,25.0,45000.0,60045.0,24.75,0.0,-105045.0,51007.41835232422
1,50.0,8.788280108622972,60000.0,44210.00134506101,33.0,0.0,-104210.001345061,42265.51520388805
1,50.0,17.559365853560756,60000.0,37536.50723745282,33.0,0.0,-97536.50723745281,40945.85946766196
1,47.70421948352583,50.0,52062.98249802449,25551.433752840436,33.0,0.0,-77614.41625086495,18425.239859146048
1,37.5,0.0,60000.0,15011.25,33.0,25.0,-75011.25,7694.10275785912
1,25.0,37.5,30000.0,0.0,0.0,50.0,-30000.0,2251.416688667332
2,0.0,50.0,60000.0,59609.00622769963,0.0,100.0,-119609.00622769959,56877.77079774196
2,0.0,50.0,60000.0,45829.82354263382,0.0,100.0,-105829.82354263382,48806.19649335209
2,50.0,8.788280108622972,60000.0,44210.00134506101,33.0,0.0,-104210.001345061,42265.51520388805
2,50.0,17.559365853560756,60000.0,37536.50723745282,33.0,0.0,-97536.50723745281,40945.85946766196
2,0.0,50.0,60000.0,35632.47251795073,0.0,100.0,-95632.4725179507,33038.84482403451
2,0.0,50.0,60000.0,25528.11116044359,0.0,100.0,-85528.1111604436,15853.342068316892
2,37.5,0.0,60000.0,15011.25,33.0,25.0,-75011.25,7694.10275785912
2,0.0,0.0,60000.0,1550.7456033173555,0.0,100.0,-61550.74560331737,-4401.080624718532
3,0.0,0.0,60000.0,60045.0,33.0,0.0,-120045.0,56600.908325450364
3,0.0,50.0,60000.0,45829.82354263382,0.0,100.0,-105829.82354263382,48806.19649335209
3,50.0,8.788280108622972,60000.0,44210.00134506101,33.0,0.0,-104210.001345061,42265.51520388805
3,0.0,0.0,60000.0,41282.399383073454,33.0,100.0,-101282.39938307347,33938.98051272523
3,0.0,50.0,60000.0,35632.47251795073,0.0,100.0,-95632.4725179507,33038.84482403451
3,0.0,50.0,60000.0,30487.887436151086,33.0,100.0,-90487.88743615105,32438.005161645047
3,0.0,50.0,60000.0,25528.11116044359,0.0,100.0,-85528.1111604436,15853.342068316892
3,37.5,0.0,60000.0,15011.25,33.0,25.0,-75011.25,7694.10275785912
3,0.0,0.0,60000.0,1550.7456033173555,0.0,100.0,-61550.74560331737,-4401.080624718532
4,0.0,0.0,60000.0,60045.0,33.0,0.0,-120045.0,56600.908325450364
4,50.0,0.0,60000.0,49333.445055964,0.0,83.15866370684796,-109333.44505596395,48182.73754817854
4,50.0,8.788280108622972,60000.0,44210.00134506101,33.0,0.0,-104210.001345061,42265.51520388805
4,0.0,0.0,60000.0,41282.399383073454,33.0,100.0,-101282.39938307347,33938.98051272523
4,0.0,50.0,60000.0,35632.47251795073,0.0,100.0,-95632.4725179507,33038.84482403451
4,0.0,50.0,60000.0,30487.887436151086,33.0,100.0,-90487.88743615105,32438.005161645047
4,0.0,50.0,60000.0,25528.11116044359,0.0,100.0,-85528.1111604436,15853.342068316892
4,37.5,0.0,60000.0,15011.25,33.0,25.0,-75011.25,7694.10275785912
4,0.0,0.0,60000.0,1550.7456033173555,0.0,100.0,-61550.74560331737,-4401.080624718532
5,0.0,0.0,60000.0,60045.0,33.0,0.0,-120045.0,56600.908325450364
5,50.0,0.0,60000.0,59080.76859011087,33.0,100.0,-119080.76859011083,50842.90413482016
5,50.0,0.0,60000.0,49657.61210518473,33.0,100.0,-109657.61210518471,46808.38480880346
5,50.0,8.788280108622972,60000.0,44210.00134506101,33.0,0.0,-104210.001345061,42265.51520388805
5,0.0,0.0,60000.0,41282.399383073454,33.0,100.0,-101282.39938307347,33938.98051272523
5,0.0,50.0,60000.0,35632.47251795073,0.0,100.0,-95632.4725179507,33038.84482403451
5,0.0,50.0,60000.0,30487.887436151086,33.0,100.0,-90487.88743615105,32438.005161645047
5,0.0,50.0,60000.0,25528.11116044359,0.0,100.0,-85528.1111604436,15853.342068316892
5,37.5,0.0,60000.0,15011.25,33.0,25.0,-75011.25,7694.10275785912
5,0.0,0.0,60000.0,1550.7456033173555,0.0,100.0,-61550.74560331737,-4401.080624718532
6,0.0,0.0,60000.0,60045.0,33.0,0.0,-120045.0,56600.908325450364
6,50.0,0.0,60000.0,59080.76859011087,33.0,100.0,-119080.76859011083,50842.90413482016
6,50.0,0.0,60000.0,49657.61210518473,33.0,100.0,-109657.61210518471,46808.38480880346
6,0.0,0.0,60000.0,46241.58824139941,33.0,100.0,-106241.58824139944,38363.3090336329
6,0.0,0.0,60000.0,41282.399383073454,33.0,100.0,-101282.39938307347,33938.98051272523
6,0.0,50.0,60000.0,35632.47251795073,0.0,100.0,-95632.4725179507,33038.84482403451
6,0.0,0.0,60000.0,30702.024514832457,0.0,100.0,-90702.02451483246,10045.311117326602
