iterID,x1,x2,x3,x4,x5,x6,ParetoFamily,Pareto_f1,Pareto_f2
1,0.0,50.0,0.0,0.0,0.0,42.247566473579575,0,-33504.94254680845,2176.8320364343053
1,0.0,50.0,0.0,0.0,0.0,19.67613892940793,0,-46401.20331086284,2182.311223033739
1,0.0,50.0,0.0,0.0,0.0,4.202197389165866,0,-55623.53670815579,2187.259931964614
1,0.0,50.0,0.0,0.0,6.673605850978414,0.0,5,-62220.06426757529,2196.6335423964993
1,0.0,50.0,0.0,0.0,14.637689462657216,0.0,5,-67592.65209414296,2208.1886434407825
1,0.0,50.0,0.0,0.0,21.11339029257094,0.0,5,-71912.1383273123,2219.321231595324
1,0.0,50.0,0.0,0.0,26.524777240439118,0.0,5,-75293.22137188417,2229.814819775558
1,0.0,50.0,0.0,0.0,28.365469138669262,0.0,5,-76370.45218505636,2233.6306417352716
1,0.0,50.0,7187.734068774537,1198.1963775810098,33.0,0.0,9,-79550.55121457366,2424.083623802264
1,0.0,50.0,9988.958627634056,2490.9444443349817,33.0,0.0,9,-80274.62806189166,2665.736158671887
1,0.0,50.0,12297.352683007906,3556.2542364231513,33.0,0.0,9,-80874.38161786752,2902.3103761327184
1,0.0,50.0,14487.954290480813,4567.203531484921,33.0,0.0,9,-81445.79810100865,3157.347602920163
1,0.0,50.0,16205.45931003418,5359.821633680849,33.0,0.0,9,-81895.17711867395,3377.617053568367
1,15.052435214017251,50.0,43545.103153654774,6159.603328388267,33.0,0.0,18,-82402.68776723593,3656.9792840296795
1,15.148519125020437,50.0,43337.56031765661,6803.722453353721,33.0,0.0,18,-82768.2077822866,3862.560700444941
1,15.265602421277025,50.0,43084.65846239909,7588.6154655705295,33.0,0.0,18,-83214.3482445544,4128.032296355239
1,0.08982112405026832,50.0,34044.90901302704,8365.780530519576,33.0,0.0,27,-83619.41417477065,4377.215536057953
1,1.6508504716937162,50.0,33636.59359155832,9018.706628541902,33.0,0.0,27,-83994.192755429,4625.003747079609
1,3.046630770189969,50.0,33271.50204365206,9602.51460458628,33.0,0.0,27,-84329.56453970866,4855.975843037864
1,4.413521775528897,50.0,32913.967012174704,10174.23916049233,33.0,0.0,27,-84658.18323345581,5090.751368265923
1,5.741658790006476,50.0,32566.56878698867,10729.754224838152,33.0,0.0,27,-84977.61293540805,5327.007623951617
1,7.113601199198999,50.0,32207.712469594044,11303.591613159968,33.0,0.0,27,-85307.65841182272,5579.509217280101
1,7.864890891302144,50.0,36600.43937848013,11761.593653054852,33.0,0.0,32,-85574.76374466503,5790.359944836986
1,9.292595773094664,50.0,35987.58786568639,12294.3253102916,33.0,0.0,32,-85881.27166056843,6038.988832466133
1,10.68744140444499,50.0,35388.841397709395,12814.795916125593,33.0,0.0,32,-86180.66106574338,6289.287982030339
