iterID,x1,x2,x3,x4,x5,x6,f1,f2,Expected_f1,Uncertainty_f1,Acquisition_f1,Expected_f2,Uncertainty_f2,Acquisition_f2,Hypervolume_indicator
0,0.0,50.0,15000.0,30022.5,16.5,75.0,-45022.5,20745.493522101373,0.0,0.0,0.0,0.0,0.0,0.0,1949586476.551367
0,25.0,37.5,30000.0,0.0,0.0,50.0,-30000.0,2251.416688667332,0.0,0.0,0.0,0.0,0.0,0.0,1949586476.551367
0,50.0,25.0,45000.0,60045.0,24.75,0.0,-105045.0,51007.41835232422,0.0,0.0,0.0,0.0,0.0,0.0,1949586476.551367
0,12.5,12.5,0.0,45033.75,8.25,100.0,-45033.75,42396.60783228558,0.0,0.0,0.0,0.0,0.0,0.0,1949586476.551367
0,37.5,0.0,60000.0,15011.25,33.0,25.0,-75011.25,7694.10275785912,0.0,0.0,0.0,0.0,0.0,0.0,1949586476.551367
1,47.70421948352583,50.0,52062.98249802449,25551.433752840436,33.0,0.0,-77614.41625086495,18425.239859146048,-93403.35600428283,0.2743747861297783,-1.2435645850510495,15573.656654697636,0.06376989955942262,-0.4853945867930567,2293189634.701989
1,0.0,50.0,7187.734068774537,1198.1963775810098,33.0,0.0,-8385.930446355547,7974.900813258615,-79550.55121457366,0.4043697771564529,-0.7274946125525119,2424.083623802264,0.06302749525296861,-1.175766585256469,2293189634.701989
1,50.0,17.559365853560756,60000.0,37536.50723745282,33.0,0.0,-97536.50723745281,40945.85946766196,-99610.88947582763,0.2302598121082697,-1.4748189538647698,31874.40869704651,0.09740189776056606,0.3704189622470728,2293189634.701989
1,25.334917485399906,50.0,48635.42181318651,15409.260219176935,33.0,0.0,-64044.68203236346,10819.225254444244,-87698.1100622278,0.3131499621475254,-1.0310223482181904,7679.531769565961,0.048611078720569995,-0.8998477983356232,2293189634.701989
1,50.0,8.788280108622972,60000.0,44210.00134506101,33.0,0.0,-104210.001345061,42265.51520388805,-102601.25043726427,0.20705734038096274,-1.5862213393423832,41283.768042050295,0.08398608340314775,0.8644242200610086,2293189634.701989
2,0.0,0.0,60000.0,1550.7456033173555,0.0,100.0,-61550.74560331737,-4401.080624718532,-61846.99044176859,0.08608530819479651,0.10742002344967361,-2520.461628296587,0.3484017606452406,-1.5845485656868412,2963532214.6198974
2,0.0,50.0,60000.0,35632.47251795073,0.0,100.0,-95632.4725179507,33038.84482403451,-95743.37854109258,0.12059135701445896,-0.9816319391023995,25013.06116828366,0.10503701072212782,0.03292594578906716,2963532214.6198974
