type_trial,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost
0,,,,,0.0
1,"['X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X8']",0.43477691904649,2605.656437876604,3738.5357160302456,80.0
1,"['X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X8']",0.014021782401807507,3738.5357160302456,3790.9566503418073,80.0
1,"['X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X8']",0.003943422830515974,3790.9566503418073,3805.9059953462615,80.0
1,"['X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X8']",0.0014631249844574332,3805.9059953462615,3811.474511496549,80.0
1,"['X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X8']",0.0015116288927712902,3811.474511496549,3817.2360464921885,80.0
1,"['X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X8']",0.0005650203127849411,3817.2360464921885,3819.3928623971515,80.0
1,"['X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X8']",0.00045784789718517847,3819.3928623971515,3821.141563387724,80.0
1,"['X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X8']",0.00034419853210942546,3821.141563387724,3822.4567947048245,80.0
1,"['X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X8']",0.00029420756216962357,3822.4567947048245,3823.5813903998933,80.0
1,"['X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X8']",0.00017229226594710052,3823.5813903998933,3824.2401639016784,80.0
1,"['X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X8']",0.00021492612072241635,3824.2401639016784,3825.0620930048167,80.0
1,"['X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X8']",9.508687248416582e-05,3825.0620930048167,3825.4258061962983,80.0
1,"['X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X8']",8.037938169196606e-05,3825.4258061962983,3825.733291557309,80.0
1,"['X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X8']",8.26020515769097e-05,3825.733291557309,3826.0493049759775,80.0
1,"['X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X8']",7.706419528991306e-05,3826.0493049759775,3826.344156386805,80.0
1,"['X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X8']",6.876326099752721e-05,3826.344156386805,3826.607268288697,80.0
1,"['X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X8']",9.81132401670637e-05,3826.607268288697,3826.9827091266357,80.0
1,"['X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X8']",5.43057722095529e-05,3826.9827091266357,3827.1905363778874,80.0
1,"['X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X8']",4.092081526420383e-05,3827.1905363778874,3827.3471481348074,80.0
