step,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost,time
0,,,,,0.0,0.0
1,ciweightbmiaspirin,0.6044166513919971,0.1983869277533468,0.3182952903059707,40.0,3.6268019676208496
2,ciweightbmiaspirin,0.08620514860910268,0.3182952903059707,0.3457339831083744,40.0,3.4854860305786133
3,ciweightbmiaspirin,0.022511693863437907,0.3457339831083744,0.3535170406942971,40.0,3.7534210681915283
