step,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost
0,,,,,0.0
1,X2X3,0.32234574243381603,985.2113149799617,1302.7899877613736,10.0
2,X1X2X3,0.29036249879504467,1604.59407384208,2070.5080186745868,15.0
3,X2X3,0.04655172658420474,1302.7899877613736,1363.4371110682805,10.0
4,X1X2X3,0.019470777153810428,2070.5080186745868,2110.822418901377,15.0
5,X1X2X3,0.020693892379628816,2110.822418901377,2154.50355087063,15.0
6,X1X2X3,0.023888532577633566,2154.50355087063,2205.9714791342303,15.0
7,X2X3,0.01139251597298504,1363.4371110682805,1378.9700901342865,10.0
8,X2X3,0.0044117220552422655,1378.9700901342865,1385.0537228944513,10.0
9,X1X2X3,0.0032557178379467276,2205.9714791342303,2213.1534998288494,15.0
10,X1X2X3,0.009793330183899671,2213.1534998288494,2234.8276428003264,15.0
11,X1X2X3,0.007737750600067963,2234.8276428003264,2252.120181734453,15.0
12,X2X3,0.00134174863026982,1385.0537228944513,1386.912116829995,10.0
13,X2X3,0.0015533353388119486,1386.912116829995,1389.0664564328936,10.0
14,X2X3,0.003056676744635896,1389.0664564328936,1393.3123835670258,10.0
15,X2X3,0.0060344402231119485,1393.3123835670258,1401.7202438577826,10.0
16,X2X3,0.0005684101893075992,1401.7202438577826,1402.5169959269501,10.0
17,X2X3,0.000516188286205456,1402.5169959269501,1403.2409587714517,10.0
