iterID,x1,x2,Pareto_f1,Pareto_f2,Pareto_f3
0,0.7894736842105263,1.5789473684210527,3.1165119062505466,96.53702261447904,45.947727984077204
0,1.8421052631578947,1.3157894736842104,5.11860639722609,80.12722080667895,50.39643025837617
0,1.5789473684210527,1.8421052631578947,5.883799592685339,80.89514810046529,41.57333393563736
0,2.894736842105263,0.5263157894736842,8.657133234073529,70.48962960818682,64.74396369255611
0,0.2631578947368421,3.1578947368421053,10.048699068766053,98.20740977406419,21.810748882808834
0,3.4210526315789473,0.2631578947368421,11.772234395304707,65.71939837791695,69.78463794108707
0,2.3684210526315788,2.631578947368421,12.527241871657377,63.8556837659601,29.31519604715782
0,2.631578947368421,2.3684210526315788,12.533874285674232,61.23057319155797,33.26395991105886
0,0.0,3.6842105263157894,13.574194037786487,101.72722200447713,14.877371456489087
0,3.6842105263157894,0.7894736842105263,14.189264046829747,57.622132026256494,59.791810326983324
0,2.1052631578947367,3.4210526315789473,16.128126088296796,64.8128634494713,18.30350524867935
0,1.0526315789473684,4.2105263157894735,18.839749527223614,80.67550988448747,8.523832834484393
0,4.473684210526316,0.0,20.016340705387172,55.54049005572038,74.99873451578071
0,3.9473684210526314,2.1052631578947367,20.01815130181059,45.00565288652241,37.31214911258241
0,1.3157894736842104,4.473684210526316,21.747093562473864,75.69915170372202,5.528139929664773
0,0.5263157894736842,4.7368421052631575,22.711418628005035,89.8152917973612,2.7212841355970157
0,3.1578947368421053,3.9473684210526314,25.563219895908045,47.924906562191985,11.612747982922368
0,5.0,1.0526315789473684,26.108362831205582,40.584335386411674,55.073439526004336
0,4.7368421052631575,2.894736842105263,30.82237682916947,32.128368856216426,25.51408345394983
0,4.2105263157894735,5.0,42.72520439701351,33.52426162917344,0.024430095573893973
1,0.7894736842105263,1.5789473684210527,3.1165119062505466,96.53702261447904,45.947727984077204
1,1.8421052631578947,1.3157894736842104,5.11860639722609,80.12722080667895,50.39643025837617
1,1.5789473684210527,1.8421052631578947,5.883799592685339,80.89514810046529,41.57333393563736
1,2.111031851802035,1.64326549527126,7.144470969818516,73.59020306198109,44.60969804096238
1,2.894736842105263,0.5263157894736842,8.657133234073529,70.48962960818682,64.74396369255611
1,0.2631578947368421,3.1578947368421053,10.048699068766053,98.20740977406419,21.810748882808834
1,1.5030930242278435,2.8175143465644363,10.186424181606105,76.92117360851512,26.546393613881555
1,3.4210526315789473,0.2631578947368421,11.772234395304707,65.71939837791695,69.78463794108707
1,2.3684210526315788,2.631578947368421,12.527241871657377,63.8556837659601,29.31519604715782
1,2.631578947368421,2.3684210526315788,12.533874285674232,61.23057319155797,33.26395991105886
1,0.0,3.6842105263157894,13.574194037786487,101.72722200447713,14.877371456489087
1,3.6842105263157894,0.7894736842105263,14.189264046829747,57.622132026256494,59.791810326983324
1,3.342065700560731,2.0103647759402596,15.218401513900917,53.176957571096096,38.96821295839189
1,2.1052631578947367,3.4210526315789473,16.128126088296796,64.8128634494713,18.30350524867935
1,3.074786763044255,2.970447322037224,18.296840903494633,52.074476507845446,24.325847875260788
1,1.0526315789473684,4.2105263157894735,18.839749527223614,80.67550988448747,8.523832834484393
1,3.9473684210526314,2.1052631578947367,20.01815130181059,45.00565288652241,37.31214911258241
1,1.3157894736842104,4.473684210526316,21.747093562473864,75.69915170372202,5.528139929664773
1,0.5263157894736842,4.7368421052631575,22.711418628005035,89.8152917973612,2.7212841355970157
1,3.8162502704811185,2.963166298169169,23.320256951067954,42.40332242575819,24.182041734644244
1,3.1578947368421053,3.9473684210526314,25.563219895908045,47.924906562191985,11.612747982922368
1,5.0,1.0526315789473684,26.108362831205582,40.584335386411674,55.073439526004336
1,4.417187812669299,2.588061808788144,26.216949462717356,36.92624951988294,29.94279852430786
1,3.2160461498590474,4.423787813484617,29.95191839576994,46.294756839107386,5.914260118423515
1,4.7368421052631575,2.894736842105263,30.82237682916947,32.128368856216426,25.51408345394983
1,4.342632868441398,3.792640257987646,33.302609239015,33.45041018746017,13.346940798225983
1,3.828545736183284,4.521430465439172,35.09133152001485,38.309888789797604,5.059175200893469
1,4.101293441486953,4.77914394994986,39.513366111590145,34.87774219974871,2.1420226658482164
1,4.2105263157894735,5.0,42.72520439701351,33.52426162917344,0.024430095573893973
2,0.7894736842105263,1.5789473684210527,3.1165119062505466,96.53702261447904,45.947727984077204
2,1.8421052631578947,1.3157894736842104,5.11860639722609,80.12722080667895,50.39643025837617
2,1.5789473684210527,1.8421052631578947,5.883799592685339,80.89514810046529,41.57333393563736
2,1.3601414501972595,2.3017841417899296,7.1189711929751285,81.7872076871644,34.532786191281865
2,2.111031851802035,1.64326549527126,7.144470969818516,73.59020306198109,44.60969804096238
2,2.057461341266907,2.010420706526452,8.338562864994845,72.05679975268106,38.80369900072651
2,2.894736842105263,0.5263157894736842,8.657133234073529,70.48962960818682,64.74396369255611
2,0.2631578947368421,3.1578947368421053,10.048699068766053,98.20740977406419,21.810748882808834
2,1.5030930242278435,2.8175143465644363,10.186424181606105,76.92117360851512,26.546393613881555
2,1.4756113594091516,3.0864244579782136,11.634042390948885,76.30116553890821,22.696697995198676
2,3.4210526315789473,0.2631578947368421,11.772234395304707,65.71939837791695,69.78463794108707
2,2.3684210526315788,2.631578947368421,12.527241871657377,63.8556837659601,29.31519604715782
2,2.631578947368421,2.3684210526315788,12.533874285674232,61.23057319155797,33.26395991105886
2,0.0,3.6842105263157894,13.574194037786487,101.72722200447713,14.877371456489087
2,3.6842105263157894,0.7894736842105263,14.189264046829747,57.622132026256494,59.791810326983324
2,3.342065700560731,2.0103647759402596,15.218401513900917,53.176957571096096,38.96821295839189
2,2.1052631578947367,3.4210526315789473,16.128126088296796,64.8128634494713,18.30350524867935
2,1.3547244512922685,3.8741301495711467,16.881068421741432,75.95054676614375,12.659056683230443
2,3.074786763044255,2.970447322037224,18.296840903494633,52.074476507845446,24.325847875260788
2,1.0526315789473684,4.2105263157894735,18.839749527223614,80.67550988448747,8.523832834484393
2,3.9473684210526314,2.1052631578947367,20.01815130181059,45.00565288652241,37.31214911258241
2,2.214554722509318,3.9307214998963347,20.432098225886772,61.80585108626587,11.85987250901528
2,1.3157894736842104,4.473684210526316,21.747093562473864,75.69915170372202,5.528139929664773
2,2.8464137723109264,3.752341776380861,22.275305258661987,52.728594841891024,13.86635562955169
2,0.5263157894736842,4.7368421052631575,22.711418628005035,89.8152917973612,2.7212841355970157
2,3.8162502704811185,2.963166298169169,23.320256951067954,42.40332242575819,24.182041734644244
2,0.8393785115047904,4.814307485538716,23.869379957205666,83.92654298254328,1.8710110663005124
2,3.1578947368421053,3.9473684210526314,25.563219895908045,47.924906562191985,11.612747982922368
2,5.0,1.0526315789473684,26.108362831205582,40.584335386411674,55.073439526004336
2,4.417187812669299,2.588061808788144,26.216949462717356,36.92624951988294,29.94279852430786
