iterID,x1,x2,ParetoFamily,Pareto_f1,Pareto_f2,Pareto_f3
1,1.6524881728134826,0.10959776741114535,0,2.658335041815551,93.37881781477586,72.86318609577754
1,0.31907472723966324,0.09821043201604929,0,-0.32239670019176003,116.90266558584014,73.17845687188162
1,2.1812733996000326,0.27475021714836234,0,4.816076232699119,83.37601926814293,69.60937395405705
1,2.111031851802035,1.64326549527126,0,7.151413714170319,73.50932499576572,44.81871393627566
1,1.42885488633121,1.976522122260074,0,5.948402447725584,82.61574018125597,39.412956505696364
1,0.1088009076253843,2.503231566193598,0,6.267784107158336,104.05316035234613,31.232258158311325
1,2.934205373719715,1.7919153628268054,0,11.816929360160643,60.223483607811495,42.344602027039116
1,2.2655892914164744,2.3470228856607025,0,10.636079544643206,66.86455835453916,33.59897454976959
1,1.5030930242278435,2.8175143465644363,0,10.190121616316485,76.94556928513731,26.61066847844285
1,4.029712862634744,0.6457206653374903,0,16.671509968774963,54.619049111207005,62.47760925964897
1,3.342065700560731,2.0103647759402596,0,15.206701801803714,53.26819112426209,38.81906149360576
1,2.903283959447915,2.665135951301779,0,15.527768732461748,55.826911551834584,28.814381587907675
1,2.359304761073825,2.948899069008133,0,14.252449272099913,62.58932801067794,24.734819098266637
1,1.1981651178997725,3.643234384164779,0,14.699673954026508,79.29074785654367,15.424488948050978
1,3.9733196500553896,2.02146748058714,0,19.87735552706247,45.18318236920665,38.63573402353035
1,3.351807402810154,2.8139722971208476,0,19.149467988756445,48.98355873017921,26.649245859864468
1,3.074786763044255,2.970447322037224,0,18.268382867715005,52.0856782853064,24.42700980432383
1,2.0933617206421875,3.7569103726368516,0,18.489851579039804,64.05529282048032,13.98740317588728
1,0.6069459360133017,4.713125489055333,0,22.584675183657858,88.31304277635917,2.966993878907605
1,4.619696510892326,1.6275314643695182,0,24.010611336210374,40.31253932971546,45.071723758351766
1,3.648493160022856,2.654372625217754,0,20.360349773535255,45.84529667181603,28.966973754287064
1,3.3795325998299113,2.830502829915129,0,19.429736616835868,48.54317259858934,26.411952786443823
1,2.75182275485239,3.5506029644011066,0,20.165815353347476,54.63915514674144,16.606781477330472
1,1.6182184833916642,4.378648790381665,0,21.789732773737008,70.64561092192976,6.582231485551283
1,4.417187812669299,2.588061808788144,0,26.229404670628334,36.97812663649461,29.950325199070118
1,3.8162502704811185,2.963166298169169,0,23.35561821517034,42.38754235895484,24.529369328586768
1,3.4519496637136737,3.5402511405519532,0,24.455018303906673,45.00839334929999,16.733187576814867
1,2.492186128168795,4.399666264030147,0,25.5790401170446,56.74199823193132,6.32093792006933
