type_trial,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost
0,,,,,0.0
1,"['X1', 'X2', 'X3', 'X4']",0.03653570268222214,1695.8139417978546,1757.7716957797481,40.0
1,"['X1', 'X2', 'X3', 'X4']",0.0076313849006611565,1757.7716957797481,1771.1859281577313,40.0
1,"['X1', 'X2', 'X3', 'X4']",0.004577125921885146,1771.1859281577313,1779.2928691819802,40.0
1,"['X1', 'X2', 'X3', 'X4']",0.0022996290895195798,1779.2928691819802,1783.3845828227259,40.0
1,"['X1', 'X2', 'X3', 'X4']",0.0015550836279200223,1783.3845828227259,1786.1578949897585,40.0
1,"['X1', 'X2', 'X3', 'X4']",0.0013481732645476145,1786.1578949897585,1788.5659453100443,40.0
1,"['X1', 'X2', 'X3', 'X4']",0.0008759888923663688,1788.5659453100443,1790.1327092114007,40.0
1,"['X1', 'X2', 'X3', 'X4']",0.000684098022626517,1790.1327092114007,1791.3573354580112,40.0
1,"['X1', 'X2', 'X3', 'X4']",0.00035960057604198317,1791.3573354580112,1792.001508587739,40.0
1,"['X1', 'X2', 'X3', 'X4']",0.0005428366940964819,1792.001508587739,1792.9742727624766,40.0
1,"['X1', 'X2', 'X3', 'X4']",0.00041952430597570436,1792.9742727624766,1793.7264690498896,40.0
1,"['X1', 'X2', 'X3', 'X4']",0.0002954513985177221,1793.7264690498896,1794.2564280437286,40.0
1,"['X1', 'X2', 'X3', 'X4']",0.00032481026727754344,1794.2564280437286,1794.839220953686,40.0
1,"['X1', 'X2', 'X3', 'X4']",0.000997294464084547,1794.839220953686,1796.629204172665,40.0
1,"['X1', 'X2', 'X3', 'X4']",0.000144367802247918,1796.629204172665,1796.8885795823257,40.0
1,"['X1', 'X2', 'X3', 'X4']",0.00016990222957814202,1796.8885795823257,1797.1938749583003,40.0
1,"['X1', 'X2', 'X3', 'X4']",9.799269897341534e-05,1797.1938749583003,1797.369986836686,40.0
1,"['X1', 'X2', 'X3', 'X4']",0.0002571362456789056,1797.369986836686,1797.832155807197,40.0
1,"['X1', 'X2', 'X3', 'X4']",0.0010205938889676735,1797.832155807197,1799.6670123188035,40.0
