step,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost
0,,,,,0.0
1,ciweightbmiaspirin,1.071312662157826,0.11729354112506804,0.2429515969216831,20.0
2,ciweightbmiaspirin,0.11198440605786271,0.2429515969216831,0.27015838720376706,20.0
3,ciweightbmiaspirin,0.02469595384963395,0.27015838720376706,0.27683020626624283,20.0
4,ciweightbmiaspirin,0.020847651929822453,0.27683020626624283,0.2826014660501424,20.0
5,ciweightbmiaspirin,0.0031183191498753114,0.2826014660501424,0.2834827076135094,20.0
6,ciweightbmiaspirin,0.009853822409612922,0.2834827076135094,0.28627609587052916,20.0
