iterID,x1,x2,x3,x4,x5,x6,f1,f2,Expected_f1,Uncertainty_f1,Acquisition_f1,Expected_f2,Uncertainty_f2,Acquisition_f2,Hypervolume_indicator
0,37.5,25.0,15000.0,15011.25,0.0,25.0,-30011.25,10919.310267264631,0.0,0.0,0.0,0.0,0.0,0.0,1539827703.638302
0,50.0,0.0,30000.0,30022.5,24.75,50.0,-60022.5,33075.96470850353,0.0,0.0,0.0,0.0,0.0,0.0,1539827703.638302
0,0.0,50.0,45000.0,60045.0,16.5,100.0,-105045.0,45591.85288362019,0.0,0.0,0.0,0.0,0.0,0.0,1539827703.638302
0,25.0,12.5,60000.0,0.0,8.25,75.0,-60000.0,-5745.601867056715,0.0,0.0,0.0,0.0,0.0,0.0,1539827703.638302
0,12.5,37.5,0.0,45033.75,33.0,0.0,-45033.75,42902.68065041551,0.0,0.0,0.0,0.0,0.0,0.0,1539827703.638302
1,0.0,50.0,55430.990044475155,5785.831380087305,33.0,100.0,-61216.82142456248,5148.996500508558,-82581.62513249308,0.3792492537629963,-0.8984400263791494,-729.9480332826097,0.08806472181193273,-1.3196372173049156,2184153509.0156527
1,0.0,50.0,60000.0,20869.49052278106,33.0,100.0,-80869.49052278105,16405.975024480063,-90204.60340665306,0.35213321227021427,-1.202032863490519,20102.570467544632,0.0980148333088488,-0.2654714597440915,2184153509.0156527
1,0.0,50.0,60000.0,75.68243777174452,33.0,100.0,-60075.68243777172,2537.7422937744195,-79763.50796787818,0.391824848880352,-0.786205653598917,-5667.80455163744,0.06664902394939298,-1.569502314373783,2184153509.0156527
1,0.0,50.0,432.66248148463666,31433.065145217573,33.0,100.0,-31865.727626702224,24618.80016205098,-95319.5380433014,0.3249107693126409,-1.4057403203572258,34228.131664862995,0.08484645483813343,0.44930927691775757,2184153509.0156527
1,0.0,50.0,60000.0,13444.405314529598,33.0,100.0,-73444.40531452958,14638.033544982816,-86448.11175887441,0.3663403313531655,-1.0524267756967094,8827.061265401066,0.0938069558874989,-0.8360340491635956,2184153509.0156527
2,41.12497979116979,50.0,60000.0,33892.34352255679,0.0,100.0,-93892.34352255681,32615.707473590814,-94134.8820577086,0.12418122394662086,-1.5636928894183484,27848.163272043123,0.10839993564403448,0.5404776630883363,2417566765.1203456
2,50.0,0.0,60000.0,9759.668532159852,0.0,100.0,-69759.66853215986,14311.80358405491,-69802.9194947078,0.06156905509982459,-0.42373487071097315,1229.6712395666837,0.250042175555807,-1.0872003176884952,2417566765.1203456
2,39.238437247015526,50.0,60000.0,27860.604096219275,0.0,100.0,-87860.60409621923,24033.144009367792,-88164.8737776662,0.12055296674592526,-1.2839966342164644,20416.72043364267,0.10036193348345349,0.08605688452927573,2417566765.1203456
2,50.0,0.0,60000.0,60045.0,0.0,100.0,-120045.0,50930.62898214401,-118669.32193469822,0.1457406800453183,-2.713137016658493,43860.819447392016,0.6239427271300763,1.5196258371684574,2417566765.1203456
2,50.0,0.7807414075050441,60000.0,14706.790512286054,0.0,100.0,-74706.79051228604,15108.262312600986,-74772.81065491383,0.06515340886650504,-0.6565754097965737,8552.994172325934,0.22339975234232382,-0.6393908974844136,2417566765.1203456
3,18.768093712409215,28.969594721509495,60000.0,8959.857636192804,0.0,100.0,-68959.8576361928,13751.06238386999,-68963.11269162958,0.01756996599471767,0.05332581681977899,2316.712338877449,0.20639646860265665,-1.220686232950447,2508473334.267314
3,0.0,0.0,60000.0,42830.593387023655,0.0,100.0,-102830.59338702363,47094.02275800412,-102904.56841473348,0.03939238652934595,-1.34595554299176,36594.78124668764,0.3632849826037663,0.9262518764947894,2508473334.267314
3,0.0,0.0,60000.0,30202.37411124881,0.0,100.0,-90202.3741112488,26224.12867266057,-90245.05539573416,0.038324450115775587,-0.8240503914776127,21096.217182535464,0.28186236762989453,-0.04446960494272645,2508473334.267314
3,20.590711161215516,25.080576392534017,60000.0,17632.75872049807,0.0,100.0,-77632.75872049805,12549.824587011883,-77641.26720468453,0.01685967504433166,-0.30444256962618965,10671.780532307333,0.1826683615354127,-0.6973832907767914,2508473334.267314
3,0.0,0.0,60000.0,38456.802121824854,0.0,100.0,-98456.80212182483,37117.80592152738,-98525.38857482902,0.039078154134268364,-1.1654180677805925,31589.56245786056,0.33723636555664166,0.6127600344442659,2508473334.267314
4,50.0,6.1900945693989415,44999.67329989263,0.0,13.386096073346966,47.053052669692946,-44999.673299892616,704.2069741117335,-102906.59612542471,0.6837995810702968,-1.2205835234658533,-9324.320606795969,0.3107096100100546,-2.0925041071821555,2508473334.267314
4,0.0,33.915630804732636,59886.02016969469,60045.0,33.0,0.0,-119931.02016969469,53487.828041012945,-119254.37446313295,0.15212825579187955,-1.925416132928035,37049.45729145898,0.8178103426932163,0.8918062159901574,2508473334.267314
4,0.0,44.31805722231919,44999.77606567823,21689.23808868988,0.0,100.0,-66689.0141543681,18822.218782383738,-104144.82846710164,0.448287604485165,-1.2739697704821542,13082.893375084095,0.09007418279958097,-0.6505236813826869,2508473334.267314
4,0.5182555454813532,46.13957494220886,44997.82702768403,7658.981601103123,24.170093459927436,42.20383103935427,-52656.80862878717,12034.645030753532,-103414.26452441713,0.5997055855460578,-1.2424715889271982,-304.424843781715,0.39696027735887723,-1.5120431385166162,2508473334.267314
4,0.0,42.08247815506968,45003.4972589885,32617.333094918886,33.0,100.0,-77620.83035390738,30425.08161620293,-104573.15398582122,0.325702106503574,-1.2924369766567074,25698.334190418467,0.06237552398072698,0.16132283970888928,2508473334.267314
5,0.0,0.0,60000.0,1897.2696753456385,0.0,100.0,-61897.26967534563,1572.8211220686103,-61924.096647512386,0.004150187656771436,0.5124274810696079,-7517.877353309872,0.15108101190349527,-1.910862505224232,2568782655.5140805
5,0.0,0.0,60000.0,5404.479162319871,26.667703297868005,100.0,-65404.47916231988,10283.440325514779,-65401.5460008882,0.011343792942834786,0.3667137888696743,420.286478458318,0.18892732982284058,-1.4166064385189792,2568782655.5140805
