iterID,x1,x2,x3,x4,x5,x6,Pareto_f1,Pareto_f2
10,39.238437247015526,50.0,60000.0,27860.604096219275,0.0,100.0,-87860.60409621923,24033.144009367792
10,0.0,50.0,60000.0,26135.427678531494,33.0,39.18627848283498,-86135.4276785315,23065.88851486367
10,0.0,30.023032929528213,60000.0,24072.33846826632,3.9351207926657428,100.0,-84072.33846826632,21233.49743931639
10,0.0,50.0,60000.0,20869.49052278106,33.0,100.0,-80869.49052278105,16405.975024480063
10,0.0,7.747889764967314,60000.0,17753.940188467157,0.0,8.59527611857103,-77753.94018846714,13046.57928912884
10,20.590711161215516,25.080576392534017,60000.0,17632.75872049807,0.0,100.0,-77632.75872049805,12549.824587011883
10,0.0,18.430539209069966,60000.0,15826.797318761262,0.0,37.82238509660482,-75826.79731876127,9079.115153198305
10,23.80450307324717,50.0,60000.0,5411.187156336412,33.0,100.0,-65411.18715633639,1804.1354674985298
10,30.289739321307728,26.783180799511246,60000.0,3276.4951853555253,20.599965628056925,100.0,-63276.49518535554,-4202.496854016168
10,25.0,12.5,60000.0,0.0,8.25,75.0,-60000.0,-5745.601867056715
11,0.0,50.0,60000.0,60045.0,33.0,100.0,-120045.0,48154.809580438334
11,0.0,50.0,60000.0,51151.53959047643,33.0,0.0,-111151.53959047646,47166.662538438606
11,0.0,50.0,60000.0,45929.81937866368,0.0,0.0,-105929.81937866368,36742.88603716977
11,0.518534745100574,50.0,60000.0,44038.20977334658,0.0,0.0,-104038.20977334658,34607.77768937892
11,0.0,0.0,60000.0,34864.14957242343,0.0,100.0,-94864.14957242343,28099.7145000664
11,0.0,0.0,60000.0,30202.37411124881,0.0,100.0,-90202.3741112488,26224.12867266057
11,39.238437247015526,50.0,60000.0,27860.604096219275,0.0,100.0,-87860.60409621923,24033.144009367792
11,0.0,50.0,60000.0,26135.427678531494,33.0,39.18627848283498,-86135.4276785315,23065.88851486367
11,0.0,30.023032929528213,60000.0,24072.33846826632,3.9351207926657428,100.0,-84072.33846826632,21233.49743931639
11,0.0,50.0,60000.0,20869.49052278106,33.0,100.0,-80869.49052278105,16405.975024480063
11,0.0,7.747889764967314,60000.0,17753.940188467157,0.0,8.59527611857103,-77753.94018846714,13046.57928912884
11,20.590711161215516,25.080576392534017,60000.0,17632.75872049807,0.0,100.0,-77632.75872049805,12549.824587011883
11,0.0,18.430539209069966,60000.0,15826.797318761262,0.0,37.82238509660482,-75826.79731876127,9079.115153198305
11,34.53133188770299,21.994249157033057,60000.0,6761.42286218728,22.793622166008834,77.83007455700579,-66761.42286218726,7712.804297005659
11,23.80450307324717,50.0,60000.0,5411.187156336412,33.0,100.0,-65411.18715633639,1804.1354674985298
11,30.289739321307728,26.783180799511246,60000.0,3276.4951853555253,20.599965628056925,100.0,-63276.49518535554,-4202.496854016168
11,25.0,12.5,60000.0,0.0,8.25,75.0,-60000.0,-5745.601867056715
12,0.0,50.0,60000.0,60045.0,33.0,100.0,-120045.0,48154.809580438334
12,0.0,0.0,59912.83454300677,60045.0,0.0,100.0,-119957.83454300673,40237.640106556624
12,0.0,50.0,60000.0,45929.81937866368,0.0,0.0,-105929.81937866368,36742.88603716977
12,0.518534745100574,50.0,60000.0,44038.20977334658,0.0,0.0,-104038.20977334658,34607.77768937892
12,0.0,0.0,60000.0,34864.14957242343,0.0,100.0,-94864.14957242343,28099.7145000664
12,0.0,0.0,60000.0,30202.37411124881,0.0,100.0,-90202.3741112488,26224.12867266057
12,39.238437247015526,50.0,60000.0,27860.604096219275,0.0,100.0,-87860.60409621923,24033.144009367792
12,0.0,50.0,60000.0,26135.427678531494,33.0,39.18627848283498,-86135.4276785315,23065.88851486367
12,0.0,30.023032929528213,60000.0,24072.33846826632,3.9351207926657428,100.0,-84072.33846826632,21233.49743931639
12,0.0,50.0,60000.0,20869.49052278106,33.0,100.0,-80869.49052278105,16405.975024480063
12,0.0,7.747889764967314,60000.0,17753.940188467157,0.0,8.59527611857103,-77753.94018846714,13046.57928912884
12,20.590711161215516,25.080576392534017,60000.0,17632.75872049807,0.0,100.0,-77632.75872049805,12549.824587011883
12,0.0,18.430539209069966,60000.0,15826.797318761262,0.0,37.82238509660482,-75826.79731876127,9079.115153198305
12,34.53133188770299,21.994249157033057,60000.0,6761.42286218728,22.793622166008834,77.83007455700579,-66761.42286218726,7712.804297005659
12,23.80450307324717,50.0,60000.0,5411.187156336412,33.0,100.0,-65411.18715633639,1804.1354674985298
12,30.289739321307728,26.783180799511246,60000.0,3276.4951853555253,20.599965628056925,100.0,-63276.49518535554,-4202.496854016168
12,25.0,12.5,60000.0,0.0,8.25,75.0,-60000.0,-5745.601867056715
13,0.0,50.0,60000.0,60045.0,33.0,100.0,-120045.0,48154.809580438334
13,0.0,0.0,59912.83454300677,60045.0,0.0,100.0,-119957.83454300673,40237.640106556624
13,0.0,50.0,60000.0,45929.81937866368,0.0,0.0,-105929.81937866368,36742.88603716977
13,0.518534745100574,50.0,60000.0,44038.20977334658,0.0,0.0,-104038.20977334658,34607.77768937892
13,0.0,0.0,60000.0,34864.14957242343,0.0,100.0,-94864.14957242343,28099.7145000664
13,0.0,0.0,60000.0,30202.37411124881,0.0,100.0,-90202.3741112488,26224.12867266057
13,39.238437247015526,50.0,60000.0,27860.604096219275,0.0,100.0,-87860.60409621923,24033.144009367792
13,0.0,50.0,60000.0,26135.427678531494,33.0,39.18627848283498,-86135.4276785315,23065.88851486367
13,0.0,30.023032929528213,60000.0,24072.33846826632,3.9351207926657428,100.0,-84072.33846826632,21233.49743931639
13,0.0,39.49285852258353,60000.0,22761.6815657431,0.0,0.0,-82761.68156574309,19644.066745798482
13,0.0,50.0,60000.0,20869.49052278106,33.0,100.0,-80869.49052278105,16405.975024480063
13,0.0,7.747889764967314,60000.0,17753.940188467157,0.0,8.59527611857103,-77753.94018846714,13046.57928912884
13,20.590711161215516,25.080576392534017,60000.0,17632.75872049807,0.0,100.0,-77632.75872049805,12549.824587011883
13,0.0,18.430539209069966,60000.0,15826.797318761262,0.0,37.82238509660482,-75826.79731876127,9079.115153198305
13,34.53133188770299,21.994249157033057,60000.0,6761.42286218728,22.793622166008834,77.83007455700579,-66761.42286218726,7712.804297005659
13,23.80450307324717,50.0,60000.0,5411.187156336412,33.0,100.0,-65411.18715633639,1804.1354674985298
13,30.289739321307728,26.783180799511246,60000.0,3276.4951853555253,20.599965628056925,100.0,-63276.49518535554,-4202.496854016168
13,30.15746946202262,16.431057797291203,60000.0,313.306018677269,10.409906273662676,68.2775777715721,-60313.306018677285,-5371.381856694885
13,25.0,12.5,60000.0,0.0,8.25,75.0,-60000.0,-5745.601867056715
14,0.0,50.0,60000.0,60045.0,33.0,100.0,-120045.0,48154.809580438334
14,0.0,0.0,59912.83454300677,60045.0,0.0,100.0,-119957.83454300673,40237.640106556624
14,0.0,50.0,60000.0,45929.81937866368,0.0,0.0,-105929.81937866368,36742.88603716977
14,0.518534745100574,50.0,60000.0,44038.20977334658,0.0,0.0,-104038.20977334658,34607.77768937892
14,0.0,0.0,60000.0,34864.14957242343,0.0,100.0,-94864.14957242343,28099.7145000664
14,0.0,0.0,60000.0,30202.37411124881,0.0,100.0,-90202.3741112488,26224.12867266057
14,39.238437247015526,50.0,60000.0,27860.604096219275,0.0,100.0,-87860.60409621923,24033.144009367792
14,0.0,50.0,60000.0,26135.427678531494,33.0,39.18627848283498,-86135.4276785315,23065.88851486367
14,0.0,30.023032929528213,60000.0,24072.33846826632,3.9351207926657428,100.0,-84072.33846826632,21233.49743931639
14,0.0,39.49285852258353,60000.0,22761.6815657431,0.0,0.0,-82761.68156574309,19644.066745798482
14,0.0,50.0,60000.0,20869.49052278106,33.0,100.0,-80869.49052278105,16405.975024480063
14,0.0,7.747889764967314,60000.0,17753.940188467157,0.0,8.59527611857103,-77753.94018846714,13046.57928912884
14,20.590711161215516,25.080576392534017,60000.0,17632.75872049807,0.0,100.0,-77632.75872049805,12549.824587011883
14,0.0,18.430539209069966,60000.0,15826.797318761262,0.0,37.82238509660482,-75826.79731876127,9079.115153198305
14,34.53133188770299,21.994249157033057,60000.0,6761.42286218728,22.793622166008834,77.83007455700579,-66761.42286218726,7712.804297005659
14,23.80450307324717,50.0,60000.0,5411.187156336412,33.0,100.0,-65411.18715633639,1804.1354674985298
14,30.289739321307728,26.783180799511246,60000.0,3276.4951853555253,20.599965628056925,100.0,-63276.49518535554,-4202.496854016168
14,30.15746946202262,16.431057797291203,60000.0,313.306018677269,10.409906273662676,68.2775777715721,-60313.306018677285,-5371.381856694885
14,25.0,12.5,60000.0,0.0,8.25,75.0,-60000.0,-5745.601867056715
15,0.0,50.0,60000.0,60045.0,33.0,100.0,-120045.0,48154.809580438334
15,0.0,0.0,59912.83454300677,60045.0,0.0,100.0,-119957.83454300673,40237.640106556624
15,0.0,50.0,60000.0,45929.81937866368,0.0,0.0,-105929.81937866368,36742.88603716977
15,0.518534745100574,50.0,60000.0,44038.20977334658,0.0,0.0,-104038.20977334658,34607.77768937892
15,0.0,0.0,60000.0,34864.14957242343,0.0,100.0,-94864.14957242343,28099.7145000664
15,0.0,0.0,60000.0,30202.37411124881,0.0,100.0,-90202.3741112488,26224.12867266057
15,39.238437247015526,50.0,60000.0,27860.604096219275,0.0,100.0,-87860.60409621923,24033.144009367792
15,0.0,50.0,60000.0,26135.427678531494,33.0,39.18627848283498,-86135.4276785315,23065.88851486367
15,0.0,30.023032929528213,60000.0,24072.33846826632,3.9351207926657428,100.0,-84072.33846826632,21233.49743931639
15,0.0,39.49285852258353,60000.0,22761.6815657431,0.0,0.0,-82761.68156574309,19644.066745798482
15,0.0,50.0,60000.0,20869.49052278106,33.0,100.0,-80869.49052278105,16405.975024480063
15,0.0,7.747889764967314,60000.0,17753.940188467157,0.0,8.59527611857103,-77753.94018846714,13046.57928912884
15,20.590711161215516,25.080576392534017,60000.0,17632.75872049807,0.0,100.0,-77632.75872049805,12549.824587011883
15,0.0,18.430539209069966,60000.0,15826.797318761262,0.0,37.82238509660482,-75826.79731876127,9079.115153198305
15,34.53133188770299,21.994249157033057,60000.0,6761.42286218728,22.793622166008834,77.83007455700579,-66761.42286218726,7712.804297005659
15,23.80450307324717,50.0,60000.0,5411.187156336412,33.0,100.0,-65411.18715633639,1804.1354674985298
15,30.289739321307728,26.783180799511246,60000.0,3276.4951853555253,20.599965628056925,100.0,-63276.49518535554,-4202.496854016168
15,30.15746946202262,16.431057797291203,60000.0,313.306018677269,10.409906273662676,68.2775777715721,-60313.306018677285,-5371.381856694885
15,23.663233014618623,14.311006016993149,60000.0,0.0,21.132448487658262,80.4532617003014,-60000.0,-6788.362172760608
16,0.0,50.0,60000.0,60045.0,33.0,100.0,-120045.0,48154.809580438334
16,0.0,0.0,59912.83454300677,60045.0,0.0,100.0,-119957.83454300673,40237.640106556624
16,0.0,50.0,60000.0,45929.81937866368,0.0,0.0,-105929.81937866368,36742.88603716977
16,0.518534745100574,50.0,60000.0,44038.20977334658,0.0,0.0,-104038.20977334658,34607.77768937892
16,0.0,0.0,60000.0,34864.14957242343,0.0,100.0,-94864.14957242343,28099.7145000664
16,0.0,0.0,60000.0,30202.37411124881,0.0,100.0,-90202.3741112488,26224.12867266057
16,39.238437247015526,50.0,60000.0,27860.604096219275,0.0,100.0,-87860.60409621923,24033.144009367792
16,0.0,50.0,60000.0,26135.427678531494,33.0,39.18627848283498,-86135.4276785315,23065.88851486367
16,0.0,30.023032929528213,60000.0,24072.33846826632,3.9351207926657428,100.0,-84072.33846826632,21233.49743931639
16,0.0,39.49285852258353,60000.0,22761.6815657431,0.0,0.0,-82761.68156574309,19644.066745798482
16,0.0,50.0,60000.0,20869.49052278106,33.0,100.0,-80869.49052278105,16405.975024480063
16,0.0,7.747889764967314,60000.0,17753.940188467157,0.0,8.59527611857103,-77753.94018846714,13046.57928912884
16,20.590711161215516,25.080576392534017,60000.0,17632.75872049807,0.0,100.0,-77632.75872049805,12549.824587011883
16,0.0,18.430539209069966,60000.0,15826.797318761262,0.0,37.82238509660482,-75826.79731876127,9079.115153198305
16,34.53133188770299,21.994249157033057,60000.0,6761.42286218728,22.793622166008834,77.83007455700579,-66761.42286218726,7712.804297005659
16,23.80450307324717,50.0,60000.0,5411.187156336412,33.0,100.0,-65411.18715633639,1804.1354674985298
16,30.289739321307728,26.783180799511246,60000.0,3276.4951853555253,20.599965628056925,100.0,-63276.49518535554,-4202.496854016168
16,30.15746946202262,16.431057797291203,60000.0,313.306018677269,10.409906273662676,68.2775777715721,-60313.306018677285,-5371.381856694885
16,23.663233014618623,14.311006016993149,60000.0,0.0,21.132448487658262,80.4532617003014,-60000.0,-6788.362172760608
17,0.0,50.0,60000.0,60045.0,33.0,100.0,-120045.0,48154.809580438334
17,0.0,0.0,59912.83454300677,60045.0,0.0,100.0,-119957.83454300673,40237.640106556624
17,50.0,0.0,60000.0,49671.2865332286,0.0,0.0,-109671.2865332286,40189.62404249196
17,0.0,50.0,60000.0,45929.81937866368,0.0,0.0,-105929.81937866368,36742.88603716977
17,0.518534745100574,50.0,60000.0,44038.20977334658,0.0,0.0,-104038.20977334658,34607.77768937892
17,0.0,0.0,60000.0,34864.14957242343,0.0,100.0,-94864.14957242343,28099.7145000664
17,0.0,50.0,60000.0,31583.786523204024,33.0,100.0,-91583.78652320406,25223.3425158407
17,39.238437247015526,50.0,60000.0,27860.604096219275,0.0,100.0,-87860.60409621923,24033.144009367792
17,0.0,50.0,60000.0,26135.427678531494,33.0,39.18627848283498,-86135.4276785315,23065.88851486367
17,0.0,30.023032929528213,60000.0,24072.33846826632,3.9351207926657428,100.0,-84072.33846826632,21233.49743931639
17,0.0,39.49285852258353,60000.0,22761.6815657431,0.0,0.0,-82761.68156574309,19644.066745798482
17,0.0,50.0,60000.0,20869.49052278106,33.0,100.0,-80869.49052278105,16405.975024480063
17,0.0,7.747889764967314,60000.0,17753.940188467157,0.0,8.59527611857103,-77753.94018846714,13046.57928912884
17,20.590711161215516,25.080576392534017,60000.0,17632.75872049807,0.0,100.0,-77632.75872049805,12549.824587011883
17,0.0,18.430539209069966,60000.0,15826.797318761262,0.0,37.82238509660482,-75826.79731876127,9079.115153198305
17,34.53133188770299,21.994249157033057,60000.0,6761.42286218728,22.793622166008834,77.83007455700579,-66761.42286218726,7712.804297005659
17,36.075876885412825,20.851626543281355,60000.0,5887.425158387422,14.408018877157422,100.0,-65887.42515838741,676.7677821560726
17,30.289739321307728,26.783180799511246,60000.0,3276.4951853555253,20.599965628056925,100.0,-63276.49518535554,-4202.496854016168
17,30.15746946202262,16.431057797291203,60000.0,313.306018677269,10.409906273662676,68.2775777715721,-60313.306018677285,-5371.381856694885
17,23.663233014618623,14.311006016993149,60000.0,0.0,21.132448487658262,80.4532617003014,-60000.0,-6788.362172760608
18,0.0,50.0,60000.0,60045.0,33.0,100.0,-120045.0,48154.809580438334
18,0.0,0.0,59912.83454300677,60045.0,0.0,100.0,-119957.83454300673,40237.640106556624
18,50.0,0.0,60000.0,49671.2865332286,0.0,0.0,-109671.2865332286,40189.62404249196
18,0.0,50.0,60000.0,45929.81937866368,0.0,0.0,-105929.81937866368,36742.88603716977
18,0.518534745100574,50.0,60000.0,44038.20977334658,0.0,0.0,-104038.20977334658,34607.77768937892
18,0.0,0.0,60000.0,34864.14957242343,0.0,100.0,-94864.14957242343,28099.7145000664
18,0.0,50.0,60000.0,31583.786523204024,33.0,100.0,-91583.78652320406,25223.3425158407
18,39.238437247015526,50.0,60000.0,27860.604096219275,0.0,100.0,-87860.60409621923,24033.144009367792
18,0.0,50.0,60000.0,26135.427678531494,33.0,39.18627848283498,-86135.4276785315,23065.88851486367
18,0.0,30.023032929528213,60000.0,24072.33846826632,3.9351207926657428,100.0,-84072.33846826632,21233.49743931639
18,0.0,39.49285852258353,60000.0,22761.6815657431,0.0,0.0,-82761.68156574309,19644.066745798482
18,0.0,50.0,60000.0,20869.49052278106,33.0,100.0,-80869.49052278105,16405.975024480063
18,0.0,7.747889764967314,60000.0,17753.940188467157,0.0,8.59527611857103,-77753.94018846714,13046.57928912884
18,20.590711161215516,25.080576392534017,60000.0,17632.75872049807,0.0,100.0,-77632.75872049805,12549.824587011883
18,0.0,18.430539209069966,60000.0,15826.797318761262,0.0,37.82238509660482,-75826.79731876127,9079.115153198305
