step,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost,time
0,,,,,0.0,0.0
1,ciweightbmiaspirin,0.10805027754540661,0.3195115073152036,0.3540348143595626,40.0,7.3122382164001465
2,ciweightbmiaspirin,0.0,0.3540348143595626,0.3540348143595626,40.0,14.088475942611694
3,ciweightbmiaspirin,0.019036413472557016,0.3540348143595626,0.3607743674693912,40.0,6.607785940170288
