type_trial,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost
0,,,,,0.0
1,X1X2X3,0.24698523615785853,91732.9179990825,114389.59441453537,30.0
1,X1X2,0.10323048534876694,111753.75573375403,123290.15017769701,20.0
1,X1X2X3,0.035864192210134996,114389.59441453537,118492.08481545765,30.0
1,X1X2,0.031911848686754715,123290.15017769701,127224.56679473494,20.0
1,X1X2X3,0.02307812907468795,118492.08481545765,121226.66044315766,30.0
1,X1X2X3,0.022811158859376197,121226.66044315766,123991.98105251818,30.0
1,X1X2,0.014635595804133211,127224.56679473494,129086.57413069863,20.0
1,X1X2,0.013163146769940907,129086.57413069863,130785.75965200987,20.0
1,X1X2X3,0.012143271812739694,123991.98105251818,125497.64938103898,30.0
1,X1X2X3,0.012100458085419803,125497.64938103898,127016.22842719295,30.0
1,X1X2,0.011233970986199455,130785.75965200987,132255.0030813486,20.0
1,X1X2X3,0.008051880310734102,127016.22842719295,128038.94789600957,30.0
1,X1X2,0.005223216025699264,132255.0030813486,132945.799532922,20.0
1,X1X2,0.010043266259209262,132945.799532922,134281.0095956746,20.0
1,X1X2,0.007240508388825783,134281.0095956746,135253.2723721121,20.0
1,X1X2X3,0.0030144277059976224,128038.94789600957,128424.91204799409,30.0
1,X1X2X3,0.003467647463744519,128424.91204799409,128870.24436853893,30.0
1,X1X2,0.0025449117188683355,135253.2723721121,135597.48000998716,20.0
1,X1X2,0.0028851222175094193,135597.48000998716,135988.69531220227,20.0
1,X1X2,0.002139693124790486,135988.69531220227,136279.66938861102,20.0
1,X1X2,0.002557654411891749,136279.66938861102,136628.22568627395,20.0
1,X1X2,0.0049945406337549006,136628.22568627395,137310.62091118188,20.0
1,X1X2X3,0.0015237863894023503,128870.24436853893,129066.61509290666,30.0
1,X1X2X3,0.0035865860891006935,129066.61509290666,129529.5236191662,30.0
1,X1X2X3,0.0026215446423619596,129529.5236191662,129869.09104783772,30.0
1,X1X2X3,0.00232076158327882,129869.09104783772,130170.48624519688,30.0
1,X1X2X3,0.0013157553284328454,130170.48624519688,130341.75875607869,30.0
1,X1X2X3,0.0012905530472012156,130341.75875607869,130509.97171001892,30.0
1,X1X2X3,0.0019771989023117903,130509.97171001892,130768.01588282471,30.0
1,X1X2,0.0009343249523921707,137310.62091118188,137438.91365052765,20.0
1,X1X2,0.0011016498201975506,137438.91365052765,137590.3232050389,20.0
1,X1X2,0.0010639005236852215,137590.3232050389,137736.70562195076,20.0
