type_trial,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost
0,,,,,0.0
1,X2,0.09084876611273467,509.94691870246777,556.274967049578,10.0
1,X1X2,0.06237649281925696,2387.7332961039256,2536.671724902653,20.0
1,X4,0.05763269992300306,197.33373619931186,208.70661220237184,10.0
1,X3,0.056694783010083495,203.17862093781156,214.6977887641688,10.0
1,X2X3,0.04747552977195197,635.3254352253513,665.4878468402708,20.0
1,X2,0.04274129328161076,556.274967049578,580.0508785614624,10.0
1,X3X4,0.04059285287397558,184.86062930728767,192.36464963494893,20.0
1,X3X4,0.051245609990180324,192.36464963494893,202.2224934460392,20.0
1,X1X4,0.03944109229573305,1071.9414005411636,1114.219940255525,20.0
1,X3,0.031354036735750476,214.6977887641688,221.42943112016494,10.0
1,X2X3,0.0298434097138628,665.4878468402708,685.3482733131214,20.0
1,X4,0.026113246015617344,208.70661220237184,214.15661931189842,10.0
1,X3,0.019122061017800805,221.42943112016494,225.66361821318165,10.0
1,X1,0.017974361249380177,744.3361148933709,757.7150811134245,10.0
1,X4,0.017287637799593903,214.15661931189842,217.85888137894804,10.0
1,X3,0.01605343601948006,225.66361821318165,229.28629467009134,10.0
1,X4,0.01583266738936714,217.85888137894804,221.30816858564052,10.0
1,X4,0.036021317689474544,221.30816858564052,229.27998043353966,10.0
1,X1X4,0.009241175990494151,1114.219940255525,1124.5166428155442,20.0
1,X1X2,0.007025076918490041,2536.671724902653,2554.492038887053,20.0
