type_trial,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost
0,,,,,0.0
1,X2X3,0.3316432397960326,1002.5632489869092,1335.0565729813643,20.0
1,X1X2X3,0.24427078217449621,1649.91578270871,2052.9420014730126,30.0
1,X1X2X3,0.033288098134235417,2052.9420014730126,2121.28053628194,30.0
1,X2X3,0.012257407970807054,1335.0565729813643,1351.4209060605044,20.0
1,X2X3,0.010168658165760595,1351.4209060605044,1365.1630432922962,20.0
1,X2X3,0.005240664677007763,1365.1630432922962,1372.3174050316345,20.0
1,X1X2X3,0.003597528773322818,2121.28053628194,2128.911904047504,30.0
1,X1X2X3,0.010196462008079856,2128.911904047504,2150.619273395673,30.0
1,X1X2X3,0.0031364051647351176,2150.619273395673,2157.3644867921303,30.0
1,X2X3,0.001392660291715177,1372.3174050316345,1374.2285769892517,20.0
1,X1X2X3,0.00115976390526889,2157.3644867921303,2159.8665202544207,30.0
1,X2X3,0.0009908688998572965,1374.2285769892517,1375.5902573474855,20.0
1,X1X2X3,0.00044008648113306895,2159.8665202544207,2160.8170483110366,30.0
1,X1X2X3,0.0004206421230022341,2160.8170483110366,2161.7259789816576,30.0
1,X1X2X3,0.0008170508888116529,2161.7259789816576,2163.492219114152,30.0
1,X2X3,0.0003611488611890437,1375.5902573474855,1376.0870502023893,20.0
1,X2X3,0.0002605841606137828,1376.0870502023893,1376.4456366912978,20.0
1,X2X3,0.00024833395824881927,1376.4456366912978,1376.7874548845716,20.0
1,X1X2X3,0.00023190898495349454,2163.492219114152,2163.9939523986413,30.0
1,X1X2X3,0.00031895418319138105,2163.9939523986413,2164.6841673221597,30.0
1,X1X2X3,0.0013352093284464191,2164.6841673221597,2167.5744738155086,30.0
1,X2X3,0.0001776661598673812,1376.7874548845716,1377.0320634246345,20.0
1,X2X3,0.00014394473071762035,1377.0320634246345,1377.2302799341937,20.0
1,X2X3,0.00013218948542594847,1377.2302799341937,1377.4123352962113,20.0
1,X2X3,0.00015902921209998228,1377.4123352962113,1377.6313840946302,20.0
1,X2X3,0.00014834595116790565,1377.6313840946302,1377.8357501326625,20.0
1,X1X2X3,0.00013156894302716125,2167.5744738155086,2167.859659297961,30.0
1,X1X2X3,0.00018221987646185075,2167.859659297961,2168.254686417265,30.0
1,X1X2X3,0.00030785195564562756,2168.254686417265,2168.9221878628164,30.0
1,X1X2X3,0.00014103610087942876,2168.9221878628164,2169.2280841913034,30.0
1,X1X2X3,0.0007808493420474524,2169.2280841913034,2170.921924513595,30.0
1,X1X2X3,0.0024844196101964904,2170.921924513595,2176.315405515062,30.0
