step,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost,time
0,,,,,0.0,0.0
1,bmiaspirin,0.33596097040234096,0.2524609304489644,0.3372779496312764,20.0,5.637053966522217
2,bmiaspirin,0.049471336398651505,0.3372779496312764,0.3539635405373327,20.0,6.038987159729004
3,bmiaspirin,0.00027246746443036253,0.3539635405373327,0.3540599840857237,20.0,7.038049221038818
4,bmiaspirin,0.018822487113346425,0.3540599840857237,0.3607242735735289,20.0,5.613360166549683
5,bmiaspirin,0.011211323713168938,0.3607242735735289,0.3647684701757594,20.0,5.995471000671387
6,bmiaspirin,0.0020680704111857946,0.3647684701757594,0.3655228370558634,20.0,5.743775129318237
