type_trial,intervened_set,relative_hv_improvement,previous_hv,current_hv
0,,,,
1,"['Z1', 'Z2']",0.04086896721387812,446.6698459956568,464.92478128708126
1,"['Z1', 'Z2']",0.011795361347390109,464.92478128708126,470.4087370817187
