type_trial,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost
0,,,,,0.0
1,X1X2X3,0.43123647260507536,2606.181564550032,3730.062109414964,30.0
1,X2X3,0.41333823399274333,938.965516275867,1327.0758645534183,20.0
1,X2X3,0.034009334071164965,1327.0758645534183,1372.2088309687956,20.0
1,X2X3,0.022227858235432656,1372.2088309687956,1402.7100943329788,20.0
1,X1X2X3,0.008917593934582038,3730.062109414964,3763.3252886574974,30.0
1,X1X2X3,0.01008047477686121,3763.3252886574974,3801.261394306933,30.0
1,X2X3,0.005065145660809486,1402.7100943329788,1409.8150252806631,20.0
1,X1X2X3,0.003099986358659096,3801.261394306933,3813.045252774982,30.0
1,X2X3,0.0013241467122927213,1409.8150252806631,1411.6818272113294,20.0
1,X1X2X3,0.0012738070027708559,3813.045252774982,3817.902336519849,30.0
1,X2X3,0.0006021899369230895,1411.6818272113294,1412.5319278018133,20.0
1,X1X2X3,0.0005687507253142218,3817.902336519849,3820.0737712429236,30.0
1,X1X2X3,0.00041719657796653254,3820.0737712429236,3821.667492947866,30.0
1,X1X2X3,0.0004456755864191769,3821.667492947866,3823.3707168488845,30.0
1,X1X2X3,0.0003524906939534494,3823.3707168488845,3824.718419446108,30.0
1,X2X3,0.0002777224232041682,1412.5319278018133,1412.9242195916556,20.0
1,X2X3,0.00037591544188259285,1412.9242195916556,1413.45535962401,20.0
1,X2X3,0.00023692358064494084,1413.45535962401,1413.790240528894,20.0
1,X2X3,0.0002888906535240637,1413.790240528894,1414.1986713154263,20.0
1,X2X3,0.0001867053216571583,1414.1986713154263,1414.4627097332414,20.0
1,X1X2X3,0.00016875073302333467,3824.718419446108,3825.3638434829973,30.0
1,X1X2X3,0.00012707339304809522,3825.3638434829973,3825.849945446232,30.0
1,X1X2X3,0.00011489578530567005,3825.849945446232,3826.289519480176,30.0
1,X2X3,0.00010855184701092095,1414.4627097332414,1414.616252272911,20.0
1,X1X2X3,8.307869843337756e-05,3826.289519480176,3826.6074026332835,30.0
1,X2X3,7.694343236778208e-05,1414.616252272911,1414.725097702844,20.0
1,X2X3,0.0001283795767239009,1414.725097702844,1414.9067195120679,20.0
1,X2X3,0.00013227497993301862,1414.9067195120679,1415.0938762699984,20.0
1,X1X2X3,6.145997877986802e-05,3826.6074026332835,3826.8425858430483,30.0
1,X1X2X3,5.964015900349629e-05,3826.8425858430483,3827.0708193433493,30.0
1,X1X2X3,4.8044746656321755e-05,3827.0708193433493,3827.2546899913004,30.0
1,X1X2X3,4.628187527955557e-05,3827.2546899913004,3827.4318225155257,30.0
