iterID,x1,x2,x3,x4,ParetoFamily,Pareto_f1,Pareto_f2
1,85.26522319639722,50.86173968726133,20.470580815131427,0.9882268795992335,0.0,0.06384409498682211,7.188085774233279
1,83.30218439150539,50.86173968726133,20.470580815131427,0.9801513495996274,0.0,0.06459361303379191,7.177229818130854
1,89.96284780826721,52.006979469717606,20.669771768719094,0.9696408795423226,0.0,0.06571532723674581,7.144628436581882
1,99.44389764624168,54.40786455581907,20.43786433714505,0.9400510064385766,0.0,0.06588900095590797,7.123631580945421
1,85.82882068767663,54.40786455581907,20.711870406052444,0.9243633377716588,0.0,0.06993394201552064,7.080412740943421
1,85.82882068767663,58.626755651684604,21.01370639337866,0.9243633377716588,0.0,0.07223892783083463,7.050511194221059
1,85.82882068767663,51.52271537163277,21.526632527772385,0.9243633377716588,0.0,0.07552661256592291,7.006239688873017
1,84.1046227322864,51.52271537163277,21.456250829028008,0.8996950085428838,0.0,0.0772821346209483,6.9818367190119766
1,99.97211666464537,81.09637942846967,21.25948677427985,0.8647180949479948,0.0,0.07927582301549574,6.939520884137997
1,95.60367686905295,61.834153864616695,20.159328336052834,0.7399759206165047,0.0,0.08172872203662362,6.920891439243607
1,92.99438652696753,62.92206339182777,20.159328336052834,0.7167089610777156,0.0,0.0843668579100274,6.898841587257756
1,80.82654979837653,56.13254179708785,20.319214786496968,0.7197662793316063,0.0,0.08600177178506288,6.8943967005307
1,80.50669944069665,72.47598612545336,20.319214786496968,0.715279019879147,0.0,0.0873689682310508,6.8709568570983715
1,80.05273496797375,96.15337868886363,20.395681603469217,0.7184999846627114,0.0,0.08891583681289536,6.839938529701806
1,80.05273496797375,96.15337868886363,20.566836607053048,0.7184999846627114,0.0,0.09031097476891194,6.8259540260083735
1,92.74571868381872,51.66793825190357,20.470580815131427,0.6275759435939872,0.0,0.096471027507757,6.813029212058743
1,85.01177979597293,63.39949728086724,21.58812995412213,0.7223741012526891,0.0,0.09715292282091521,6.763750689004295
1,85.01177979597293,63.39949728086724,21.815365992885713,0.7223741012526891,0.0,0.09962507438970897,6.739838504604593
1,75.1085139240771,66.52024713268703,22.174880429537197,0.7286479535755115,0.0,0.10430644880996716,6.705239135743366
1,85.01177979597293,63.360949258898586,22.525931828041116,0.741426666177907,0.0,0.10578492200979032,6.6822161839131375
1,85.01177979597293,63.360949258898586,22.525931828041116,0.7153707204063882,0.0,0.10895997590712947,6.65497266119454
1,74.98335551994566,61.61627308169862,22.74467318082346,0.7185796377865857,0.0,0.11237881325970074,6.633072943418851
1,94.93881637584656,55.08912607816745,22.525931828041116,0.6734868582774602,0.0,0.11279250303450891,6.618160839872928
1,94.93881637584656,63.360949258898586,22.525931828041116,0.6524462720981062,0.0,0.11609852841903065,6.594983252346786
1,91.80209794911858,62.50663221203433,22.525931828041116,0.6524462720981062,0.0,0.11638452859354564,6.594973508494702
1,87.39093989226834,50.906392754276894,23.318196894323297,0.7148565246905216,0.0,0.11864528977461977,6.563902052056472
1,87.76326221599953,56.40658333466538,24.266349938338664,0.7970207075460503,0.0,0.12242223140022089,6.54301789346058
1,67.4940169570832,54.21502259734233,23.55358394947612,0.7122663657226107,0.0,0.12478796043381886,6.529729712885685
1,93.85041698954535,54.42347229805218,23.5980835430143,0.6669287067323231,0.0,0.12872979204139873,6.479935950966178
1,95.83745113183403,50.79363432796245,23.47112102267735,0.6087024694512997,0.0,0.1349691620257779,6.441568667785155
1,97.20186133737721,53.96816771651528,24.559490015459478,0.7057345973290426,0.0,0.1376924835745869,6.397919649620657
1,73.98836470807638,50.06162478923065,24.67561888600877,0.7148565246905216,0.0,0.14070434153359337,6.3885486033951135
1,30.4970177904263,50.50572147587001,24.645183968281586,0.7099721036011702,0.0,0.14589593247845542,6.38136599984433
1,29.620346140915643,51.59496767541434,24.645183968281586,0.7059433564450084,0.0,0.1466253272160904,6.376987780406367
1,94.5259290589498,62.19890734404453,24.618171775104287,0.6524462720981062,0.0,0.1469596106193494,6.334624193442244
1,90.5708294164011,77.0645237063217,24.149597002622198,0.5812382782496184,0.0,0.1515015615436924,6.3269218682075685
1,80.47531000561744,81.59123605391164,25.424233480392076,0.7195812169031436,0.0,0.1532565032019933,6.319068790956112
1,92.49539184081164,55.8806376920192,26.33415632696341,0.8007523619718333,0.0,0.15461699451170713,6.286171001415209
1,77.90886984996749,50.663683308806434,26.03976818943568,0.7553770562121347,0.0,0.15722005736626601,6.257471161259209
1,80.53953910853645,55.62460135373945,25.84492636196834,0.7195812169031436,0.0,0.15883448472974848,6.243202295486359
1,80.29277079930228,54.375892483832764,25.911298307401132,0.7155055645808075,0.0,0.1604852053861533,6.228038568285313
1,86.49697574969105,63.23071705428999,26.148381859741953,0.7158071670266949,0.0,0.16409129419538407,6.206382335110596
1,80.34022864901641,52.74801551505988,26.041397461745017,0.696846352430294,0.0,0.1652415030366312,6.185815831959378
1,80.34022864901641,52.74801551505988,26.041397461745017,0.6800328850926752,0.0,0.167674634544648,6.165415176459485
1,80.34022864901641,52.67789980044516,26.248532309834452,0.6849296701680131,0.0,0.17045651775298507,6.142639397055736
1,92.2523306375154,50.73426351204079,26.182906341498363,0.6502567120383997,0.0,0.17303771303012339,6.110725995547632
1,89.9133974611405,63.23071705428999,26.148381859741953,0.6311192941884837,0.0,0.17604258570016165,6.1050071504024
1,82.7342740173126,50.29183902147187,26.261568845982453,0.6303691256181772,0.0,0.17848457111647378,6.074240693856825
1,49.69363596575235,54.524350766434864,26.272765736443677,0.6311192941884837,0.0,0.18251723617626275,6.0706703932296096
1,90.61072852982767,51.167350521510095,26.578324549798957,0.6323677519817973,0.0,0.1826572664815438,6.0338210887658645
1,95.31638889210782,50.07111188717837,26.91231496417467,0.6594791608212549,0.0,0.1835897753258115,6.0182700771344715
