step,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost,time
0,,,,,0.0,0.0
1,ciweightbmiaspirin,0.014334638602067944,0.33584144290508255,0.34065560861672395,40.0,4.07006311416626
2,ciweightbmiaspirin,0.21221477962186813,0.34065560861672395,0.4129477635262754,40.0,4.166579961776733
3,ciweightbmiaspirin,0.05195725863996567,0.4129477635262754,0.43440339728060545,40.0,3.852541923522949
