type_trial,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost
0,,,,,0.0
1,X1X2X3,0.1755118034228839,62215.85642324236,73135.47358558484,30.0
1,X1X2X3,0.05005408592469116,73135.47358558484,76796.20286458069,30.0
1,X1X2X3,0.024212866525531562,76796.20286458069,78655.65907420842,30.0
1,X1X2X3,0.012320520657162552,78655.65907420842,79624.73774663494,30.0
1,X1X2X3,0.008249555988282899,79624.73774663494,80281.60647872815,30.0
1,X1X2X3,0.012058718613067634,80281.60647872815,81249.69978106016,30.0
1,X1X2X3,0.005689668849155263,81249.69978106016,81711.98366690768,30.0
1,X1X2X3,0.004955462893862414,81711.98366690768,82116.90436995293,30.0
1,X1X2X3,0.00934967711969524,82116.90436995293,82884.67091188088,30.0
1,X1X2X3,0.0030016578040853955,82884.67091188088,83133.46233116258,30.0
1,X1X2X3,0.0021783748020829377,83133.46233116258,83314.55817071469,30.0
1,X1X2X3,0.0031899831253769883,83314.55817071469,83580.33020537751,30.0
1,X1X2X3,0.0010619836929590864,83580.33020537751,83669.09115310776,30.0
1,X1X2X3,0.0021211797647249495,83669.09115310776,83846.56833619466,30.0
1,X1X2X3,0.0006187691511279524,83846.56833619466,83898.45000610904,30.0
1,X1X2X3,0.000837851418844365,83898.45000610904,83968.7444414855,30.0
1,X1X2X3,0.0010339367930735646,83968.7444414855,84055.56281583174,30.0
1,X1X2X3,0.0018918654077340867,84055.56281583174,84214.58462745063,30.0
1,X1X2X3,0.0006667038458994326,84214.58462745063,84270.73081490258,30.0
1,X1X2X3,0.0006282987082282991,84270.73081490258,84323.67800621504,30.0
1,X1X2X3,0.0011261463456140371,84323.67800621504,84418.63880805047,30.0
1,X1X2X3,0.0019291040387922785,84418.63880805047,84581.49114512443,30.0
1,X1X2X3,0.0012535907685377694,84581.49114512443,84687.52172161311,30.0
1,X1X2X3,0.00017909671361501675,84687.52172161311,84702.68897843765,30.0
1,X1X2X3,0.0010315427095467426,84702.68897843765,84790.06341973237,30.0
1,X1X2X3,0.0011276360670972776,84790.06341973237,84885.67575337592,30.0
