type_trial,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost
0,,,,,0.0
1,X1X2,0.18374183059237456,62496.14727345691,73979.30377845252,20.0
1,X1X2X3,0.12635297661633266,185445.52290892578,208877.11672864086,30.0
1,X1X2,0.03807505561753127,73979.30377845252,76796.06988436334,20.0
1,X1X2X3,0.021799787618872708,208877.11672864086,213430.5935117677,30.0
1,X1X2,0.020830130639631756,76796.06988436334,78395.74205266492,20.0
1,X1X2X3,0.01444503447392663,213430.5935117677,216513.60579283582,30.0
1,X1X2X3,0.016134416085690873,216513.60579283582,220006.92639691068,30.0
1,X1X2,0.014214899863094784,78395.74205266492,79510.12967563656,20.0
1,X1X2,0.011553623930994628,79510.12967563656,80428.75981261348,20.0
1,X1X2,0.007068418300467762,80428.75981261348,80997.26393035689,20.0
1,X1X2,0.005280668837347501,80997.26393035689,81424.98365790433,20.0
1,X1X2,0.006589240114613016,81424.98365790433,81961.5124265547,20.0
1,X1X2X3,0.004821865373830053,220006.92639691068,221067.77017730672,30.0
1,X1X2X3,0.007655054581734833,221067.77017730672,222760.05602427642,30.0
1,X1X2X3,0.004805548857850007,222760.05602427642,223830.54035707848,30.0
1,X1X2,0.0035362299334381706,81961.5124265547,82251.34718018735,20.0
1,X1X2,0.003553563957929772,82251.34718018735,82543.63260301804,20.0
1,X1X2X3,0.0026493319770760247,223830.54035707848,224423.5417650927,30.0
1,X1X2X3,0.0022709305548144062,224423.5417650927,224933.1920433067,30.0
1,X1X2X3,0.0027264271333713864,224933.1920433067,225546.45600128942,30.0
1,X1X2X3,0.0019712736922054643,225546.45600128942,225991.06979637494,30.0
1,X1X2X3,0.002444010173645677,225991.06979637494,226543.39427011035,30.0
1,X1X2,0.0017524356094496037,82543.63260301804,82688.28500412489,20.0
1,X1X2,0.0031632153385551124,82688.28500412489,82949.84585556875,20.0
1,X1X2X3,0.0017255699106595672,226543.39427011035,226934.31073472154,30.0
1,X1X2X3,0.0020596630607780833,226934.31073472154,227401.71895176498,30.0
1,X1X2,0.0016401900899731046,82949.84585556875,83085.89937070585,20.0
1,X1X2,0.002012043323387188,83085.89937070585,83253.0717998023,20.0
1,X1X2,0.003788988364534101,83253.0717998023,83568.51672016348,20.0
1,X1X2,0.0018807805843825717,83568.51672016348,83725.69076387641,20.0
1,X1X2X3,0.0015746400508645062,227401.71895176498,227759.79480606187,30.0
1,X1X2X3,0.0018702830524765272,227759.79480606187,228185.77009032317,30.0
