step,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost,time
0,,,,,0.0,0.0
1,ciweightbmiaspirin,0.0,0.1983869277533468,0.1983869277533468,40.0,4.037658929824829
2,ciweightbmiaspirin,0.0,0.1983869277533468,0.1983869277533468,40.0,4.929355144500732
3,ciweightbmiaspirin,0.029637575718181368,0.1983869277533468,0.20426663534613398,40.0,4.138005018234253
