step,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost,time
0,,,,,0.0,0.0
1,bmiaspirin,0.5034339373873731,0.24710494835749522,0.37150596545701253,20.0,5.4455859661102295
2,bmiaspirin,0.059414523848270395,0.37150596545701253,0.3935788155014329,20.0,5.496070146560669
3,bmiaspirin,0.01781834715233586,0.3935788155014329,0.4005917394678426,20.0,5.95254921913147
4,bmiaspirin,0.010121956000047798,0.4005917394678426,0.4046465114287187,20.0,5.795667886734009
5,bmiaspirin,0.005653243104896594,0.4046465114287187,0.4069340765293736,20.0,5.9750237464904785
6,bmiaspirin,0.0005957393089979904,0.4069340765293736,0.4071765031549329,20.0,6.2782440185546875
