iterID,x1,x2,x3,x4,Pareto_f1,Pareto_f2
0,3.25,0.0,1.25,-1.75,2.436803750028635,48.43309229210795
0,5.0,1.25,5.0,2.75,6.965880835843445,19.78327071281398
1,-1.9728251298452342,0.0489724294006387,4.371759479656863,3.1983137875341114,1.5808569370856742,30.68061273350003
1,4.661926384726498,0.2938210260417082,4.912117993406878,4.3219660127808375,3.2846149552769317,24.514443380421724
1,5.0,1.25,5.0,2.75,6.965880835843445,19.78327071281398
1,4.7129392110500365,2.4493807163135752,4.955917314849339,1.1908244492542455,14.38475664944761,13.017151931925003
1,4.852437226931828,3.350730809338147,4.988119128652191,3.5638670263140737,26.628688691013295,7.4409818404840635
1,4.731601320827258,4.465958356559972,4.980851646600392,4.544073395285135,41.94312933638975,3.8278227860706546
2,1.85317155367007,0.008653876717023556,4.999604534396021,4.445731179995409,1.4778910144807766,24.94883406556156
2,4.661926384726498,0.2938210260417082,4.912117993406878,4.3219660127808375,3.2846149552769317,24.514443380421724
2,5.0,1.25,5.0,2.75,6.965880835843445,19.78327071281398
2,-1.9952895984722423,1.9212334102478368,4.999975718209408,-3.3474142592296285,9.33993776803442,14.87799683188688
2,4.7129392110500365,2.4493807163135752,4.955917314849339,1.1908244492542455,14.38475664944761,13.017151931925003
2,0.7316250367429218,2.7788790427828074,4.999881964137538,-1.6135571713676566,15.835572802549194,12.103194492870298
2,4.852437226931828,3.350730809338147,4.988119128652191,3.5638670263140737,26.628688691013295,7.4409818404840635
2,0.4048027775387353,3.857788879328516,4.9997803544891735,-0.3806408302986486,29.984480387196093,6.456349612790643
2,-0.2040067440373614,4.286302697670198,4.998222783359751,-1.291703817476586,36.83671883822812,3.1436881015575637
3,0.6489107599964523,0.05407381642507794,4.98041492607714,4.705036227564648,0.3519173861911596,24.92239243775314
3,4.661926384726498,0.2938210260417082,4.912117993406878,4.3219660127808375,3.2846149552769317,24.514443380421724
3,5.0,1.25,5.0,2.75,6.965880835843445,19.78327071281398
3,-1.9952895984722423,1.9212334102478368,4.999975718209408,-3.3474142592296285,9.33993776803442,14.87799683188688
3,4.7129392110500365,2.4493807163135752,4.955917314849339,1.1908244492542455,14.38475664944761,13.017151931925003
3,0.7316250367429218,2.7788790427828074,4.999881964137538,-1.6135571713676566,15.835572802549194,12.103194492870298
3,3.858833875332701,3.5039868915961674,4.968908818232878,-3.9119555088965465,25.766893157972483,7.620859146187091
3,4.852437226931828,3.350730809338147,4.988119128652191,3.5638670263140737,26.628688691013295,7.4409818404840635
3,0.4048027775387353,3.857788879328516,4.9997803544891735,-0.3806408302986486,29.984480387196093,6.456349612790643
3,-0.2040067440373614,4.286302697670198,4.998222783359751,-1.291703817476586,36.83671883822812,3.1436881015575637
4,0.36813108090602986,0.2958641229401526,3.9740902104534674,4.986234551441452,0.30117485424122836,33.14378468680058
4,0.6489107599964523,0.05407381642507794,4.98041492607714,4.705036227564648,0.3519173861911596,24.92239243775314
4,1.540863343704805,0.8981804027494061,4.937056999760536,4.925841576413042,2.925939102939913,21.919193845964852
4,5.0,1.25,5.0,2.75,6.965880835843445,19.78327071281398
4,-1.9952895984722423,1.9212334102478368,4.999975718209408,-3.3474142592296285,9.33993776803442,14.87799683188688
4,4.7129392110500365,2.4493807163135752,4.955917314849339,1.1908244492542455,14.38475664944761,13.017151931925003
4,0.7316250367429218,2.7788790427828074,4.999881964137538,-1.6135571713676566,15.835572802549194,12.103194492870298
4,0.2278545299290502,3.173781492999519,4.928578829923377,-3.636221999718568,20.280409480836656,9.459462436077736
4,3.858833875332701,3.5039868915961674,4.968908818232878,-3.9119555088965465,25.766893157972483,7.620859146187091
4,4.852437226931828,3.350730809338147,4.988119128652191,3.5638670263140737,26.628688691013295,7.4409818404840635
4,0.4048027775387353,3.857788879328516,4.9997803544891735,-0.3806408302986486,29.984480387196093,6.456349612790643
