step,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost,time
0,,,,,0.0,0.0
1,bmiaspirin,0.727165093962821,0.14740236020051423,0.25458821130606274,20.0,6.076076984405518
2,bmiaspirin,0.0905718951027978,0.25458821130606274,0.2776467480748844,20.0,6.0305211544036865
3,bmiaspirin,0.023523076209636062,0.2776467480748844,0.2841778536892075,20.0,6.324143171310425
4,bmiaspirin,0.013319740575837522,0.2841778536892075,0.28796302897774606,20.0,6.052239894866943
5,bmiaspirin,0.009686557273017926,0.28796302897774606,0.2907523993504507,20.0,6.242716073989868
6,bmiaspirin,0.005782085289995241,0.2907523993504507,0.2924335545217658,20.0,6.729006052017212
