type_trial,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost
0,,,,,0.0
1,"['X3', 'X4']",0.5690374694664322,2209.093796991348,3466.150941045297,20.0
1,"['X4', 'control']",0.078827843662283,484.9663108320543,523.1951593637976,10.0
1,"['X3', 'control']",0.07605790060301823,1516.3300373459401,1631.6589166077686,10.0
1,"['X2', 'control']",0.06759356169484461,489.2973094644277,522.370657338833,10.0
1,"['X1', 'X2']",0.0629237465923276,2383.6725878551197,2533.662197732393,20.0
1,"['X2', 'X3']",0.05394981209360615,557.3335604989196,587.4016013612968,20.0
1,"['X2', 'control']",0.03960374003921904,522.370657338833,543.0584890561961,10.0
1,"['X1', 'X4']",0.030527243230266413,1396.9856669219735,1439.6317881652965,20.0
1,"['X2', 'control']",0.024577170038669327,543.0584890561961,556.4053298826731,10.0
1,"['X3', 'control']",0.02209235424332165,1631.6589166077686,1667.7061033977418,10.0
1,"['X3', 'X4']",0.015589299288752936,3466.150941045297,3520.1858054452446,20.0
1,"['X2', 'control']",0.013945945067069383,556.4053298826731,564.1649280482414,10.0
1,"['X2', 'X3']",0.013401399858425101,587.4016013612968,595.2736050986188,20.0
1,"['X4', 'control']",0.01245634822292345,523.1951593637976,529.712260457381,10.0
1,"['X1', 'control']",0.011496924475210996,752.339658772856,760.9892510094735,10.0
1,"['X1', 'control']",0.0179191274571334,760.9892510094735,774.6255143918207,10.0
1,"['X4', 'control']",0.010036035980820712,529.712260457381,535.0284717628132,10.0
1,"['X3', 'control']",0.007888119778982504,1667.7061033977418,1680.8611688974834,10.0
1,"['X1', 'X2']",0.007264721899891109,2533.662197732393,2552.0685489871857,20.0
