type_trial,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost
0,,,,,0.0
1,"['X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X8']",0.2578909309246661,2912.0429546558753,3663.032423124694,80.0
1,"['X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X8']",0.010581189259823893,3663.032423124694,3701.791662458648,80.0
1,"['X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X8']",0.006164513958867636,3701.791662458648,3724.611408834694,80.0
1,"['X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X8']",0.001248759348582838,3724.611408834694,3729.2625521513146,80.0
1,"['X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X8']",0.0005543572386016766,3729.2625521513146,3731.329895841746,80.0
1,"['X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X8']",0.0009755594218131667,3731.329895841746,3734.9700298775274,80.0
1,"['X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X8']",0.00040441338232501323,3734.9700298775274,3736.4805017401927,80.0
1,"['X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X8']",0.0003261942063157257,3736.4805017401927,3737.699320031872,80.0
1,"['X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X8']",0.0002456790138093071,3737.699320031872,3738.617594314733,80.0
1,"['X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X8']",0.00011168001621386468,3738.617594314733,3739.0351231882837,80.0
1,"['X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X8']",0.00015836187301287394,3739.0351231882837,3739.6272437936527,80.0
1,"['X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X8']",0.00012457922452597996,3739.6272437936527,3740.0931236557008,80.0
1,"['X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X8']",9.457894498411151e-05,3740.0931236557008,3740.4468577174785,80.0
1,"['X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X8']",6.169402179298172e-05,3740.4468577174785,3740.677620927434,80.0
1,"['X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X8']",7.597166723078101e-05,3740.677620927434,3740.9618064428687,80.0
1,"['X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X8']",4.6824597306394454e-05,3740.9618064428687,3741.136975472994,80.0
1,"['X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X8']",4.813947129362509e-05,3741.136975472994,3741.3170718290303,80.0
1,"['X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X8']",3.592514793255375e-05,3741.3170718290303,3741.4514791982983,80.0
1,"['X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X7', 'X8']",4.2826766054538413e-05,3741.4514791982983,3741.6117134655024,80.0
