step,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost,time
0,,,,,0.0,0.0
1,X1X2X3X4X5X6X7,0.15562020246068495,28.348711304375243,32.760343497061626,35.0,0.19055414199829102
2,X1X2X3X4X5X6X7,0.1442664234994142,32.760343497061626,37.486561085995,35.0,0.17088675498962402
3,X1X2X3X4X5X6X7,0.0,37.486561085995,37.486561085995,35.0,0.19352197647094727
4,X1X2X3X4X5X6X7,0.0,37.486561085995,37.486561085995,35.0,0.2853100299835205
5,X1X2X3X4X5X6X7,0.0010702786400664224,37.486561085995,37.526682151614885,35.0,0.2014920711517334
