type_trial,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost
0,,,,,0.0
1,X1X2X3,0.10464823921928136,119753.1061600269,132285.0578607134,30.0
1,X1X2X3,0.035516319203725125,132285.0578607134,136983.33620157774,30.0
1,X1X2X3,0.017211599782819033,136983.33620157774,139341.03856119464,30.0
1,X1X2X3,0.01035382565295363,139341.03856119464,140783.75138075874,30.0
1,X1X2X3,0.006986976671032462,140783.75138075874,141767.40416731653,30.0
1,X1X2X3,0.008291447177009668,141767.40416731653,142942.86111039162,30.0
1,X1X2X3,0.006414057957699183,142942.86111039162,143859.70490619302,30.0
1,X1X2X3,0.004922326452230058,143859.70490619302,144567.82933706278,30.0
1,X1X2X3,0.003079981211919513,144567.82933706278,145013.09553526892,30.0
1,X1X2X3,0.0026933480115063427,145013.09553526892,145403.66626777122,30.0
1,X1X2X3,0.0022797371316220882,145403.66626777122,145735.14840483584,30.0
1,X1X2X3,0.0019135604770434147,145735.14840483584,146014.0214249394,30.0
1,X1X2X3,0.0014433105475901743,146014.0214249394,146224.76500215806,30.0
1,X1X2X3,0.002232099028881354,146224.76500215806,146551.15315811778,30.0
1,X1X2X3,0.0010170989314477515,146551.15315811778,146700.21017939734,30.0
1,X1X2X3,0.003608977793891988,146700.21017939734,147229.64798029407,30.0
1,X1X2X3,0.002328071628109659,147229.64798029407,147572.40914657357,30.0
1,X1X2X3,0.001541959862617544,147572.40914657357,147799.95987830736,30.0
1,X1X2X3,0.0003936595579474027,147799.95987830736,147858.1427451777,30.0
1,X1X2X3,0.0028479756699422193,147858.1427451777,148279.2391383188,30.0
1,X1X2X3,0.0002979194849350755,148279.2391383188,148323.41441286946,30.0
1,X1X2X3,0.0006949938676862654,148323.41441286946,148426.4982763207,30.0
1,X1X2X3,0.0012327509512173127,148426.4982763207,148609.47118325668,30.0
1,X1X2X3,0.0009672162109206627,148609.47118325668,148753.20867288148,30.0
1,X1X2X3,0.0003883871696262354,148753.20867288148,148810.98251057076,30.0
1,X1X2X3,0.00015301319699847934,148810.98251057076,148833.75255475318,30.0
