iterID,x1,x2,f1,f2,f3,Expected_f1,Uncertainty_f1,Acquisition_f1,Expected_f2,Uncertainty_f2,Acquisition_f2,Expected_f3,Uncertainty_f3,Acquisition_f3,Hypervolume_indicator
0,3.4210526315789473,1.0526315789473684,12.817603782614107,58.86156825180133,55.030268298081296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179342.64715152944
0,0.2631578947368421,3.4210526315789473,11.76775168744622,97.30303970792079,18.298853845600334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179342.64715152944
0,3.1578947368421053,1.5789473684210527,12.46557814562721,58.518602780085196,45.94616644382503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179342.64715152944
0,0.5263157894736842,2.894736842105263,8.650091694651838,94.18382526657044,25.46696806020051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179342.64715152944
0,1.3157894736842104,5.0,26.736534127714783,75.41805579951566,0.03317479259463014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179342.64715152944
0,2.1052631578947367,0.5263157894736842,4.707193097088339,82.34473000657934,64.74135722998982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179342.64715152944
0,3.6842105263157894,2.631578947368421,20.494829198193532,45.507327979745156,29.28379885698259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179342.64715152944
0,2.631578947368421,3.9473684210526314,22.498655555885836,55.40408931074389,11.592948460544232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179342.64715152944
0,1.8421052631578947,1.8421052631578947,6.793881709546203,76.52598478067495,41.56439588620596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179342.64715152944
0,1.5789473684210527,0.7894736842105263,3.1166722896310675,88.6415006468957,59.841771045082915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179342.64715152944
0,5.0,4.473684210526316,45.02506686674486,25.278814454419592,5.510801622360642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179342.64715152944
0,4.7368421052631575,2.1052631578947367,26.870131849942286,36.08164141505507,37.38023027205287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179342.64715152944
0,2.894736842105263,3.6842105263157894,21.957359578478428,52.21235175542621,14.863663181184798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179342.64715152944
0,0.7894736842105263,3.1578947368421053,10.600872253020341,88.23197537706075,21.824346178927858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179342.64715152944
0,0.0,0.0,0.0020789725934452813,125.00942183368306,74.99782812914383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179342.64715152944
0,4.473684210526316,1.3157894736842104,21.737240551196738,44.115196644039095,50.39428169842605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179342.64715152944
0,3.9473684210526314,2.3684210526315788,21.192939210459105,43.55801679073206,33.23304591900858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179342.64715152944
0,4.2105263157894735,0.2631578947368421,17.800398162389566,55.96326366852744,69.82363856464124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179342.64715152944
0,1.0526315789473684,4.2105263157894735,18.844747764107684,80.68559809646403,8.534486136429052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179342.64715152944
0,2.3684210526315788,4.7368421052631575,28.045552277523157,58.30919131210974,2.7147157008877407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179342.64715152944
1,4.928986229721981,3.554656728939747,36.89133979866661,27.812779869697774,16.993153888637156,37.07361455931042,0.013702091998504825,1.9377808822742963,27.84391649381265,0.004354227446232011,-1.6412686854273488,16.563498965488783,0.0012979090404152025,-0.7434071104653412,199014.263868706
1,2.1237072416665748,3.1598705991256977,14.453013739568851,65.4133331056363,21.69997477031372,14.465053497305478,0.007704565712834712,-0.2563222445592146,65.43649202569716,0.0025719281212323577,-0.06985869573327363,21.799060704860857,0.00034172495311524315,-0.5143266876548296,199014.263868706
1,4.241689169092505,3.9058040820595203,33.229374783824035,34.39048089920687,11.750765862339428,33.447452885576396,0.01399393934512715,1.5858711501633707,34.36420146997988,0.0049072206135286536,-1.3687137779161276,12.099567758121548,0.0011062175395776589,-0.9387250723739271,199014.263868706
1,3.1945514459535373,4.654391251250489,31.949727562032784,46.4238871390398,3.3545502801953506,31.940826005719238,0.010911385455318893,1.439656858196713,46.40266229228979,0.0038671643037689286,-0.8654931996752566,3.567982604867563,0.00032699669832431767,-1.312022004287428,199014.263868706
1,0.5227143828322106,1.4117224263153194,2.249120620998204,102.61859015756343,49.189550699981055,2.264709403351878,0.011568907492820886,-1.44033448892867,102.71889637348042,0.0038907741345904807,1.4885858056877623,48.81825474435753,0.0011800768105239233,0.6678899879734672,199014.263868706
1,2.141043156848869,2.4329898330267414,10.536422174572401,68.3856019858759,32.09483734976992,10.500446613963803,0.006034259860291674,-0.6410772201434156,68.37110907294729,0.0019292079369016195,0.052811445344559615,32.19613622479054,0.0,-0.05940578810987063,199014.263868706
1,3.1598624994058233,2.315423364563916,15.432196962799994,54.020501752694784,34.165833623976745,15.328443082457778,0.003983877011721272,-0.17253248972861002,54.00983657125666,0.0011539446882712246,-0.5475051532012003,34.02096255845546,0.0,0.02043893703739741,199014.263868706
1,4.306172743896197,3.2595255501866798,29.122383042183387,35.48635209056231,19.65100424719184,29.29363031865092,0.010634520896536123,1.1827532755933134,35.46400414624276,0.0035545323269136875,-1.3227408460879815,20.47741960897833,0.0002451357306095989,-0.5721546946806484,199014.263868706
1,1.1028862366708951,2.2764522039113078,6.422991126580496,86.59311913424712,35.24254421847261,6.395748703736583,0.004912701418668705,-1.0394276722061022,86.56804608798349,0.001519618250148997,0.813462935770076,34.58148542586377,0.0007266646384337964,0.04496444582764525,199014.263868706
1,0.9729213244756886,3.838121686540598,15.656859813681786,82.77056033768902,13.24215540413287,15.682440739034554,0.001723477629313601,-0.13817792098552673,82.8449716233547,0.0,0.6578344287227083,12.958187692127208,0.0,-0.9011564164575248,199014.263868706
2,4.032006153843549,4.880047690095358,40.11213917584366,35.72371424523819,0.8510959057347389,40.184574077495185,0.008072454637074301,2.0572084572395397,35.59422943013569,0.0035232434668213118,-1.2155774118291447,0.3284918322184076,0.02199826884744481,-1.4510598419165035,204278.18904756865
2,1.402416618356901,4.621671861534678,23.270879383309847,74.03158211752012,4.093897837422313,23.335607157218867,0.0024055490412331305,0.499299822091416,74.11420631299471,0.0005074926688596,0.38389014182030223,3.7749754299662186,0.006553729869559747,-1.2840995067444965,204278.18904756865
2,3.6779284147061295,3.458508380848789,25.433932847822028,42.29701901463148,18.182687218472847,25.450068107156053,0.0024396271467216272,0.6948095520456263,42.36588017170567,0.00124982829818818,-0.9343977091848501,17.277984807734335,0.006246937370622028,-0.6299640937641016,204278.18904756865
2,4.986937001185312,4.1469573230499055,42.18594527801278,25.88591885866237,9.122281794439388,42.05951209524876,0.0020269377822253513,2.2305711412573146,25.86708857023615,0.001411576852972902,-1.6194781265803613,9.737180162038694,0.006765122054167413,-0.9952683917258582,204278.18904756865
2,2.77341884057034,3.3993076497377563,19.220784612692817,54.743352452594145,18.685064432554405,19.251706715121262,0.0014569476363567623,0.12168950367049547,54.7781618154292,0.0013087892851769746,-0.4190017156652175,18.57795232411386,0.004084451455599969,-0.5669888884303873,204278.18904756865
2,3.6612449126478745,1.808720294379813,16.664516697947604,50.29227225536213,42.24890331158739,16.700394622147687,0.0021151304723700057,-0.11421286110999063,50.36270379498763,0.0014030061135003726,-0.6023450717548258,42.2136220147724,0.006557010662137191,0.5780098390105195,204278.18904756865
2,2.665473751165379,1.6611699741174977,9.824517019390449,64.9292725366633,44.441384265321396,9.864081216360592,0.002426776275518003,-0.7463199652338517,64.94438011725768,0.0016394042312888775,0.003130840814264957,44.417218150668596,0.006126634641620626,0.6847601365234368,204278.18904756865
2,4.1787704072309575,2.468073182592759,23.53738571602607,40.33227137146965,31.712483501935534,23.546068740193498,0.000848880059848034,0.5187597639996966,40.29976648174912,0.0007577674314340379,-1.0201890848984476,31.542181882063993,0.0032493959524753637,0.06104604945721803,204278.18904756865
2,3.6157751478777906,4.757759039923063,35.739366661869255,40.816034459469044,2.814696770463699,35.81537214334081,0.00384435870038119,1.6532182628179726,40.793373626160815,0.0018045266958189288,-0.9996930027191411,1.973421370429275,0.010235516222235603,-1.3713734081225084,204278.18904756865
2,1.8561875993142005,4.127814847246427,20.45641114819832,67.14455086006431,9.571428506792937,20.421795127892263,0.003302847887974065,0.22987956961151212,67.07089177698778,0.0013527864295492954,0.09143012543063378,9.433141344676034,0.008153476916194759,-1.009997149722949,204278.18904756865
3,4.425626632299327,3.4086377954861122,31.29067997972961,33.63851704907151,18.142327977309748,31.164366833546392,0.0012181955376391568,1.0160565591977502,33.65017593508423,0.0009417945835452738,-1.1881725393177476,17.67002651102141,0.004389621536054931,-0.4758727330381589,207166.20489352307
3,2.2843579799997107,1.6192417768183738,7.8078463058956835,70.97334664711029,44.92591859909613,7.779715215437024,0.0021094682122936655,-1.0863297491650883,70.92800465044441,0.0012838802491444412,0.4279608211800223,45.07379068745847,0.009423824264715393,0.8847166547657253,207166.20489352307
3,0.7028664907645013,4.845473728836106,23.973073171926227,86.44784542033695,1.8066280904578553,24.18966489143537,0.011574958300035689,0.38899920091535023,86.79552319723945,0.005258062218395167,1.1158771230548155,0.6660374337069115,0.03570924040404859,-1.3201161347829498,207166.20489352307
3,1.5968906661360849,2.9633008509487446,11.317886423794416,74.80288951223798,24.14223952075814,11.332778755316808,0.003946845669308185,-0.7668932118594967,74.80942115913024,0.0023849360410606382,0.5962347502645571,24.635287881161446,0.01777228663767265,-0.1300494132023573,207166.20489352307
3,4.998000938739412,3.806470915585755,39.55774153307105,26.341473001510444,13.523333932975383,39.518480453778295,0.001239536058891732,1.7671292876057123,26.452770974838664,0.0011759288493313625,-1.500206975499168,13.674318857241175,0.003674273343307778,-0.6742585239644541,207166.20489352307
3,1.296754157427179,1.124212154800544,3.085232597246179,90.76985442399754,53.62436610486921,2.9547015570574686,0.00399074397051015,-1.5201203746873944,90.743885469674,0.0021668078441736266,1.2870534014946315,54.014860413502184,0.014854524351963657,1.3286383184665738,207166.20489352307
3,3.3275133303205213,3.9484636944570664,26.65984034756475,45.60616874828511,11.420100758777288,26.67063401331071,0.0028966632809040516,0.6120495844952529,45.61752745760669,0.0020285240043301663,-0.6693430715386057,11.955571744296382,0.009497882795274729,-0.7595938475037656,207166.20489352307
3,0.9652367770234133,2.531520866976402,7.437232450853122,87.74612550304879,30.51074663994952,7.360874573912406,0.001927589133320072,-1.123985423686463,87.7534250793983,0.000981103597125196,1.1574057539110072,31.156107595709948,0.006055824161964228,0.19370750012802773,207166.20489352307
3,2.6723768379119384,2.4197855571054454,12.93977096516868,60.40719967986894,32.66854296375067,13.063610016216408,0.0025673856744881014,-0.6112836263746431,60.36588416404836,0.001430318449329078,-0.02994662310811691,32.47151671610504,0.009999786187710628,0.2590172027771587,207166.20489352307
3,2.1481980482238083,3.393883692498261,16.13345259311879,64.21614222751624,18.593244135550272,16.081010340682706,0.0015354292455065327,-0.34000564316556847,64.22389990573929,0.00122330974050263,0.1373127951665083,18.596120755909343,0.004006638177927485,-0.42989240735778367,207166.20489352307
