step,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost,time
0,,,,,0.0,0.0
1,X2X4X6,2.1490877573279024,29.89552257999921,94.14362415559538,15.0,4.648036241531372
2,X2X4X6,0.23556021238842353,94.14362415559538,116.32011625670334,15.0,6.0023040771484375
3,X2X4X6,8.378570799125874e-05,116.32011625670334,116.32986221999754,15.0,6.827646970748901
4,X2X4X6,0.0,116.32986221999754,116.32986221999754,15.0,6.402844190597534
