type_trial,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost
0,,,,,0.0
1,X2X3,0.3479773348451185,1013.1732269903378,1365.7345462548637,20.0
1,X1X2X3,0.29159452875789965,2823.6535208703144,3647.015438664078,30.0
1,X1X2X3,0.025140740949124416,3647.015438664078,3738.704109044989,30.0
1,X2X3,0.019647011631901964,1365.7345462548637,1392.5671487712234,20.0
1,X1X2X3,0.01654432211659374,3738.704109044989,3800.5584341236618,30.0
1,X2X3,0.004942377510132372,1392.5671487712234,1399.4497413286595,20.0
1,X1X2X3,0.0028228130463882253,3800.5584341236618,3811.286700055067,30.0
1,X2X3,0.0014961616251213392,1399.4497413286595,1401.5435443279214,20.0
1,X1X2X3,0.0007557050395359216,3811.286700055067,3814.1669086214147,30.0
1,X2X3,0.0007037895695794502,1401.5435443279214,1402.5299360557308,20.0
1,X2X3,0.0010114968372797908,1402.5299360557308,1403.9485906502414,20.0
1,X1X2X3,0.0005410482660325984,3814.1669086214147,3816.230557013683,30.0
1,X2X3,0.0004107251332314564,1403.9485906502414,1404.5252276221863,20.0
1,X1X2X3,0.00033871342807879277,3816.230557013683,3817.5231655479884,30.0
1,X2X3,0.0003026236910235031,1404.5252276221863,1404.950270230705,20.0
1,X2X3,0.00029832793123388485,1404.950270230705,1405.3694061383094,20.0
1,X2X3,0.00019217640201843022,1405.3694061383094,1405.6394849742878,20.0
1,X2X3,0.00020580700159540755,1405.6394849742878,1405.9287754220145,20.0
1,X1X2X3,0.0001786619156754218,3817.5231655479884,3818.2052115498805,30.0
1,X2X3,0.00012835760860156889,1405.9287754220145,1406.1092370774918,20.0
1,X2X3,0.00012971731550344464,1406.1092370774918,1406.29163379303,20.0
1,X1X2X3,0.00011035502094894745,3818.2052115498805,3818.6265696659884,30.0
1,X1X2X3,0.00010445746261597532,3818.6265696659884,3819.0254537081337,30.0
1,X2X3,0.0001014548323226625,1406.29163379303,1406.4343088749333,20.0
1,X1X2X3,9.090197155393571e-05,3819.0254537081337,3819.3726106512904,30.0
1,X1X2X3,8.458988019171079e-05,3819.3726106512904,3819.695690922833,30.0
1,X1X2X3,7.24155025346524e-05,3819.695690922833,3819.9722961058205,30.0
1,X1X2X3,4.574900836388117e-05,3819.9722961058205,3820.147056050345,30.0
1,X1X2X3,4.40326242512546e-05,3820.147056050345,3820.3152671502485,30.0
1,X1X2X3,3.784813375414323e-05,3820.3152671502485,3820.4598589534626,30.0
1,X1X2X3,3.482606448498239e-05,3820.4598589534626,3820.5929105348728,30.0
