iterID,x1,x2,x3,ParetoFamily,Pareto_f1,Pareto_f2
1,-2.0,4.871383425932184,5.0,5,44.70426222188681,3.2087816663741293
1,-2.0,4.74014383867159,5.0,5,42.475093537607435,3.50940064842915
1,-2.0,4.6313170380086195,5.0,15,40.62561340841373,3.814942545679031
1,-2.0,4.539516245676234,5.0,15,39.07471642495972,4.110954088381273
1,-2.0,4.455983916367569,5.0,15,37.677823345031605,4.409379308867443
1,-2.0,4.385661353856898,5.0,15,36.51689160465044,4.680980718636363
1,-2.0,4.317611393058271,5.0,15,35.41006549935831,4.9604836601524696
1,-2.0,4.255681622902172,5.0,24,34.41958143515306,5.228174092844007
1,-2.0,4.200012980830951,5.0,24,33.5447910978166,5.478852335294004
1,-2.0,4.141761363544905,5.0,24,32.6468964990036,5.7505260872172705
1,-2.0,4.095648739248849,5.0,24,31.949847575272777,5.9717950180456825
1,-2.0,4.043189562005909,5.0,24,31.172630436684827,6.229543856279598
1,-2.0,3.9871316349337937,5.0,24,30.36167734515874,6.511286335031915
1,-2.0,3.9455128198660234,5.0,24,29.773263595501582,6.724160358936551
1,-2.0,3.89426484821568,5.0,24,29.06523340852665,6.990011939353394
1,-2.0,3.85402018879277,5.0,24,28.52227699104133,7.201245631387181
1,-2.0,3.8099525470942988,5.0,24,27.941094323504373,7.434602248286211
1,-2.0,3.775119508802086,5.0,24,27.491626282795206,7.620306584422011
1,-2.0,3.7268109083678573,5.0,6,26.882749419297795,7.879263896693882
1,-2.0,3.6816095149573673,5.0,6,26.328114043137397,8.122627531351469
1,-2.0,3.642961079483382,5.0,6,25.865235099689095,8.331206890337114
1,-2.0,3.6014113298332533,5.0,6,25.378983079262824,8.555663560206458
1,-2.0,3.5630679963685634,5.0,6,24.940387304774163,8.762764558559624
1,-2.0,3.538437197787521,5.0,6,24.663604623135065,8.895685778715045
1,-2.0,3.488828579463985,5.0,32,24.11742234844825,9.162898515226964
1,-2.0,3.4426840130209153,5.0,32,23.622211967291744,9.410586743753338
1,-2.0,3.414852972464397,5.0,32,23.329155732720494,9.559459248653791
1,-1.9934175110954753,3.3640061608682865,5.0,63,22.80452043830584,9.829917571343092
1,-1.9474848151086164,3.325102139569097,5.0,63,22.414435109801637,10.033565495680556
1,-1.832087859557549,3.2855157821402785,5.0,63,22.02853124921119,10.23610728218269
1,-1.7206456379728028,3.2472860767269243,5.0,63,21.66006980812123,10.430591368354339
1,-1.6039343459005266,3.207248842625824,5.0,63,21.27792757707951,10.633049404958587
1,-1.4948118356678235,3.1698149027703653,5.0,63,20.923436864872755,10.82119041987482
1,-1.3726974486154615,3.1279241635392374,5.0,63,20.52916812113353,11.030404995249235
1,-1.2645532264224961,3.0908258205790733,5.0,63,20.181474169574432,11.214528299708942
1,-1.0383018688907928,3.0501486153568274,5.0,55,19.812768434825266,11.40974007195495
1,-0.9562546740956024,3.0115578529462583,5.0,55,19.4485885802137,11.600540251062458
1,-0.8827106062010242,2.9769665222138544,5.0,55,19.121939728858315,11.770669004813453
1,-0.9956004565386347,2.9376354140360346,5.0,81,18.733301397254728,11.973018620719166
1,-0.9302883204821046,2.901703019702108,5.0,81,18.39280216389572,12.148555108983647
1,-0.45303381669301057,2.858864573710735,5.0,81,18.019105948139696,12.33695888793746
1,-0.7931320671340187,2.826244569278718,5.0,81,17.673891409093695,12.514904008225379
1,-0.43050544912285793,2.7882536811999996,5.0,106,17.326976731115618,12.683781310938897
1,-0.261143917617884,2.7545997448132664,5.0,106,17.009952626372097,12.840531394240724
1,-0.5817747899715695,2.717575018808043,5.0,106,16.62661309206979,13.037601645909323
1,-0.2539190540418601,2.6803748044969833,5.0,130,16.273814912058985,13.20317178142604
1,-0.16540650532127565,2.64562783818235,5.0,130,15.933475960652313,13.36834719278755
1,-0.06597190042723411,2.60925926215298,5.0,130,15.5761063608805,13.540746863831224
1,0.1812644428138559,2.581514978298529,5.0,130,15.31623368105192,13.663874280414223
1,0.6426687880588213,2.534843427758713,5.0,130,14.90064670681444,13.868936827431241
1,0.21456296171233635,2.5074061012348277,5.0,130,14.570015104481921,14.02329528353835
1,0.2912686722772033,2.475967132662479,5.0,130,14.258260016213338,14.172841434276009
1,0.4632428400722288,2.4347185953945876,5.0,130,13.856269417463087,14.36581949926672
1,0.5074112770224346,2.4000491609534573,5.0,130,13.510288248544128,14.533057419745091
1,0.8029134143324166,2.3741795686186045,5.0,130,13.286635191569802,14.645483030217385
1,0.5651620448042936,2.347526360165667,5.0,130,12.987498557003114,14.787294577045621
1,0.850398139639462,2.3265706135138493,5.0,130,12.8136889452411,14.876451325890525
1,0.613958310662996,2.295304018729189,5.0,130,12.470602102748218,15.04108910681878
1,0.9179090152658538,2.2588831155658995,5.0,130,12.148149459261987,15.205729487555587
1,0.3457350466136355,2.1996807375629435,5.0,130,11.52050597549362,15.524349754710766
1,0.9924744330403592,2.1841226193381362,5.0,130,11.424993029442614,15.57069241299946
1,0.6428442975319797,2.1584131859242732,5.0,130,11.13331957002434,15.714077529243529
1,1.0658353942299899,2.1105697308011435,5.0,130,10.728653402386495,15.930964581493004
1,0.45516705848347305,2.0766732292971275,5.0,85,10.354888493232934,16.127358782591656
1,0.3247416291381069,2.051187651954622,5.0,85,10.124181033350807,16.25975788485881
1,0.6278523942397296,2.0074201895438497,5.0,85,9.721436779751564,16.462685607413356
1,0.714193516135607,1.9727942896617792,5.0,85,9.413145810959925,16.630473573111484
1,1.247013770829557,1.9289173543431208,5.0,130,9.090635960112309,16.823605489135673
