iterID,x1,x2,x3,f1,f2,Expected_f1,Uncertainty_f1,Acquisition_f1,Expected_f2,Uncertainty_f2,Acquisition_f2,Hypervolume_indicator
0,0.2631578947368421,0.0,3.4210526315789473,0.06695941113195858,38.296398891965964,0.0,0.0,0.0,0.0,0.0,0.0,1822.404987607867
0,3.6842105263157894,0.7894736842105263,4.7368421052631575,9.742058463454162,24.40640705617273,0.0,0.0,0.0,0.0,0.0,0.0,1822.404987607867
0,0.7894736842105263,5.0,5.0,58.378209046552904,-0.13235175009776867,0.0,0.0,0.0,0.0,0.0,0.0,1822.404987607867
0,4.7368421052631575,3.6842105263157894,1.8421052631578947,65.20282950729465,40.665196604386445,0.0,0.0,0.0,0.0,0.0,0.0,1822.404987607867
0,2.894736842105263,4.2105263157894735,1.5789473684210527,62.063873428317535,39.9581796242428,0.0,0.0,0.0,0.0,0.0,0.0,1822.404987607867
0,4.2105263157894735,2.631578947368421,0.2631578947368421,38.93675238370743,49.83704356353186,0.0,0.0,0.0,0.0,0.0,0.0,1822.404987607867
0,2.1052631578947367,1.8421052631578947,1.0526315789473684,16.233625567050943,46.70380055234917,0.0,0.0,0.0,0.0,0.0,0.0,1822.404987607867
0,5.0,2.894736842105263,2.1052631578947367,48.9643004834787,40.338747529294345,0.0,0.0,0.0,0.0,0.0,0.0,1822.404987607867
0,2.631578947368421,1.0526315789473684,0.5263157894736842,9.825274441635813,50.063797481121405,0.0,0.0,0.0,0.0,0.0,0.0,1822.404987607867
0,1.0526315789473684,3.1578947368421053,3.9473684210526314,27.33962539530402,21.432336192752807,0.0,0.0,0.0,0.0,0.0,0.0,1822.404987607867
0,3.1578947368421053,1.5789473684210527,1.3157894736842104,17.348845446414796,46.79514156894657,0.0,0.0,0.0,0.0,0.0,0.0,1822.404987607867
0,0.5263157894736842,4.473684210526316,3.1578947368421053,44.981645758664,26.81878661887644,0.0,0.0,0.0,0.0,0.0,0.0,1822.404987607867
0,1.5789473684210527,2.1052631578947367,2.894736842105263,16.76313290584209,34.56533113424147,0.0,0.0,0.0,0.0,0.0,0.0,1822.404987607867
0,0.0,4.7368421052631575,2.631578947368421,44.875346260381534,30.17758482337061,0.0,0.0,0.0,0.0,0.0,0.0,1822.404987607867
0,1.8421052631578947,0.5263157894736842,0.7894736842105263,3.972899270616375,49.23469807300335,0.0,0.0,0.0,0.0,0.0,0.0,1822.404987607867
0,3.4210526315789473,2.3684210526315788,0.0,29.970880772579356,49.37606575047467,0.0,0.0,0.0,0.0,0.0,0.0,1822.404987607867
0,3.9473684210526314,3.9473684210526314,4.473684210526316,65.13725286321841,12.452780538558788,0.0,0.0,0.0,0.0,0.0,0.0,1822.404987607867
0,2.3684210526315788,3.4210526315789473,2.3684210526315788,41.50642315814353,35.52844205876937,0.0,0.0,0.0,0.0,0.0,0.0,1822.404987607867
0,1.3157894736842104,1.3157894736842104,4.2105263157894735,7.929441595438485,27.718448543011803,0.0,0.0,0.0,0.0,0.0,0.0,1822.404987607867
0,4.473684210526316,0.2631578947368421,3.6842105263157894,5.5385319263369075,35.52626044897401,0.0,0.0,0.0,0.0,0.0,0.0,1822.404987607867
1,0.0,3.2209131187643547,5.0,20.748562637256608,8.082307890027787,20.52511542359795,0.013970093456359921,-0.4730902586728689,7.668462193837843,0.09470643527703998,-2.091814466356709,2770.4716877466135
1,0.0,1.3658806603147053,5.0,3.7312599564434676,19.127447191668292,3.687486705861051,0.022990396888844467,-1.2529893891201027,19.01025475088967,0.08773236564562446,-1.223395991906898,2770.4716877466135
1,0.0,4.31952756573122,5.0,37.316636782223696,3.2122881611742344,37.139991399182954,0.014378066723385183,0.2964912271213507,2.1746142725237405,0.05519988543151223,-2.5124674633752875,2770.4716877466135
1,0.0,2.3791434884281077,5.0,11.320647477059744,12.520920810347798,11.207075658271428,0.020021566261195223,-0.9046908855946185,12.71327071709726,0.09884403461911136,-1.7055435220044046,2770.4716877466135
1,0.0,3.6672735623578383,5.0,26.897790762337525,7.435977266946342,26.62055608239674,0.01444306933677213,-0.19075662671184546,5.251510850130536,0.08368222277844664,-2.2768756185655548,2770.4716877466135
1,0.0,4.798947673922255,5.0,46.05979755408768,0.14349074962419195,46.1044586599957,0.01250498323475944,0.7117147920801017,0.2999502757439316,0.026078532161482423,-2.656006753130441,2770.4716877466135
1,0.0,0.1780438902354528,5.0,0.063399253700348,24.141474866958287,-0.012006996873708431,0.01128854057630098,-1.4243455800793754,25.64163218623503,0.11234563458669887,-0.7156446248337147,2770.4716877466135
1,0.0,2.823018568644336,5.0,15.938867677821449,11.878249950506095,15.778816196881284,0.01626528159389706,-0.6929332485506166,9.992582811337833,0.09914103580922384,-1.9138611780264796,2770.4716877466135
1,0.0,3.9871770021546156,5.0,31.795160893021283,4.875632040353806,31.532183665366574,0.014789098492075686,0.03674417789989093,3.6697427779429646,0.07157459843151376,-2.397988450533944,2770.4716877466135
1,0.0,4.522858352325559,5.0,40.912495350402075,3.3850640667086,40.82208713344818,0.013850494205837637,0.4670415646728543,1.3381494894269537,0.04339407596452334,-2.576513906405694,2770.4716877466135
2,0.0,1.88869911576373,5.0,7.134368699773401,15.14364465340242,7.121561399092116,0.0017180337306370215,-1.0638521441615012,14.23582377788212,0.13546917359965083,-0.7381010855613255,2820.2960648807984
