iterID,x1,x2,x3,x4,x5,x6,Pareto_f1,Pareto_f2
0,50.0,25.0,45000.0,60045.0,33.0,75.0,-105045.0,56427.9267868868
0,37.5,12.5,30000.0,45033.75,8.25,0.0,-75033.75,42523.66753794708
0,25.0,0.0,60000.0,0.0,0.0,50.0,-60000.0,3178.3943065661447
1,50.0,25.0,45000.0,60045.0,33.0,75.0,-105045.0,56427.9267868868
1,50.0,50.0,60000.0,27886.535695138937,33.0,100.0,-87886.53569513893,27008.97963985292
1,50.0,50.0,60000.0,3807.5284884517678,33.0,100.0,-63807.528488451746,-1906.7491897110901
1,22.886387583537353,50.0,60000.0,0.0,0.0,0.0,-60000.0,-10617.506244596898
2,0.0,0.0,60000.0,59090.91354439429,0.0,0.0,-119090.91354439428,50030.78139926158
2,50.0,50.0,60000.0,27886.535695138937,33.0,100.0,-87886.53569513893,27008.97963985292
2,18.000396812857026,50.0,60000.0,24555.022008534885,33.0,100.0,-84555.02200853491,17300.665214818113
2,24.349376920951844,50.0,60000.0,9956.212685565806,33.0,100.0,-69956.2126855658,-2108.6685914901273
2,22.886387583537353,50.0,60000.0,0.0,0.0,0.0,-60000.0,-10617.506244596898
3,0.0,50.0,60000.0,60045.0,33.0,0.0,-120045.0,50219.79271724736
3,0.0,0.0,60000.0,59090.91354439429,0.0,0.0,-119090.91354439428,50030.78139926158
3,0.0,50.0,60000.0,43825.31531041957,33.0,0.0,-103825.31531041957,43438.96703651158
3,0.0,50.0,60000.0,32917.002787829464,33.0,0.0,-92917.00278782946,24023.29584001604
3,18.000396812857026,50.0,60000.0,24555.022008534885,33.0,100.0,-84555.02200853491,17300.665214818113
3,24.349376920951844,50.0,60000.0,9956.212685565806,33.0,100.0,-69956.2126855658,-2108.6685914901273
3,22.886387583537353,50.0,60000.0,0.0,0.0,0.0,-60000.0,-10617.506244596898
4,0.0,50.0,60000.0,60045.0,33.0,0.0,-120045.0,50219.79271724736
4,22.945076078847933,50.0,59994.06266851596,59867.84465658029,0.0,0.0,-119861.90732509622,46324.734277728436
4,0.0,50.0,60000.0,43825.31531041957,33.0,0.0,-103825.31531041957,43438.96703651158
4,0.0,50.0,60000.0,32917.002787829464,33.0,0.0,-92917.00278782946,24023.29584001604
4,18.000396812857026,50.0,60000.0,24555.022008534885,33.0,100.0,-84555.02200853491,17300.665214818113
4,24.349376920951844,50.0,60000.0,9956.212685565806,33.0,100.0,-69956.2126855658,-2108.6685914901273
4,22.886387583537353,50.0,60000.0,0.0,0.0,0.0,-60000.0,-10617.506244596898
5,0.0,50.0,60000.0,60045.0,33.0,0.0,-120045.0,50219.79271724736
5,22.945076078847933,50.0,59994.06266851596,59867.84465658029,0.0,0.0,-119861.90732509622,46324.734277728436
