iterID,x1,x2,x3,x4,x5,x6,ParetoFamily,Pareto_f1,Pareto_f2
1,3.3665384625906567,50.0,60000.0,0.0,0.0,0.0,2,-24485.3423827671,2882.5940703429005
1,8.894822498859678,50.0,60000.0,0.0,0.0,0.0,2,-36700.26348442925,2883.217132359514
1,12.878892120156099,50.0,60000.0,0.0,0.0,0.0,2,-44654.15169918678,2884.2010252452237
1,17.6344909848924,50.0,60000.0,0.0,0.0,0.0,2,-52268.98010795458,2885.962791943184
1,22.886387583537353,50.0,60000.0,0.0,0.0,0.0,2,-58307.58186548307,2888.6519270657154
1,27.950778908838757,50.0,60000.0,0.0,0.0,0.0,2,-62738.96921668983,2891.9848152532395
1,32.22776976688041,50.0,60000.0,0.0,0.0,0.0,2,-66453.44167859342,2895.365596631549
1,35.560671071945976,50.0,60000.0,0.0,0.0,0.0,2,-69861.78203316854,2898.3596221879598
1,37.75169416360598,50.0,60000.0,0.0,0.0,0.0,16,-72469.19153201873,2900.4994597010264
1,39.4857877877881,50.0,60000.0,0.0,0.0,0.0,16,-74747.71595431128,2902.2895486105663
1,41.23689677733448,50.0,60000.0,0.0,0.0,0.0,16,-77219.51391184692,2904.1837356601245
1,42.28574932568283,50.0,60000.0,0.0,0.0,0.0,16,-78766.95051534165,2905.359926654175
1,43.56296174040649,50.0,60000.0,0.0,0.0,0.0,16,-80701.05489287876,2906.834324947169
1,44.56787324101648,50.0,60000.0,0.0,0.0,0.0,19,-82248.43554376136,2908.026897683394
1,45.34202458197479,50.0,60000.0,0.0,0.0,0.0,19,-83448.44950980533,2908.9651435569576
1,46.202102498523026,50.0,60000.0,0.0,0.0,0.0,19,-84783.09269054016,2910.0274564463907
1,46.96141439666159,50.0,60000.0,0.0,0.0,0.0,19,-85957.32329985179,2910.9827413981766
1,47.638543421947816,50.0,60000.0,0.0,0.0,0.0,19,-86997.30225664875,2911.848420912098
1,48.21480236467784,50.0,60000.0,0.0,0.0,0.0,19,-87874.53226857616,2912.5953809379753
1,48.83399853545549,50.0,60000.0,0.0,0.0,0.0,19,-88806.79400197051,2913.4084895443048
1,49.288558693737556,50.0,60000.0,0.0,0.0,0.0,19,-89483.07608356874,2914.0123215652275
1,49.84749892001187,50.0,60000.0,0.0,0.0,0.0,19,-90303.826305611,2914.762839799623
1,50.0,50.0,60000.0,0.0,1.0208900567220185,0.0,27,-90995.23903527795,2921.6879737644595
