iterID,x1,x2,x3,x4,x5,x6,x7,x8,ParetoFamily,Pareto_f1,Pareto_f2
1,0.0,4.9905721137225045,5.0,0.0,0.0,5.0,0.0,0.0,3,51.24930143759231,-2.140036416957834
1,0.0,4.898782823923555,5.0,0.0,0.0,5.0,0.0,0.0,3,49.47116198303618,-1.7792825392467364
1,0.0,4.812702500381171,5.0,0.0,0.0,5.0,0.0,0.0,3,47.80205115909193,-1.4286731238736863
1,0.0,4.7351353523043365,5.0,0.0,0.0,5.0,0.0,0.0,3,46.300263299552,-1.1025640550506495
1,0.0,4.665126703535843,5.0,0.0,0.0,5.0,0.0,0.0,3,44.94930092709524,-0.7999746242338333
1,0.0,4.597159239913082,5.0,0.0,0.0,5.0,0.0,0.0,4,43.6440044108721,-0.4987391460686439
1,0.0,4.534026592029024,5.0,0.0,0.0,5.0,0.0,0.0,4,42.43888867006569,-0.21236895155785618
1,0.0,4.475654871818557,5.0,0.0,0.0,5.0,0.0,0.0,4,41.33234526401465,0.05800178113191379
1,0.0,4.425170838466613,5.0,0.0,0.0,5.0,0.0,0.0,4,40.3822525067351,0.29615130579895776
1,0.0,4.370508404663759,5.0,0.0,0.0,5.0,0.0,0.0,18,39.36169161412615,0.558497919796153
1,0.0,4.318315282014501,5.0,0.0,0.0,5.0,0.0,0.0,18,38.39598764064267,0.8133203770533228
1,0.0,4.269589424326586,5.0,0.0,0.0,5.0,0.0,0.0,18,37.50284413811584,1.0550048181898006
1,0.0,4.2252200629020376,5.0,0.0,0.0,5.0,0.0,0.0,18,36.69712901618672,1.2782432006715965
1,0.0,4.1826196310778325,5.0,0.0,0.0,5.0,0.0,0.0,18,35.93073421977155,1.4953990143270985
1,0.0,4.141075714384177,5.0,0.0,0.0,5.0,0.0,0.0,17,35.19047712406455,1.7098094652743399
1,0.0,4.097515030051075,5.0,0.0,0.0,5.0,0.0,0.0,17,34.42218002124784,1.9374082281811411
1,0.0,4.056949344070403,5.0,0.0,0.0,5.0,0.0,0.0,9,33.71425620964519,2.151897868750865
1,0.0,4.019488941482796,5.0,0.0,0.0,5.0,0.0,0.0,9,33.067203923102554,2.352126392663031
1,0.0,3.9857807532105705,5.0,0.0,0.0,5.0,0.0,0.0,9,32.49059476026001,2.534056811749174
1,0.0,3.9478546997163697,5.0,0.0,0.0,5.0,0.0,0.0,22,31.84836215621322,2.7407271262816977
1,0.0,3.91059918198685,5.0,0.0,0.0,5.0,0.0,0.0,22,31.224352661016763,2.9457632231772024
1,0.0,3.8757760442462863,5.0,0.0,0.0,5.0,0.0,0.0,22,30.64735219963131,3.1392070247819888
1,0.0,3.844145504205299,5.0,0.0,0.0,5.0,0.0,0.0,17,30.12857943098869,3.316405666050457
1,0.0,3.8118036983799977,5.0,0.0,0.0,5.0,0.0,0.0,17,29.603450644502207,3.499042945848231
1,0.0,3.777332235856,5.0,0.0,0.0,5.0,0.0,0.0,17,29.04971559925984,3.6953109473181485
1,0.0,3.7454356157646673,5.0,0.0,0.0,5.0,0.0,0.0,14,28.542880050254475,3.8783797884608724
1,0.0,3.7123377707624994,5.0,0.0,0.0,5.0,0.0,0.0,14,28.022625919031803,4.069813368289459
1,0.0,3.6834025309208474,5.0,0.0,0.0,5.0,0.0,0.0,14,27.572557966865745,4.238386239442871
1,0.0,3.6514707233226718,5.0,0.0,0.0,5.0,0.0,0.0,14,27.08105050548196,4.425719649862579
1,0.0,3.621206358869622,5.0,0.0,0.0,5.0,0.0,0.0,14,26.62022921795262,4.604520065312453
1,0.0,3.5920410822248767,5.0,0.0,0.0,5.0,0.0,0.0,14,26.180772574919175,4.777965684561686
1,0.0,3.5626379089263462,5.0,0.0,0.0,5.0,0.0,0.0,14,25.74233213030657,4.953945536337667
1,0.0,3.534857251958953,5.0,0.0,0.0,5.0,0.0,0.0,14,25.332326576081407,5.121236414609264
1,0.0,3.5087130415923653,5.0,0.0,0.0,5.0,0.0,0.0,17,24.950230442342857,5.27957028912493
1,0.0,3.476651392653187,5.0,0.0,0.0,5.0,0.0,0.0,17,24.48661236288624,5.474915902102975
1,0.0,3.449738102813563,5.0,0.0,0.0,5.0,0.0,0.0,17,24.10164562228853,5.639881257414249
1,0.0,3.4320379510576298,5.0,0.0,0.0,5.0,0.0,0.0,17,23.85054744914369,5.748860779449782
1,0.0,3.3944691944132965,5.0,0.0,0.0,5.0,0.0,0.0,17,23.323042741851612,5.981434467422364
1,0.0,3.3652900128859486,5.0,0.0,0.0,5.0,0.0,0.0,17,22.918422927359828,6.163241995552639
1,0.0,3.3378750993576283,5.0,0.0,0.0,5.0,0.0,0.0,17,22.54229065135152,6.334975926892671
1,0.0,3.3125557627747773,5.0,0.0,0.0,5.0,0.0,0.0,17,22.198347614700047,6.494363379771901
1,0.0,3.2873770560983795,5.0,0.0,0.0,5.0,0.0,0.0,17,21.85956527141564,6.6535996440926155
1,0.0,3.2559817694489728,5.0,0.0,0.0,5.0,0.0,0.0,17,21.441641690240548,6.853162496543522
1,0.0,3.228232701958276,5.0,0.0,0.0,5.0,0.0,0.0,17,21.076379480353168,7.0304692835068785
