step,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost,time
0,,,,,0.0,0.0
1,ciweightbmiaspirin,0.14651135852858657,0.11729354112506804,0.1344783771819304,40.0,4.232982873916626
2,ciweightbmiaspirin,0.8457404626154312,0.1344783771819304,0.24821218211154866,40.0,3.828125
3,ciweightbmiaspirin,0.06376190549636632,0.24821218211154866,0.2640386638103921,40.0,3.5405681133270264
