type_trial,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost
0,,,,,0.0
1,X1X2X3,0.10048722331481173,117491.88375104565,129298.31691121488,30.0
1,X1X2X3,0.046149592616019475,129298.31691121488,135265.38156260442,30.0
1,X1X2X3,0.017547800701792477,135265.38156260442,137638.99152011692,30.0
1,X1X2X3,0.014161770829598689,137638.99152011692,139588.2033752419,30.0
1,X1X2X3,0.014889259411426038,139588.2033752419,141666.56834607077,30.0
1,X1X2X3,0.006926713894684884,141666.56834607077,142647.85213344582,30.0
1,X1X2X3,0.003603177277370299,142647.85213344582,143161.83763291873,30.0
1,X1X2X3,0.005025516550142367,143161.83763291873,143881.29981729176,30.0
1,X1X2X3,0.004978246897678021,143881.29981729176,144597.57645174107,30.0
1,X1X2X3,0.004402897080878479,144597.57645174107,145234.22469900255,30.0
1,X1X2X3,0.002704455772611573,145234.22469900255,145627.00423637053,30.0
1,X1X2X3,0.0026464475742381446,145627.00423637053,146012.39846847544,30.0
1,X1X2X3,0.0019412776526895694,146012.39846847544,146295.8490746379,30.0
1,X1X2X3,0.002066697645957945,146295.8490746379,146598.19836153387,30.0
1,X1X2X3,0.0006244173921847746,146598.19836153387,146689.73682625376,30.0
1,X1X2X3,0.0016679474288274843,146689.73682625376,146934.4075956285,30.0
1,X1X2X3,0.0032807713164499206,146934.4075956285,147416.4657854678,30.0
1,X1X2X3,0.002418786461059503,147416.4657854678,147773.03473704692,30.0
1,X1X2X3,0.0007735187302675105,147773.03473704692,147887.3399472445,30.0
1,X1X2X3,0.0019179156147963326,147887.3399472445,148170.97538576002,30.0
1,X1X2X3,0.000651678750422376,148170.97538576002,148267.53526184827,30.0
1,X1X2X3,0.0014303532060394668,148267.53526184827,148479.61020626163,30.0
1,X1X2X3,0.0007616193979917842,148479.61020626163,148592.69515760097,30.0
1,X1X2X3,0.001653780307489826,148592.69515760097,148838.43483068945,30.0
1,X1X2X3,0.0013450710514833204,148838.43483068945,149038.6331007283,30.0
1,X1X2X3,0.0008397258688344623,149038.6331007283,149163.7846963987,30.0
