iterID,x1,x2,x3,x4,x5,x6,x7,x8,ParetoFamily,Pareto_f1,Pareto_f2
1,5.0,4.90655897010816,5.0,-4.0,0.0,3.457283227024401,5.0,5.0,1,52.666000303697864,1.0023465192385004
1,5.0,4.693488291622198,5.0,-4.0,0.0,3.2166425387099986,5.0,5.0,1,49.21695405343509,1.5432156088042603
1,3.628829256701974,4.656336283453754,5.0,-4.0,0.0,5.0,5.0,5.0,5,46.8872406517678,2.0012863670233187
1,3.5072665179060536,4.496733492790835,5.0,-4.0,0.0,5.0,5.0,5.0,5,43.99112145881929,2.465868474832561
1,3.4130180715751877,4.372992326714414,5.0,-4.0,0.0,5.0,5.0,5.0,5,41.721881443147296,2.843214531945911
1,3.3177735238470314,4.247943353950142,5.0,-4.0,0.0,5.0,5.0,5.0,5,39.425193430114504,3.2397162421891537
1,4.002894796149299,4.082485992524364,5.0,-4.0,0.0,4.568558731082785,5.0,5.0,5,37.41653748821932,3.6001921888408575
1,3.16418451520535,4.046292464564402,5.0,-4.0,0.0,5.0,5.0,5.0,5,35.75638327381667,3.9110379067831005
1,3.0998406630325226,3.9618137956029713,5.0,-4.0,0.0,5.0,5.0,5.0,5,34.245918551865586,4.2039129604329695
1,1.183986406164757,3.9967740968306305,5.0,-4.0,0.0,5.0,5.0,5.0,19,33.11061448280512,4.543919780107004
1,1.600553008210425,3.8982047438632006,5.0,-4.0,0.0,5.0,5.0,5.0,19,31.7662250978172,4.763203828396357
1,2.02750465884655,3.7971780467038223,5.0,-4.0,0.0,5.0,5.0,5.0,19,30.45775495782728,5.005006391927061
1,2.429542943356396,3.702046431788793,5.0,-4.0,0.0,5.0,5.0,5.0,19,29.293059402211373,5.2486224705061915
1,4.099257279412921,3.536983353270598,5.0,-4.0,0.0,5.0,5.0,5.0,27,28.54102095919363,5.521070345273063
1,3.77020987047847,3.4991986944352598,5.0,-4.0,0.0,5.0,5.0,5.0,27,27.569678813085325,5.72741489061508
1,3.424808608133598,3.459536115412807,5.0,-4.0,0.0,5.0,5.0,5.0,27,26.58026349877785,5.94573853623459
1,3.1061103512680903,3.422939854265894,5.0,-4.0,0.0,5.0,5.0,5.0,27,25.699498857272026,6.148677672515301
1,2.80110258535158,3.387915678222071,5.0,-4.0,0.0,5.0,5.0,5.0,27,24.889391929712193,6.3441775998071535
1,2.513314027600309,3.354868791432843,5.0,-4.0,0.0,5.0,5.0,5.0,27,24.15750147991688,6.529731857231621
1,2.240956723298151,3.323593882270986,5.0,-4.0,0.0,5.0,5.0,5.0,27,23.496237150967822,6.706264908723011
1,1.1012999659703517,3.3254859342036247,5.0,-4.0,0.0,5.0,5.0,5.0,33,22.85903558340319,6.933641642632875
1,1.206904511718935,3.2760704025324436,5.0,-4.0,0.0,5.0,5.0,5.0,33,22.233591339190347,7.103194910622555
1,1.6587658580099172,3.208966235497325,5.0,-4.0,0.0,5.0,5.0,5.0,33,21.558586217821734,7.276481852545995
1,1.31763787863312,3.181418336661352,5.0,-4.0,0.0,5.0,5.0,5.0,33,21.033867894210744,7.454999252047539
1,1.5676073424580816,3.135434871426968,5.0,-4.0,0.0,5.0,5.0,5.0,33,20.55745444545128,7.5909356214298285
1,1.6137763043594893,3.0856828977823545,5.0,-4.0,0.0,5.0,5.0,5.0,33,19.950980880527574,7.7853956262298745
1,1.6932795044424682,3.048480967942954,5.0,-4.0,0.0,5.0,5.0,5.0,33,19.527911635600653,7.924029357056284
1,2.5816483539298805,2.962191924785777,5.0,-4.0,0.0,5.0,5.0,5.0,52,19.032245275689938,8.128129258099712
1,1.7768070362895863,2.9626750043851278,5.0,-4.0,0.0,5.0,5.0,5.0,52,18.526545185371535,8.268442966626647
1,2.639918658124219,2.887238794666,5.0,-4.0,0.0,5.0,5.0,5.0,52,18.171063947313407,8.44232306524761
1,2.670233125855259,2.848245275140541,5.0,-4.0,0.0,5.0,5.0,5.0,52,17.732772615644564,8.608004608030797
1,2.7017526382566057,2.807701705873237,5.0,-4.0,0.0,5.0,5.0,5.0,52,17.28406822604137,8.781870280514617
1,1.7469012475663126,2.821675009158038,5.0,-4.0,0.0,5.0,5.0,5.0,62,16.87298501336408,8.879698005986167
1,1.74026703374326,2.7821582428998735,5.0,-4.0,0.0,5.0,5.0,5.0,62,16.427972681208328,9.053754592610726
1,1.6780418407825417,2.747753487467573,5.0,-4.0,0.0,5.0,5.0,5.0,82,16.022711704354037,9.215861976228052
1,1.418779988001452,2.7230825210566776,5.0,-4.0,0.0,5.0,5.0,5.0,82,15.659426976831607,9.368747756940458
1,1.1442496318969666,2.696958626925814,5.0,-4.0,0.0,5.0,5.0,5.0,82,15.304774658518937,9.531036162013159
1,0.8836711417798222,2.6721623712942155,5.0,-4.0,0.0,5.0,5.0,5.0,82,14.99661031582758,9.685422715300255
1,2.4292620378239995,2.5832011563882706,5.0,-4.0,0.0,5.0,5.0,5.0,93,14.646476849612096,9.839068664717747
1,1.9292061795674118,2.573026156576837,5.0,-4.0,0.0,5.0,5.0,5.0,93,14.288263910112233,9.961681455410119
1,1.7010756514484893,2.54871435116167,5.0,-4.0,0.0,5.0,5.0,5.0,62,13.951333429143205,10.108345646939583
1,1.6062742615911292,2.517494343182563,5.0,-4.0,0.0,5.0,5.0,5.0,62,13.60861852271415,10.266418437087701
1,1.6914052692660952,2.49111261529345,5.0,-4.0,0.0,5.0,5.0,5.0,62,13.379262614459716,10.375268083741613
1,1.6850816126627532,2.4534456864671803,5.0,-4.0,0.0,5.0,5.0,5.0,62,13.013274180273955,10.551197071324399
1,1.6503878471723663,2.4203876362921513,5.0,-4.0,0.0,5.0,5.0,5.0,62,12.687799916854773,10.710754340854312
1,1.6232509953599732,2.389654058672763,5.0,-4.0,0.0,5.0,5.0,5.0,62,12.391734252520683,10.85897802893335
1,1.5598033824638406,2.3591437799288855,5.0,-4.0,0.0,5.0,5.0,5.0,62,12.09175016012627,11.011955093257452
1,1.5011963872589913,2.3288045265907735,5.0,-4.0,0.0,5.0,5.0,5.0,62,11.800227833749481,11.163908938590875
1,1.4634455805455806,2.2994768016796203,5.0,-4.0,0.0,5.0,5.0,5.0,62,11.528063439330207,11.308596512555962
1,1.3827407995793797,2.2742042352954095,5.0,-4.0,0.0,5.0,5.0,5.0,62,11.285730787500523,11.44036267336045
1,1.4724742248802323,2.2372152586831238,5.0,-4.0,0.0,5.0,5.0,5.0,62,10.984563887927923,11.60525063183206
1,1.4033893461651603,2.218108755205919,5.0,-4.0,0.0,5.0,5.0,5.0,62,10.80403762122144,11.706538185191313
1,1.40510334316511,2.182277368524395,5.0,-4.0,0.0,5.0,5.0,5.0,62,10.500078227049931,11.879338802045549
1,1.407995120652945,2.148763407423683,5.0,-4.0,0.0,5.0,5.0,5.0,62,10.220444525981637,12.041615687928626
1,1.383260158587586,2.1112366565312417,5.0,-4.0,0.0,5.0,5.0,5.0,62,9.906213722786406,12.227825104212293
1,1.3633892821122613,2.0877791549591755,5.0,-4.0,0.0,5.0,5.0,5.0,62,9.711585784072863,12.345200600385901
1,1.3252307613696357,2.0460212150611303,5.0,-4.0,0.0,5.0,5.0,5.0,62,9.369682468800695,12.555246065027983
1,1.2829993670052113,2.031841855746808,5.0,-4.0,0.0,5.0,5.0,5.0,62,9.249408285683423,12.6303818992719
1,1.6049711370940312,1.9762667738913808,5.0,-4.0,0.0,5.0,5.0,5.0,62,8.890660050042364,12.867660428330439
1,1.18495158332715,1.9782543468088376,5.0,-4.0,0.0,5.0,5.0,5.0,62,8.814375386716979,12.907478268781098
1,0.6986089093015289,1.9545523472870783,5.0,-4.0,0.0,5.0,5.0,5.0,62,8.577675396905304,13.083865767193057
1,1.587300638735932,1.8710122596555174,5.0,-4.0,0.0,5.0,5.0,5.0,62,8.097820240832261,13.398470427002874
1,1.585544628804993,1.8605525675444774,5.0,-4.0,0.0,5.0,5.0,5.0,62,8.021137609173765,13.45157068789307
1,1.040561952388777,1.8455915158626544,5.0,-4.0,0.0,5.0,5.0,5.0,62,7.797110718129975,13.58726033593608
1,0.735890167125135,1.8081621958647158,5.0,-4.0,0.0,5.0,5.0,5.0,62,7.488790350847426,13.809721905215689
1,1.5649810272788454,1.7380652530549807,5.0,-4.0,0.0,5.0,5.0,5.0,62,7.150906762391557,14.077881556441607
1,0.4715332156544667,1.7464281052057373,5.0,-4.0,0.0,5.0,5.0,5.0,160,7.028825605194561,14.150119016768919
1,0.8080096790823279,1.7053297945646384,5.0,-4.0,0.0,5.0,5.0,5.0,160,6.769257585946759,14.322674072006613
1,0.7638633127834162,1.6740718926444362,5.0,-4.0,0.0,0.24887393569167554,5.0,5.0,160,6.565782334610821,14.545393601219331
1,0.6916659540028576,1.6142656629435836,5.0,-4.0,0.0,5.0,5.0,5.0,160,6.136442624244433,14.800156553640083
1,0.6162245400563058,1.6018307055121723,5.0,-4.0,0.0,0.48224367461843165,5.0,5.0,160,6.040828006952621,14.929551951668241
1,0.5185424980337459,1.5540338663291702,5.0,-4.0,0.0,0.6366477801495205,5.0,5.0,160,5.702619462005014,15.184308572791892
1,0.4616225040958235,1.5261823212527479,5.0,-4.0,0.0,0.726620108418315,5.0,5.0,160,5.508824368503483,15.332949924361134
1,0.37977661723927314,1.48613427750926,5.0,-4.0,0.0,0.8559923112287938,5.0,5.0,160,5.234363754996757,15.546909284455243
1,0.22442280785730118,1.4477424554497056,5.0,-4.0,0.0,1.1290807418016764,5.0,5.0,164,4.969491977369277,15.756479730108516
1,0.15285523548893343,1.4062063792743997,5.0,-4.0,0.0,1.266118710183928,5.0,5.0,164,4.696798430517582,15.97744721453607
1,0.07816323876229303,1.3628569632881353,5.0,-4.0,0.0,1.4091393429524735,5.0,5.0,164,4.417861643094449,16.208341223081028
1,-0.0032917957104154905,1.31558244488885,5.0,-4.0,0.0,1.565109876383337,5.0,5.0,164,4.120396406845945,16.46042727943547
1,-0.06814624567332728,1.277942501478422,5.0,-4.0,0.0,1.6892935222630738,5.0,5.0,164,3.888697279961278,16.661322075234903
1,-0.1526424928213983,1.2289029373025524,5.0,-4.0,0.0,1.8510873859070254,5.0,5.0,164,3.5938672644182077,16.92326425552708
1,0.29470507969795756,1.1761258356610842,5.0,-4.0,0.0,0.0,5.0,5.0,177,3.326965677383507,17.20753624146628
1,0.11798482242352382,1.126951515552093,5.0,-4.0,0.0,0.0,5.0,5.0,177,3.0220213412527066,17.482199625247446
1,-0.06541490929512839,1.0759185595428058,5.0,-4.0,0.0,0.0,5.0,5.0,177,2.716116799173818,17.766921997539466
1,-0.24612779944053043,1.0256332462183069,5.0,-4.0,0.0,0.0,5.0,5.0,177,2.42579873180523,18.047092463819045
1,-0.6920099195003391,0.9796732373328082,5.0,-4.0,0.0,0.0,5.0,5.0,177,2.146493881571022,18.31975554467832
1,-0.6728139196397462,0.9069032251989496,5.0,-4.0,0.0,0.0,5.0,5.0,177,1.787552048357714,18.706774256145184
1,-0.8970192457763311,0.8445156718554757,5.0,-4.0,0.0,0.0,5.0,5.0,177,1.4806445935516415,19.052178913415506
1,-1.8274923267699916,0.7684861936308272,5.0,-4.0,0.0,1.316084571735559,5.0,5.0,177,1.2313456781448089,19.47299030103626
1,-1.2239132424926304,0.6736127627635271,5.0,-4.0,0.0,0.0,5.0,5.0,177,0.7444486899406506,19.980827669220258
1,-1.6712680465803418,0.5935400836134824,5.0,-4.0,0.0,0.0,5.0,5.0,177,0.44821855693709267,20.425810037701673
