type_trial,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost
0,,,,,0.0
1,X1X2X3,0.1783134572973308,123078.04639391278,145024.51836381265,30.0
1,X1X2,0.10913342546298967,115041.82105870651,127596.72906234345,20.0
1,X1X2X3,0.03909467571062376,145024.51836381265,150694.2048793353,30.0
1,X1X2,0.03409466354945909,127596.72906234345,131947.09660973554,20.0
1,X1X2X3,0.024769647510248516,150694.2048793353,154426.8472160336,30.0
1,X1X2,0.016203265935659152,131947.09660973554,134085.0705055412,20.0
1,X1X2,0.011720274566896198,134085.0705055412,135656.58434718777,20.0
1,X1X2X3,0.0102180804251343,154426.8472160336,156004.79316068697,30.0
1,X1X2X3,0.012473889435336812,156004.79316068697,157950.77970195597,30.0
1,X1X2X3,0.01597806118958014,157950.77970195597,160474.5269249757,30.0
1,X1X2,0.006324408284904171,135656.58434718777,136514.53197313493,20.0
1,X1X2,0.005051995021256364,136514.53197313493,137204.20270899235,20.0
1,X1X2X3,0.004443615353777937,160474.5269249757,161187.61399670978,30.0
1,X1X2X3,0.00828552273683808,161187.61399670978,162523.1376373762,30.0
1,X1X2X3,0.004570594098420394,162523.1376373762,163265.96493111836,30.0
1,X1X2,0.004379364956504382,137204.20270899235,137805.06998622124,20.0
1,X1X2,0.005085171455815409,137805.06998622124,138505.8323945818,20.0
1,X1X2,0.00340295058635676,138505.8323945818,138977.16089814279,20.0
1,X1X2X3,0.0031655449623138794,163265.96493111836,163782.79068392338,30.0
1,X1X2,0.0017398884428165473,138977.16089814279,139218.96565420492,20.0
1,X1X2,0.003652585650468355,139218.96565420492,139727.47485042652,20.0
1,X1X2,0.0018155824364132235,139727.47485042652,139981.16159964932,20.0
1,X1X2,0.0024996128458943862,139981.16159964932,140331.06030936702,20.0
1,X1X2X3,0.0017149127057737358,163782.79068392338,164063.66387265432,30.0
1,X1X2X3,0.0023804624494986387,164063.66387265432,164454.21126383034,30.0
1,X1X2X3,0.0014218530255249806,164454.21126383034,164688.04098167614,30.0
1,X1X2X3,0.00193749282918568,164688.04098167614,165007.12288013077,30.0
1,X1X2,0.001393154278568998,140331.06030936702,140526.56312645314,20.0
1,X1X2,0.001965754152725031,140526.56312645314,140802.80380148714,20.0
1,X1X2,0.001836443446815096,140802.80380148714,141061.38018782157,20.0
1,X1X2,0.0008408568414903498,141061.38018782157,141179.99261442258,20.0
1,X1X2,0.0009818954113796584,141179.99261442258,141318.6166013493,20.0
1,X1X2,0.00136574390020073,141318.6166013493,141511.6216399574,20.0
