iterID,x1,x2,x3,f1,f2,Expected_f1,Uncertainty_f1,Acquisition_f1,Expected_f2,Uncertainty_f2,Acquisition_f2,Hypervolume_indicator
0,-2.0,3.75,5.0,29.503993112799535,7.285160565453761,0.0,0.0,0.0,0.0,0.0,0.0,1183.1413534559952
0,5.0,0.0,1.25,3.2253118734702686,48.387492150130775,0.0,0.0,0.0,0.0,0.0,0.0,1183.1413534559952
0,3.25,1.25,0.0,5.447649800753758,51.019352755766725,0.0,0.0,0.0,0.0,0.0,0.0,1183.1413534559952
0,1.5,5.0,3.75,50.72409300657938,17.015355512669313,0.0,0.0,0.0,0.0,0.0,0.0,1183.1413534559952
0,-0.25,2.5,2.5,12.516103178738527,37.44230700920704,0.0,0.0,0.0,0.0,0.0,0.0,1183.1413534559952
1,-2.0,0.0,5.0,1.6344568726497875,25.009038970373265,2.7523805479600476,0.11401617491425978,-0.9852437793689761,7.344402835540009,0.03603397221426217,-1.4391660094903713,1896.5044119702375
1,5.0,2.105712422322718,5.0,12.35538114023653,13.520334960785071,9.385678269505785,0.08710976021421009,-0.6124529055403212,7.254189744699087,0.05045254921294725,-1.444383162187866,1896.5044119702375
1,5.0,3.5364120941970087,5.0,28.087657529944554,7.267492269139938,26.321110601980905,0.0928931584504154,0.3393172219157199,7.23439498295588,0.04789812856310221,-1.4455279217084875,1896.5044119702375
1,5.0,0.606178292327189,5.0,3.90361539324002,22.32697721954211,3.7785584303051003,0.09163270951692506,-0.9275726532531552,7.27950620948797,0.056683547081623084,-1.442919074644327,1896.5044119702375
1,5.0,2.824373822512099,5.0,19.199749548641154,11.87196383529702,16.225005682013567,0.08752687544528212,-0.22808317730883854,7.243713468944552,0.04870467497373414,-1.4449890202712439,1896.5044119702375
2,-2.0,1.5502672265010675,5.0,6.404871334263925,17.935185837144346,5.954611676367431,0.06832599949388826,-0.7229319816903086,16.13621787131327,0.09420710666168917,-0.5177855322430363,1990.2455063755683
2,5.0,3.9418113850116137,5.0,34.452526208606365,5.459030787423844,34.19717117470261,0.01970342541804762,1.1843158596130223,5.62554465425659,0.06791004445434344,-1.1999176027727376,1990.2455063755683
2,-1.2432889176269457,3.312984802922076,5.0,22.815704096044485,7.452233754038781,23.138867244995875,0.021079922319426955,0.43753771085307847,9.619037953589137,0.046345392065312074,-0.9407439231553791,1990.2455063755683
2,-2.0,1.0218659897537787,5.0,3.739827096062522,20.757070360866333,3.5072542299246727,0.06562057552028965,-0.88820443891575,19.6793030223743,0.09547981374785366,-0.2878428863015525,1990.2455063755683
2,-2.0,1.9375929170598805,5.0,9.158075377477648,14.727040309545398,8.421668991149446,0.06189119572582314,-0.5563291729658744,14.490712771768594,0.0673719055819284,-0.6245771503858286,1990.2455063755683
3,-2.0,2.6795260996164587,5.0,15.946588145630253,12.414840036135791,15.30331704025301,0.013515906232938883,-0.06561006834994032,9.725269929361117,0.04835329654870724,-0.769335046006205,2005.036895560118
3,-2.0,2.2843976661937067,5.0,12.147155445913445,12.704381274396221,11.874435271429968,0.009479012346432107,-0.3133869311707258,12.013387427298138,0.028458605775520007,-0.6059351266140425,2005.036895560118
3,-2.0,2.9804878152319914,5.0,19.489685724390394,10.624479470663145,18.386622541504263,0.009094190946676493,0.1571948621567003,8.459542127217523,0.03964566677227844,-0.8597236825290899,2005.036895560118
3,1.241474586304649,3.634546664719175,5.0,27.549526079068762,7.430735063189011,28.44294888253238,0.0058746521341231225,0.8838822081415856,6.451717721590944,0.051420442532508666,-1.0031072047165637,2005.036895560118
3,-2.0,0.5842986178974574,5.0,2.3242923931269015,22.40727827642018,2.4772135110225335,0.01462273003436051,-0.9924462525494846,22.542045231704186,0.03456806541622298,0.14594139987496746,2005.036895560118
4,-1.042245856136339,4.376767639022242,5.0,39.02135927536678,3.4016786262504697,38.42891777528803,0.045614371642664665,1.764989673114087,2.560315784781256,0.18791150949287583,-1.25830638845472,2070.2647631224654
4,0.8339352121204904,0.22687826135554978,5.0,0.6292657723306481,23.922488788260527,0.707171885860312,0.13208320601659357,-1.2075823100817615,24.01236321868114,0.05111711530295888,0.41906679801425994,2070.2647631224654
4,0.280864883871796,2.0347611490621285,5.0,8.373249877088615,13.998919366910037,8.05392042674709,0.061269281697133804,-0.6286393591313981,13.978801248402533,0.005951169987135635,-0.36547499761520186,2070.2647631224654
4,0.1614245016184448,3.102562428372557,5.0,19.29552409111266,9.290803265566328,19.255227058469103,0.02249413997189473,0.2540528250067382,9.222701092450595,0.011907534977359285,-0.7373628045173888,2070.2647631224654
4,0.43228545692019704,1.8911423528828495,5.0,7.319173685718997,15.125647376091022,6.979433240362212,0.06925525005275854,-0.7133117525013404,15.118859776544333,0.009761663556615296,-0.2763318231931464,2070.2647631224654
5,-0.25654086411304533,4.132698236987621,5.0,34.21705144871154,3.367167695790752,35.21396245564704,0.0163663282540264,1.5095553755650144,4.188670625902619,0.02660419642278113,-1.1100582501258884,2093.7931807214836
5,0.4595066965870407,1.4546509829676983,5.0,4.428328403869785,18.564860530037272,4.586705137451272,0.013688735776170382,-0.8732030460193982,18.634831156780454,0.014359252957116268,0.08995780997280178,2093.7931807214836
5,-1.2438625434253014,3.9395416835656754,5.0,32.111852988601505,5.496481903266937,31.93534360988033,0.009677592925143535,1.2544833465957481,5.838461481305723,0.012177476576239014,-0.9730131495916652,2093.7931807214836
5,0.6009335254204018,2.963071437595412,5.0,17.87020369131913,10.805130503070323,17.518339212551073,0.006232507478738216,0.13286026801381468,10.794981318855644,0.0023331119436659714,-0.5612841372672932,2093.7931807214836
