iterID,x1,x2,x3,x4,ParetoFamily,Pareto_f1,Pareto_f2
1,2.8939480962403796,3.0,-1.0,-1.0,3,33.7077702376732,16.39356877349654
1,2.747936945764654,3.0,-1.0,-1.0,3,32.19703363079113,17.6604035825154
1,2.6247526081992807,3.0,-1.0,-1.0,3,30.92375008663484,18.756285505843714
1,2.5055269714121895,3.0,-1.0,-1.0,3,29.696606742059757,19.84107454590776
1,2.3955843396232543,3.0,-1.0,-1.0,3,28.572819337979404,20.862841932335265
1,2.284865670721206,3.0,-1.0,-1.0,3,27.45161064614635,21.912993361767718
1,2.1885129269825367,3.0,-1.0,-1.0,10,26.486546883644813,22.844457811397334
1,2.1022362774599954,3.0,-1.0,-1.0,10,25.632199134901384,23.692587643574335
1,2.0148333427362717,3.0,-1.0,-1.0,10,24.777193576034783,24.565511215589744
1,1.9385164427526416,3.0,-1.0,-1.0,10,24.039957917527623,25.33912556566016
1,1.865569475528709,3.0,-1.0,-1.0,5,23.34386450992453,26.0886129644896
1,1.7870421617130448,3.0,-1.0,-1.0,5,22.604287519785768,26.90648442492577
1,1.7241018181590628,3.0,-1.0,-1.0,5,22.01902838645512,27.570345470004447
1,1.6519721155886855,3.0,-1.0,-1.0,26,21.356712953795054,28.340306503809217
1,1.5914360989877894,3.0,-1.0,-1.0,26,20.80786123486385,28.994117569121855
1,1.524766392599525,3.0,-1.0,-1.0,26,20.21086682193874,29.722258096571053
1,1.4658529154239548,3.0,-1.0,-1.0,26,19.689883405819792,30.372780052036575
1,1.4102869681621395,3.0,-1.0,-1.0,26,19.204170969906574,30.992470727799535
1,1.353642244334516,3.0,-1.0,-1.0,20,18.714719330459566,31.630353575329266
1,1.298789378884731,3.0,-1.0,-1.0,20,18.24625294417534,32.25402005342555
1,1.2521921277481862,3.0,-1.0,-1.0,20,17.852567580869643,32.78845576694685
1,1.205444318706967,3.0,-1.0,-1.0,11,17.461577100421636,33.328919139967645
1,1.1477340231087956,3.0,-1.0,-1.0,11,16.984411941291967,34.00209862363799
1,1.1012636592709417,2.99806360729545,-1.0,-1.0,48,16.589461818472785,34.572073720835945
1,1.0728134561458287,2.9800602338259092,-1.0,-1.0,48,16.218975236268697,35.12500305159225
1,1.0456814961790588,2.9628910485622995,-1.0,-1.0,48,15.869033878519772,35.65618067556355
1,0.9784297093884868,2.983323983873642,-1.0,-1.0,59,15.49317260402784,36.21825839750559
1,0.9457508405098203,2.9723828382884476,-1.0,-1.0,59,15.154488848212285,36.748538210155274
1,0.936365307207593,2.940105489186499,-1.0,-1.0,50,14.839308618797824,37.260154266090524
1,0.9026281232304996,2.928105595863945,-1.0,-1.0,50,14.491231639764267,37.82385201081596
1,0.8715559573868483,2.9170536160757776,-1.0,-1.0,50,14.174051735677448,38.34666276505985
1,0.8416377611840904,2.9064120888196765,-1.0,-1.0,50,13.871755744670793,38.853365577182274
1,0.7098087431993743,3.0,-1.0,-1.0,76,13.567868096646443,39.33055762812111
1,0.668806004188597,3.0,-1.0,-1.0,76,13.267109845255307,39.84985366589176
1,0.7284234683128141,2.8996199030814855,-1.0,-1.0,59,12.991144600750705,40.370572531383516
1,0.5898255013510587,3.0,-1.0,-1.0,59,12.697385983973021,40.86022121584344
1,0.5512751375641511,3.0,-1.0,-1.0,59,12.423950107354722,41.358235847479094
1,0.6414266012199878,2.870492659055612,-1.0,-1.0,59,12.169619178604428,41.86745352980987
1,0.6121394872593329,2.8606871000320284,-1.0,-1.0,59,11.898903563827051,42.37747085414892
1,0.4756726433443281,2.963052026219294,-1.0,-1.0,89,11.64928950726708,42.82783521171126
1,0.44762915783113955,2.952047105556335,-1.0,-1.0,89,11.385879374613658,43.343759823286675
1,0.36275531247132276,3.0,-1.0,-1.0,89,11.13166357911152,43.840039816452446
1,0.3937913551900094,2.9309198905938776,-1.0,-1.0,89,10.888508214290697,44.34289571207161
1,0.2889219125997391,3.0,-1.0,-1.0,118,10.646264209743304,44.83323944541733
1,0.2530542941220515,3.0,-1.0,-1.0,118,10.414748241739188,45.32007011143478
