step,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost,time
0,,,,,0.0,0.0
1,ciweightbmiaspirin,1.071312662157826,0.11729354112506804,0.2429515969216831,40.0,6.542787790298462
2,ciweightbmiaspirin,0.11198440605786271,0.2429515969216831,0.27015838720376706,40.0,6.386898994445801
3,ciweightbmiaspirin,0.02469595384963395,0.27015838720376706,0.27683020626624283,40.0,6.8892717361450195
