iterID,x1,x2,x3,x4,x5,x6,ParetoFamily,Pareto_f1,Pareto_f2
1,50.0,41.50155921192418,60000.0,0.0,0.0,38.06316353778348,13,-36088.29603339746,-765.1894858578053
1,50.0,4.186220735860409,55471.865036660674,0.0,0.0,37.31086124682278,13,-55709.94543828003,-432.21951929984425
1,50.0,0.0,60000.0,269.6526895062254,0.0,100.0,13,-60839.22762320249,-136.34395978589964
1,50.0,0.0,60000.0,914.3615213162742,0.0,100.0,13,-61441.58049408535,331.5204129704907
1,50.0,0.0,60000.0,1533.4426812642816,0.0,100.0,13,-62022.471080942865,790.6703683715059
1,50.0,0.0,60000.0,2134.3035364069897,0.0,100.0,13,-62588.538049168004,1245.5172866192297
1,50.0,0.0,60000.0,2724.210946953964,0.0,100.0,16,-63146.414142551075,1700.8446443435823
1,50.0,0.0,60000.0,3285.411550286793,0.0,100.0,16,-63679.05455567195,2142.026370947784
1,50.0,0.0,60000.0,3840.539000487036,0.0,100.0,16,-64207.722792583,2586.061426657343
1,50.0,0.0,60000.0,4346.605803925578,0.0,100.0,16,-64691.185997001136,2997.41059052548
1,50.0,0.0,60000.0,4894.57979147873,0.0,100.0,16,-65216.27781427677,3449.812375254136
1,50.0,0.0,60000.0,5392.812309554756,0.0,100.0,16,-65695.10906357254,3867.395611923952
1,50.0,0.0,60000.0,5888.173932118343,0.0,100.0,16,-66172.47442610037,4288.4109283357975
1,50.0,0.0,60000.0,6351.232386979359,0.0,100.0,8,-66619.848397062,4687.1796601907445
1,50.0,0.0,60000.0,6854.678846500379,0.0,100.0,8,-67107.4592760698,5126.373317596492
1,50.0,0.0,60000.0,7303.742938199968,0.0,100.0,8,-67543.44138366923,5523.0267279188265
1,50.0,0.0,60000.0,7761.4650251196945,0.0,100.0,8,-67988.81528332636,5932.021924539007
1,50.0,0.0,60000.0,8242.540288386197,0.0,100.0,8,-68457.95702592969,6366.921693858498
1,50.0,0.0,60000.0,8681.206394703855,0.0,100.0,8,-68886.64957569438,6767.916887817701
1,50.0,0.0,60000.0,9130.619490574561,0.0,100.0,8,-69326.71785766075,7183.053640943381
1,50.0,0.0,60000.0,9556.111342764576,0.0,100.0,3,-69744.15398129524,7580.055775424582
1,50.0,0.0,60000.0,9955.662276720052,0.0,100.0,3,-70136.82172033483,7956.303969980352
1,50.0,0.0,60000.0,10401.789348824997,0.0,100.0,19,-70576.02045851818,8380.290362954114
