step,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost
0,,,,,0.0
1,X11X12X5X6X2X3,0.16058414679333213,2388312449.0926423,2771837566.006078,25.0
2,X11X12X5X6X2X3,0.19712340011596338,2771837566.006078,3318231611.586352,25.0
3,X11X12X5X6X2X3,0.025381765681241477,3318231611.586352,3402454188.827725,25.0
4,X11X12X5X6X2X3,0.0398772643098658,3402454188.827725,3538134753.817818,25.0
5,X11X12X5X6X2X3,0.014111379017052906,3538134753.817818,3588062714.3423486,25.0
6,X11X12X5X6X2X3,0.016286659611452876,3588062714.3423486,3646500270.435388,25.0
7,X11X12X5X6X2X3,0.03952571403311047,3646500270.435388,3790630797.346277,25.0
8,X11X12X5X6X2X3,0.0009858777121231135,3790630797.346277,3794367895.7642684,25.0
9,X11X12X5X6X2X3,0.0,3794367895.7642684,3794367895.7642684,25.0
10,X11X12X5X6X2X3,0.00853562841192105,3794367895.7642684,3826755210.180635,25.0
11,X11X12X5X6X2X3,0.0,3826755210.180635,3826755210.180635,25.0
12,X11X12X5X6X2X3,0.00018481257298239487,3826755210.180635,3827462442.6572022,25.0
13,X11X12X5X6X2X3,0.0004040670412717471,3827462442.6572022,3829008994.0819855,25.0
14,X11X12X5X6X2X3,0.0,3829008994.0819855,3829008994.0819855,25.0
15,X11X12X5X6X2X3,0.004976887815914057,3829008994.0819855,3848065542.2916574,25.0
16,X11X12X5X6X2X3,0.00461082465495017,3848065542.2916574,3865808297.76792,25.0
17,X11X12X5X6X2X3,0.0025837064596395823,3865808297.76792,3875796411.6385913,25.0
18,X11X12X5X6X2X3,0.0,3875796411.6385913,3875796411.6385913,25.0
19,X11X12X5X6X2X3,0.0012478468126733292,3875796411.6385913,3880632811.837425,25.0
20,X11X12X5X6X2X3,0.00882296215510243,3880632811.837425,3914871488.2741156,25.0
21,X11X12X5X6X2X3,0.00013362016787881535,3914871488.2741156,3915394594.0596027,25.0
22,X11X12X5X6X2X3,0.0,3915394594.0596027,3915394594.0596027,25.0
23,X11X12X5X6X2X3,0.0,3915394594.0596027,3915394594.0596027,25.0
24,X11X12X5X6X2X3,0.0012038420864899039,3915394594.0596027,3920108110.8571467,25.0
25,X11X12X5X6X2X3,0.0,3920108110.8571467,3920108110.8571467,25.0
26,X11X12X5X6X2X3,0.0,3920108110.8571467,3920108110.8571467,25.0
27,X11X12X5X6X2X3,0.0002973615510636429,3920108110.8571467,3921273800.2853284,25.0
28,X11X12X5X6X2X3,0.0,3921273800.2853284,3921273800.2853284,25.0
29,X11X12X5X6X2X3,0.0,3921273800.2853284,3921273800.2853284,25.0
30,X11X12X5X6X2X3,0.0,3921273800.2853284,3921273800.2853284,25.0
31,X11X12X5X6X2X3,0.0,3921273800.2853284,3921273800.2853284,25.0
32,X11X12X5X6X2X3,0.0,3921273800.2853284,3921273800.2853284,25.0
