iterID,x1,x2,ParetoFamily,Pareto_f1,Pareto_f2
1,1.9873986135864588,0.5,8,4.372803057713839,62.198696411865825
1,1.954980492285709,0.5,8,4.2620563238185065,62.76715970532611
1,1.9267700176972427,0.5,8,4.160597634174784,63.26975559949726
1,1.8996684613994397,0.5,8,4.059772537779187,63.75883741702302
1,1.8734407711463268,0.5,8,3.960117724997257,64.2373471246124
1,1.8477353553266833,0.5,8,3.861482594074679,64.7106896659318
1,1.8225666406348817,0.5,8,3.7649519484345833,65.17775427158656
1,1.7974300290111414,0.5,8,3.669505990373588,65.64720435597854
1,1.77349466965899,0.5,66,3.580266752358456,66.09645067342493
1,1.747213676437151,0.5,66,3.4848158843914616,66.59160094034814
1,1.7223418906150578,0.5,66,3.3973319864122296,67.06139621188825
1,1.695929233894049,0.5,79,3.3075322134939737,67.56088088767942
1,1.66865852096837,0.5,79,3.217734464784614,68.07646074236246
1,1.6417981711261476,0.5,7,3.1312012998826715,68.58336974370499
1,1.615373563727144,0.5,7,3.046552220165955,69.08041516880989
1,1.5886421727275262,0.5,7,2.959856583621966,69.58082631819482
1,1.56427199104597,0.5,5,2.878685162300604,70.03430659852286
1,1.5386291147453623,0.5,5,2.790239768102415,70.5080500544494
1,1.514690945713519,0.5,5,2.7046809328317103,70.94662351478043
1,1.4909987793813118,0.5,5,2.6176389021951163,71.37675039983145
1,1.468989143055253,0.5,5,2.535616129365256,71.77248289590877
1,1.4450780688955565,0.5,66,2.4466922396392303,72.19788689120638
1,1.4230616287252316,0.5,66,2.366487125244805,72.58519511211331
1,1.3979693510250861,0.5,66,2.278877716745581,73.02128116070806
1,1.3735641371849585,0.5,66,2.1992093499622776,73.43986419356534
1,1.3459910678669496,0.5,7,2.117230597353562,73.90617474182365
1,1.3334667577884582,0.5,7,2.082995038548762,74.11570710488111
1,1.3127635745611812,0.5,7,2.0304581139618527,74.45905567035709
1,1.2775316249033484,0.5,91,1.9516412713348383,75.03523718068399
1,1.237269732651047,0.5,91,1.8742832115468993,75.68278886026243
1,1.1936706596573,0.5,91,1.7992236701482398,76.37425054465886
1,1.1462583152355603,0.5,91,1.7199833411231487,77.12023950773556
1,1.1027999188290414,0.5,91,1.6443774095318735,77.80468937763655
1,1.0600289802220897,0.5,91,1.5649038552962742,78.48503535765424
1,1.0183793836013155,0.5,91,1.4829716991317048,79.15945769255582
1,0.9773125395329367,0.5,114,1.4001072146115365,79.84074227214539
1,0.93840116664677,0.5,114,1.3227052965727255,80.50482310455759
1,0.8965933806392088,0.5,114,1.2437627592406963,81.24151339028886
1,0.8480391149302027,0.5,114,1.1595618630305977,82.13001587489337
1,0.8002371636694741,0.5,114,1.0834264188996972,83.0407652050042
1,0.7475521381355135,0.5,114,1.0034583284414622,84.08556071322184
1,0.6931827713869951,0.5,152,0.9221773855077291,85.20607340836827
1,0.6357118946137124,0.5,152,0.8392625286607294,86.43166750554947
1,0.5707508897787501,0.5,152,0.757333437704849,87.85816881292602
1,0.4787293278789946,0.5,152,0.6774228503745366,89.9291539146842
1,0.3315758983988375,0.5,152,0.6049014415570582,93.28133901003163
1,0.23461299712691197,0.5,152,0.5166049419700091,95.47161132234615
1,0.15952459090656745,0.5,152,0.42039416892455694,97.1469302466805
1,0.04726574122803617,0.5,152,0.3255475411268043,99.61370933792054
2,1.997153049017712,-0.5,4,4.2982036367326195,63.38415036162334
2,1.9675722925534496,-0.5,4,4.202155558014383,63.85732496789437
2,1.935761919297517,-0.5,4,4.097591663773878,64.36961038194283
2,1.9061079684334898,-0.5,4,3.99928472244207,64.85039459609919
2,1.9502374547949408,0.47376695996145435,11,3.9035833116570213,65.20104547103152
2,1.9337466772735197,0.4735167861828191,11,3.8411262087919305,65.4629706749433
2,1.899430396996907,0.4729961901409192,11,3.712354730186216,66.00978895987026
2,1.866599057651261,0.47249812143487513,11,3.5913630411369244,66.53517975843002
2,1.8401423181990273,0.4720967587659206,11,3.495722795666012,66.96015127786015
2,1.8193009550737416,0.47178058431276415,11,3.4215435383892205,67.2959263391145
2,1.8001033190383264,0.47148934606510695,11,3.354055628727599,67.60600342895715
2,1.7502295736855782,0.43804164243418753,11,3.2189173539862996,68.07196998239215
2,1.7277534758707493,0.4464596472114982,11,3.1332103159111027,68.50913946829567
2,1.6971639118958555,0.4430213032039715,11,3.0346557569058255,68.98346130581675
2,1.6613601678329788,0.43533472278349516,11,2.9256110120228285,69.51668276834778
2,1.635080654819634,0.43708085686403453,11,2.8389223823713112,69.96553884110746
2,1.607749290381701,0.43286796343705725,11,2.756709714044243,70.39144954649319
2,1.5760490127875189,0.42973135003333596,11,2.6610981986512092,70.90163007628743
2,1.549903311168813,0.4353235467915313,11,2.5748678388883457,71.37799563438503
2,1.5263611797998107,0.4352140300443297,11,2.503963780126819,71.7741168246445
2,1.497704461632516,0.43565349767320516,11,2.418587796189672,72.26229493740338
2,1.4621532859677773,0.4287005339779595,11,2.3227725283733114,72.81944642624521
2,1.440325758281856,0.428887646367172,11,2.2604356130365266,73.19296861826108
2,1.4217765961652504,0.42875817220993584,11,2.208405688698464,73.5095475765257
2,1.397558372634783,0.4288587886491769,11,2.141060241325622,73.92585799372664
2,1.3674933692742277,0.4291899930160866,11,2.0586409247125643,74.446065102867
2,1.340205534696623,0.43778171907216046,11,1.9770562253511192,74.98035918436291
2,1.3019847682954855,0.4313872670986809,11,1.884227783335603,75.59762131095805
2,1.2731415003076711,0.43352196322886216,11,1.810028210420218,76.11690895598574
2,1.2479208772217372,0.4631124476571441,11,1.7180846937452323,76.86267577016488
2,1.2080590179937345,0.4475683446198804,11,1.643242819091012,77.38465048941802
2,1.1692567382338002,0.46191907124610876,11,1.5434562236345213,78.2380911144901
2,1.1307544511739573,0.45101565959514844,11,1.477160378655486,78.79568041415811
2,1.0925630374062791,0.4607555874195508,11,1.390659296272591,79.59407960324461
2,1.048677711367612,0.46008982391461795,11,1.3068237594128584,80.37694858708417
2,1.001651406069617,0.45538555503553535,11,1.2218873831951416,81.17461490829604
2,0.9553661803716267,0.4586742388538664,11,1.1275616747556985,82.05873398451354
2,0.9123946037344142,0.4580223374085113,11,1.0437975225905634,82.84100034410633
2,0.8643560689253758,0.45328712577778874,11,0.9556313302803705,83.67651835065863
2,0.8208145016716248,0.4566330190364041,11,0.8708353085825938,84.52337616387072
2,0.7727945899801587,0.46420962778613006,101,0.7818872690688745,85.51062592290674
2,0.7235423650080386,0.4832814061070021,101,0.6942325079354361,86.6995295983499
2,0.6402791168883377,0.5,101,0.6033543435560726,88.52155966462682
2,0.29291071853492,0.5,101,0.5408059276848785,94.91668073531633
2,0.18337328293171185,0.5,101,0.4414022300502738,96.91743397255125
2,0.08714003058237307,0.5,101,0.34550200601379455,98.67747064781351
3,1.9184410447598066,0.0060309737118655615,2,4.24515270606469,65.79437096517728
3,1.9780470696879848,0.5,2,3.985887932054388,65.17174095236489
3,1.9485415576896283,0.5,2,3.8795245864300267,65.64504347234869
3,1.920210869424761,0.5,2,3.768596071984901,66.10800501723577
3,1.8929519967484438,0.5,2,3.660461064337424,66.55458279478134
3,1.8653952299738426,0.5,2,3.5546036671712464,67.00468365754679
3,1.8367468293996532,0.5,2,3.449933837957433,67.47189096618399
3,1.8076060641040939,0.5,2,3.3472277717228938,67.9493848765483
3,1.778738222913585,0.5,8,3.246397802781786,68.42785862301253
3,1.7506290344009616,0.5,8,3.1481776097640193,68.89842869863094
3,1.7221186530020325,0.5,8,3.05058817265302,69.37373340045306
3,1.6912032717215895,0.5,71,2.949709862725994,69.88053755284889
3,1.660247376276177,0.5,71,2.8505030654506296,70.39122619803803
3,1.632866392358154,0.5,71,2.7567022682856983,70.86896873504507
3,1.6056270419246954,0.5,71,2.6561663682325167,71.37190660519457
3,1.5802356399310407,0.5,71,2.562686171394767,71.8435761037349
3,1.5520045497370738,0.5,71,2.470094619030137,72.33726059035796
3,1.5381878705870995,0.5,71,2.4317201833464055,72.56009347146679
3,1.5082083071769046,0.5,71,2.36300698163297,73.00919762947291
3,1.4589567425321155,0.5,71,2.252126202946644,73.78036346389155
3,1.4344905983979412,0.5,71,2.182755708395133,74.20994091070347
3,1.3973387789833351,0.5,71,2.0634358552012038,74.87452384890304
3,1.3647456503797883,0.5,71,1.9557188787777655,75.44624298084071
3,1.3440563240381338,0.5,109,1.889253385993932,75.8166372397978
3,1.3171528948588689,0.5,109,1.8077092562280437,76.3158922565719
3,1.2772517010857674,0.5,109,1.703273429049875,77.06711859047927
3,1.2277784405160288,0.5,109,1.6062831274353164,77.92171799975407
3,1.181295668299453,0.5,109,1.5315540996333716,78.61301403998588
3,1.122696789761779,0.5,109,1.4206324309923946,79.49403814653377
3,1.0925672675234028,0.5,109,1.3489293861971916,80.03096186643792
3,1.0547592060090558,0.5,109,1.2476607622508267,80.81363727312758
3,1.0159028238967678,0.5,109,1.1433367371741054,81.6823251658153
3,0.9772575509136028,0.5,109,1.0566895881994638,82.48317893777173
3,0.9197542178961204,0.5,109,0.967900632030218,83.46861342570132
3,0.8499780657666818,0.5,116,0.8750325013077187,84.63310979658846
3,0.7862995064137486,0.5,116,0.7681002763995213,85.85291957261717
3,0.7212761598659241,0.5,116,0.6780898932226003,87.04254373105711
3,0.6367883520880948,0.5,116,0.5739244776324608,88.59957153259734
3,0.5714083107802299,0.5,116,0.4831968245968601,90.03189484110841
3,0.4887114937319512,0.5,116,0.36191561580978404,92.19570960310052
3,0.0993924017376071,0.5,116,0.31582758127839816,98.62706022260036
3,0.07815861812908809,0.5,118,0.14623979308068158,99.683958725405
3,0.0687962806055864,0.5,118,0.07334977523942054,100.15408033022744
3,0.038213653674156856,0.5,118,-0.13323409323346436,101.62202516304583
3,0.016004115890712933,0.5,118,-0.23963586533539605,102.56829942975816
3,-0.022104214352074436,0.5,118,-0.32227428799758684,103.8782517380576
