type_trial,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost
0,,,,,0.0
1,X1X2X3X4X5X6X7X8,0.3800726040816016,2823.5141972859137,3896.654590909744,80.0
1,X1X2X3X4X5X6X7X8,0.006387383568151657,3896.654590909744,3921.5440184144836,80.0
1,X1X2X3X4X5X6X7X8,0.005143697231107237,3921.5440184144836,3941.7152535236673,80.0
1,X1X2X3X4X5X6X7X8,0.0028984417085467953,3941.7152535236673,3953.1400854176954,80.0
1,X1X2X3X4X5X6X7X8,0.0020737921937459794,3953.1400854176954,3961.338076467619,80.0
1,X1X2X3X4X5X6X7X8,0.00044682513172421105,3961.338076467619,3963.1081018754408,80.0
1,X1X2X3X4X5X6X7X8,0.0018983571942109622,3963.1081018754408,3970.6314966520717,80.0
1,X1X2X3X4X5X6X7X8,0.0006153380946315374,3970.6314966520717,3973.0747774717056,80.0
1,X1X2X3X4X5X6X7X8,0.000353653739082643,3973.0747774717056,3974.4798702224134,80.0
1,X1X2X3X4X5X6X7X8,0.00013468169671141119,3974.4798702224134,3975.0151599148803,80.0
