type_trial,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost
0,,,,,0.0
1,X1X2,0.03700087697324645,1696.281028842216,1759.0449145024588,20.0
1,X1X2,0.009716425094405762,1759.0449145024588,1776.1365426519174,20.0
1,X1X2,0.002516580887716973,1776.1365426519174,1780.6063339291309,20.0
1,X1X2,0.0030911493122609676,1780.6063339291309,1786.1104539736634,20.0
1,X1X2,0.0015214608437760112,1786.1104539736634,1788.8279510920433,20.0
1,X1X2,0.0008874097333549356,1788.8279510920433,1790.4153744271398,20.0
1,X1X2,0.0006403136763227707,1790.4153744271398,1791.561801877684,20.0
1,X1X2,0.0010865278023910806,1791.561801877684,1793.508383585126,20.0
1,X1X2,0.0005717963557159029,1793.508383585126,1794.533905142806,20.0
1,X1X2,0.00030943283677718303,1794.533905142806,1795.089192859767,20.0
1,X1X2,0.0004131751632874324,1795.089192859767,1795.8308791301424,20.0
1,X1X2,0.00030813212765651776,1795.8308791301424,1796.38423231984,20.0
1,X1X2,0.0004014298040854881,1796.38423231984,1797.1053544902825,20.0
1,X1X2,0.0003094422749099953,1797.1053544902825,1797.6614548594289,20.0
1,X1X2,0.0002748780433398181,1797.6614548594289,1798.155592522728,20.0
1,X1X2,0.00019959688529554287,1798.155592522728,1798.5144987782724,20.0
1,X1X2,0.0002110410857864841,1798.5144987782724,1798.8940592308973,20.0
1,X1X2,0.0003587049820097569,1798.8940592308973,1799.5393314920511,20.0
1,X1X2,0.00017237965299966588,1799.5393314920511,1799.849535457573,20.0
1,X1X2,0.00019539014792362955,1799.849535457573,1800.2012083245463,20.0
1,X1X2,3.78549486950946e-05,1800.2012083245463,1800.2693548489283,20.0
1,X1X2,8.115064478759363e-05,1800.2693548489283,1800.4154478678656,20.0
1,X1X2,0.0002417417643720704,1800.4154478678656,1800.850683474836,20.0
1,X1X2,0.00010576918073952229,1800.850683474836,1801.0411579762613,20.0
1,X1X2,7.883446720390887e-05,1801.0411579762613,1801.1831420963626,20.0
1,X1X2,7.066349055596805e-05,1801.1831420963626,1801.3104199843137,20.0
1,X1X2,0.00017360870519719874,1801.3104199843137,1801.6231431539854,20.0
1,X1X2,0.00012958468001603274,1801.6231431539854,1801.8566059125005,20.0
1,X1X2,0.00010927436122555485,1801.8566059125005,1802.0535026421317,20.0
1,X1X2,4.3350966385751577e-05,1802.0535026421317,1802.13162340295,20.0
1,X1X2,4.015574859893435e-05,1802.13162340295,1802.2039893473616,20.0
1,X1X2,0.00018181831694124304,1802.2039893473616,1802.5316630434895,20.0
1,X1X2,7.252159904832778e-05,1802.5316630434895,1802.6623855220287,20.0
1,X1X2,0.0001326551569835139,1802.6623855220287,1802.9015179837684,20.0
1,X1X2,8.617588672395703e-05,1802.9015179837684,1803.0568846207566,20.0
1,X1X2,9.573226227287074e-06,1803.0568846207566,1803.0741456922137,20.0
1,X1X2,4.671119589601844e-05,1803.0741456922137,1803.1583694418482,20.0
1,X1X2,8.995118055769983e-05,1803.1583694418482,1803.320565665912,20.0
1,X1X2,2.6997552619909864e-05,1803.320565665912,1803.3692509077741,20.0
1,X1X2,6.34541859807992e-05,1803.3692509077741,1803.4836822356133,20.0
