step,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost
0,,,,,0.0
1,X11X12X5X6X2X3,0.5152747639812582,2604663061.8577733,3946780206.3072386,25.0
2,X11X12X5X6X2X3,0.13204505524517982,3946780206.3072386,4467933016.68966,25.0
3,X11X12X5X6X2X3,0.048927616794176294,4467933016.68966,4686538331.1923,25.0
4,X11X12X5X6X2X3,0.012712601074722501,4686538331.1923,4746116423.418143,25.0
5,X11X12X5X6X2X3,0.007183610525779716,4746116423.418143,4780210675.313986,25.0
6,X11X12X5X6X2X3,0.007885714238178175,4780210675.313986,4817906050.697801,25.0
7,X11X12X5X6X2X3,0.009514471767376104,4817906050.697801,4863745881.795035,25.0
8,X11X12X5X6X2X3,0.008715233037639063,4863745881.795035,4906134560.590736,25.0
9,X11X12X5X6X2X3,0.0,4906134560.590736,4906134560.590736,25.0
10,X11X12X5X6X2X3,0.006749369853744263,4906134560.590736,4939247877.2924,25.0
11,X11X12X5X6X2X3,0.02434184682215167,4939247877.2924,5059478292.53809,25.0
12,X11X12X5X6X2X3,0.0012363218918793706,5059478292.53809,5065733436.312643,25.0
13,X11X12X5X6X2X3,0.0,5065733436.312643,5065733436.312643,25.0
14,X11X12X5X6X2X3,0.0053881368821430626,5065733436.312643,5093028301.4759445,25.0
15,X11X12X5X6X2X3,0.0040368796783677476,5093028301.4759445,5113588243.927525,25.0
16,X11X12X5X6X2X3,0.0016117946239072498,5113588243.927525,5121830297.967962,25.0
17,X11X12X5X6X2X3,0.0025428258587091262,5121830297.967962,5134854220.493555,25.0
18,X11X12X5X6X2X3,9.075068593434328e-05,5134854220.493555,5135320212.036238,25.0
19,X11X12X5X6X2X3,0.0018105687993185376,5135320212.036238,5144618062.58666,25.0
20,X11X12X5X6X2X3,0.0,5144618062.58666,5144618062.58666,25.0
21,X11X12X5X6X2X3,0.0,5144618062.58666,5144618062.58666,25.0
22,X11X12X5X6X2X3,0.0,5144618062.58666,5144618062.58666,25.0
23,X11X12X5X6X2X3,0.0004991559454790617,5144618062.58666,5147186029.2798195,25.0
24,X11X12X5X6X2X3,0.003013491079630776,5147186029.2798195,5162697028.464254,25.0
25,X11X12X5X6X2X3,0.0,5162697028.464254,5162697028.464254,25.0
26,X11X12X5X6X2X3,0.0,5162697028.464254,5162697028.464254,25.0
27,X11X12X5X6X2X3,0.0,5162697028.464254,5162697028.464254,25.0
28,X11X12X5X6X2X3,0.0,5162697028.464254,5162697028.464254,25.0
29,X11X12X5X6X2X3,0.001605181459614692,5162697028.464254,5170984094.015953,25.0
30,X11X12X5X6X2X3,1.4713966734214856e-06,5170984094.015953,5170991702.584747,25.0
31,X11X12X5X6X2X3,0.0,5170991702.584747,5170991702.584747,25.0
32,X11X12X5X6X2X3,0.0,5170991702.584747,5170991702.584747,25.0
