type_trial,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost
0,,,,,0.0
1,"['X3', 'X4']",0.12548930038893027,1423.3586135547707,1601.9748901723167,20.0
1,"['X4', 'control']",0.10054020143014773,468.55931818691505,515.6683664194002,10.0
1,"['X2', 'control']",0.09583641283580238,478.4319666632747,524.2831701342611,10.0
1,"['X2', 'X3']",0.08385609734735062,877.8059335211749,951.4153133346085,20.0
1,"['X1', 'X4']",0.05666781222389481,870.4585796893541,919.7855630318686,20.0
1,"['X1', 'X2']",0.03934279802947279,2469.558972369901,2566.7183322417222,20.0
1,"['X3', 'control']",0.03488909340321551,1586.794814951444,1642.156647462023,10.0
1,"['X2', 'control']",0.03137456568651335,524.2831701342611,540.732326893972,10.0
1,"['X2', 'control']",0.0319929324214589,540.732326893972,558.031939686389,10.0
1,"['X3', 'control']",0.020835693923725893,1642.156647462023,1676.3721207433537,10.0
1,"['X3', 'X4']",0.02059160961404191,1601.9748901723167,1634.9621317222427,20.0
1,"['X4', 'control']",0.014935987413529844,515.6683664194002,523.3703826497958,10.0
1,"['X1', 'X4']",0.014031752507736183,919.7855630318686,932.6917664125206,20.0
1,"['X1', 'X4']",0.009393088395254906,932.6917664125206,941.4526226199598,20.0
1,"['X1', 'control']",0.009141419518607252,741.0218229050981,747.7958142607167,10.0
1,"['X1', 'control']",0.010112227922303298,747.7958142607167,755.3576959738655,10.0
1,"['X1', 'control']",0.010342854166980714,755.3576959738655,763.1702504672297,10.0
1,"['X2', 'X3']",0.008016655579374378,951.4153133346085,959.0424822145546,20.0
1,"['X1', 'X2']",0.007603158526602406,2566.7183322417222,2586.2334986148926,20.0
