step,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost,time
0,,,,,0.0,0.0
1,ciweightbmiaspirin,0.37321146554195156,0.12599101466755142,0.1730123058967458,40.0,4.19734787940979
2,ciweightbmiaspirin,0.0022891094864935873,0.1730123058967458,0.17340835000745417,40.0,4.063938140869141
3,ciweightbmiaspirin,0.0,0.17340835000745417,0.17340835000745417,40.0,4.45682692527771
