iterID,x1,x2,x3,f1,f2,Expected_f1,Uncertainty_f1,Acquisition_f1,Expected_f2,Uncertainty_f2,Acquisition_f2,Hypervolume_indicator
0,3.25,0.0,2.5,2.43418809479389,43.724175477244515,0.0,0.0,0.0,0.0,0.0,0.0,1494.9904302276163
0,1.5,2.5,1.25,13.354877092904523,45.269824396845046,0.0,0.0,0.0,0.0,0.0,0.0,1494.9904302276163
0,-0.25,3.75,3.75,28.204124966266086,22.89600790897732,0.0,0.0,0.0,0.0,0.0,0.0,1494.9904302276163
0,5.0,5.0,0.0,53.88345328461847,49.85963556768844,0.0,0.0,0.0,0.0,0.0,0.0,1494.9904302276163
0,-2.0,1.25,5.0,4.685242147033148,19.753273086612115,0.0,0.0,0.0,0.0,0.0,0.0,1494.9904302276163
1,-1.632164120683964,0.0,4.63482029960047,1.3158384590001997,28.525262468454095,1.8406847921566403,0.06728105321360772,-0.983718324565956,19.435961588155724,0.0772928282106872,-1.3564371170930207,1874.2912357091618
1,-1.626519616046183,2.642480229068391,4.631419971463865,15.134811417564638,16.962937281797707,13.656527705767605,0.05741592785438408,-0.36120050496961653,19.423517615620245,0.07639444782737019,-1.3574379973103274,1874.2912357091618
1,-1.6308996750815896,3.799801683353788,4.633789751897619,30.40417388485745,11.881893653729225,28.70397873772071,0.020330024563508974,0.4315746254532584,19.42090316876733,0.07732040155730234,-1.357648279688147,1874.2912357091618
1,-1.6263182755424757,3.260004782298471,4.631303815241106,22.260597526716616,12.531133929682731,20.52128440421367,0.04338102799199416,0.00046928052265116094,19.42189544088999,0.07692532540849323,-1.3575684703238204,1874.2912357091618
1,-1.6260467664150386,4.271947888313006,4.631171234952626,38.167909163400495,8.209335633764955,37.449309017903616,0.050104484824673855,0.892322451695776,19.420286387673983,0.07844964108777254,-1.3576978879617898,1874.2912357091618
2,0.77156403278072,4.496176252445407,5.0,40.9744969844744,3.4678217676861256,40.41644018166661,0.05718856029157288,1.2029995181242157,3.9905217948333522,0.20223161704136464,-1.5202337417894274,2116.0986717867454
2,0.4371956373591157,3.193712196004213,5.0,20.544184256856315,8.32600779235302,19.932649144126742,0.048587087487581324,-0.06511976966851307,9.865756258986778,0.17705386414391353,-1.1137069405612419,2116.0986717867454
2,0.3647348630873548,2.6083040011875442,5.0,13.767763568963206,12.443466344452043,13.647184186985612,0.05470154462164788,-0.45424301986611226,14.070383640996107,0.19733766906602637,-0.8227749393970996,2116.0986717867454
2,-0.08037982816517064,0.3101889916299591,5.0,0.1992221852967448,23.54979157319306,1.1516289683586791,0.07606528236799548,-1.2278231913968511,24.16946440260229,0.1975106636318198,-0.12398631701784835,2116.0986717867454
2,0.6956462316545631,4.772449840785234,5.0,46.21080658984512,0.42578814377865154,45.21936609134728,0.0714001115577258,1.50034110751767,2.5994558879788556,0.277557630738879,-1.6164861682860145,2116.0986717867454
3,5.0,0.0059321988065347275,5.0,3.219872216119677,24.99281835206732,-2.969290561327398,0.06012201405474868,-1.5145357458031867,25.14981435422013,0.09475815251837826,0.31190917606102353,2123.492697289972
3,5.0,2.3381124735683145,5.0,14.25534645659853,12.598340443566908,8.350657091345594,0.025822897114847955,-0.8307284076045107,14.865468698347428,0.059171598400342564,-0.38120707889168415,2123.492697289972
3,5.0,2.9751171547273287,5.0,19.72214529575681,10.660404911120436,15.129833709936896,0.016573020031991414,-0.4212167330833836,9.43167490829738,0.04044369534138091,-0.7474190799239633,2123.492697289972
3,5.0,1.3880047567589893,5.0,7.2757235714737165,19.008713445129075,1.1795326199219112,0.044317287943931485,-1.263916588959546,19.388636451504006,0.06441671809084733,-0.0763669657241044,2123.492697289972
3,5.0,4.326030165657543,5.0,41.19617879531497,3.2495466320591104,35.67039638206788,0.01455993424825834,0.8195829522946951,5.3258665605692155,0.03818537756278811,-1.0241311431660094,2123.492697289972
4,0.38336221831897266,1.9780212328418447,5.0,7.960661845034761,14.423495412542184,8.063764406444434,0.031126388749124278,-0.8023085177890152,13.559835421507383,0.11180847622237795,-0.39218454844394124,2199.531648262535
4,3.951904957271031,3.503082702488541,5.0,25.86353571237097,7.178845460985834,25.573698147502682,0.027784318285587882,0.2954961848959101,6.977219934468646,0.06523328402076446,-0.8740984636811007,2199.531648262535
4,3.416662348444821,4.131333616811428,5.0,34.59164179569544,3.3848552894137933,35.67530045539224,0.027338947252239548,0.9288273375004792,4.953981441035195,0.04045810869485402,-1.0222199490920119,2199.531648262535
4,0.36397130450786097,4.9761113529227865,5.0,49.67755701782706,-0.27941732498762384,50.004853282560035,0.012024407568151964,1.8272345338766627,-2.026061186569599,0.07039629473451724,-1.533229543654329,2199.531648262535
4,0.5413709551320474,1.6590400038807678,5.0,5.820870055863429,17.08295586595536,5.652785356687858,0.04124149542346834,-0.9534675214745221,16.33224001224276,0.10825425162114956,-0.18921654073128025,2199.531648262535
5,1.8739119177750192,3.9497909833621705,5.0,31.817449761163118,5.352108172244419,30.62925112799627,0.01814877574602698,0.5567839792792029,4.89680978362151,0.027228378904362298,-0.8985261794504993,2221.4167302917267
5,0.08591844128586068,0.945000059951434,5.0,1.8031086411923745,21.058560651842324,1.8078602367663308,0.0283013851453887,-1.2293754199557156,21.009906238728295,0.1094562224268421,0.3172711563358579,2221.4167302917267
5,0.12462234135008066,2.2503339056384073,5.0,10.148494033638231,12.783526396678644,10.190164398175323,0.006836415956595256,-0.7098955856322959,12.799776915276379,0.029764460831110708,-0.3022158172402669,2221.4167302917267
5,0.0467481680575621,3.0074609597325392,5.0,18.11724489184039,10.314217452163602,18.293416894491255,0.007704323930250295,-0.2077095299595726,10.307332965305033,0.022084867722897267,-0.4902806452771884,2221.4167302917267
5,2.839106062113017,4.652398430998027,5.0,46.49916221151828,2.092902438537706,44.25904257329816,0.027168222283947715,1.4014684079909898,1.6367485358410896,0.01884584776724797,-1.144510791445768,2221.4167302917267
6,0.2334138540580044,4.690468300307479,5.0,44.14493224016019,1.559238660605264,44.13888303587038,0.014408095424015126,1.3974814751365443,1.5047879082179438,0.00745078573302157,-1.1264873188334263,2232.4384113534365
6,-0.07959354632894167,3.297702060698209,5.0,21.74830934492591,7.53687989898665,21.7622158368739,0.008941931148336751,0.006951187172660411,7.594524816717481,0.014205453051445526,-0.6440499635403114,2232.4384113534365
6,-0.2314783032807366,1.3810618478575925,5.0,3.8495760752901647,19.02361664463411,3.843037143085027,0.026777879986022587,-1.1065819626731752,19.037749968707367,0.016084889571457914,0.2624981125587418,2232.4384113534365
