step,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost,time
0,,,,,0.0,0.0
1,ciweightbmiaspirin,0.23667139442833454,0.33584144290508255,0.41532550550425235,40.0,6.027478933334351
2,ciweightbmiaspirin,0.043251284231308446,0.41532550550425235,0.4332888669913286,40.0,5.813121795654297
3,ciweightbmiaspirin,0.021746217739548646,0.4332888669913286,0.4427112610370444,40.0,6.677000045776367
