step,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost
0,,,,,0.0
1,X11X12X5X6X2X3,0.5089840556083066,2379071708.5041595,3589981275.2815895,25.0
2,X11X12X5X6X2X3,0.0187728507625097,3589981275.2815895,3657375458.002655,25.0
3,X11X12X5X6X2X3,0.03676142005878461,3657375458.002655,3791825773.5269804,25.0
4,X11X12X5X6X2X3,0.013501402805769745,3791825773.5269804,3843020740.6646676,25.0
5,X11X12X5X6X2X3,0.020576321360308673,3843020740.6646676,3922095970.4189153,25.0
6,X11X12X5X6X2X3,0.0,3922095970.4189153,3922095970.4189153,25.0
7,X11X12X5X6X2X3,0.006346860297361173,3922095970.4189153,3946988965.6160073,25.0
8,X11X12X5X6X2X3,0.009720910897998886,3946988965.6160073,3985357293.6661453,25.0
9,X11X12X5X6X2X3,0.0,3985357293.6661453,3985357293.6661453,25.0
10,X11X12X5X6X2X3,0.0016280008031268585,3985357293.6661453,3991845458.5409813,25.0
11,X11X12X5X6X2X3,0.00021875827479807364,3991845458.5409813,3992718707.7667522,25.0
12,X11X12X5X6X2X3,0.004229068249302368,3992718707.7667522,4009604187.682164,25.0
13,X11X12X5X6X2X3,0.0007903135814148837,4009604187.682164,4012773032.3277874,25.0
14,X11X12X5X6X2X3,0.03250519351727533,4012773032.3277874,4143208996.284506,25.0
15,X11X12X5X6X2X3,0.0,4143208996.284506,4143208996.284506,25.0
16,X11X12X5X6X2X3,0.026376119426128313,4143208996.284506,4252490771.577915,25.0
17,X11X12X5X6X2X3,0.0024001083142550753,4252490771.577915,4262697210.0350723,25.0
18,X11X12X5X6X2X3,0.0,4262697210.0350723,4262697210.0350723,25.0
19,X11X12X5X6X2X3,0.0001941932454692889,4262697210.0350723,4263524997.040742,25.0
20,X11X12X5X6X2X3,0.0,4263524997.040742,4263524997.040742,25.0
21,X11X12X5X6X2X3,0.00010840237482592747,4263524997.040742,4263987173.275551,25.0
22,X11X12X5X6X2X3,0.00044643605658207944,4263987173.275551,4265890770.8945045,25.0
23,X11X12X5X6X2X3,9.515078630797747e-05,4265890770.8945045,4266296673.755659,25.0
24,X11X12X5X6X2X3,0.0,4266296673.755659,4266296673.755659,25.0
25,X11X12X5X6X2X3,0.0021570386693368446,4266296673.755659,4275499240.655813,25.0
26,X11X12X5X6X2X3,0.0,4275499240.655813,4275499240.655813,25.0
27,X11X12X5X6X2X3,0.0,4275499240.655813,4275499240.655813,25.0
28,X11X12X5X6X2X3,0.0,4275499240.655813,4275499240.655813,25.0
29,X11X12X5X6X2X3,0.0,4275499240.655813,4275499240.655813,25.0
30,X11X12X5X6X2X3,0.0014219233715556067,4275499240.655813,4281578672.95117,25.0
31,X11X12X5X6X2X3,0.0,4281578672.95117,4281578672.95117,25.0
32,X11X12X5X6X2X3,0.0,4281578672.95117,4281578672.95117,25.0
