f1,f2
0.07585818002124355,6.653281817764601
0.07728660765146443,6.637472946679832
0.07873964115618075,6.621649182217779
0.08021761761682758,6.605810319017951
0.08172087543234254,6.589956150914423
0.08324975418312877,6.574086471018588
0.08480459448884028,6.558201071805688
0.08638573785987279,6.542299745205155
0.08799352654244565,6.526382282694884
0.08962830335716473,6.510448475399455
0.09129041153096046,6.494498114192394
0.09298019452229982,6.478530989802526
0.09469799583957582,6.462546892924492
0.09644415885258456,6.446545614333469
0.09821902659700504,6.4305269450041465
0.10002294157180537,6.414490676234025
0.10185624552950286,6.398436599771042
0.10371927925921806,6.382364507945615
0.10561238236246602,6.366274193807093
0.10753589302164093,6.350165451264647
0.1094901477611574,6.334038075232658
0.11147548120122347,6.317891861780569
0.11349222580422871,6.301726608287257
0.11554071161374561,6.285542113599878
0.1176212659861504,6.2693381781972315
0.11973421331488524,6.253114604357596
0.12187987474739591,6.236871196331024
0.12405856789479199,6.2206077605160806
0.1262706065342919,6.204324105640958
0.12851630030453204,6.188020042948968
0.13079595439383096,6.171695386388292
0.13310986922151977,6.155349952805979
0.13545834011246624,6.138983562146085
0.13784165696493575,6.122596037651861
0.14026010391195257,6.106187206071925
0.1427139589763447,6.089756897870257
0.14520349371967098,6.073304947439944
0.14772897288525474,6.056831193320499
0.15029065403556352,6.040335478418641
0.15288878718419968,6.023817650232355
0.155523614422785,6.007277561078052
0.15819536954304728,5.99071506832068
0.16090427765443707,5.974130034606544
0.1636505547976254,5.957522328098637
0.1664344075542588,5.9408918227142635
0.16925603265336742,5.924238398364696
0.1721156165748494,5.907561941196631
0.17501333515047562,5.890862343835144
0.17794935316288218,5.874139505627881
0.1809238239430445,5.8573933328901875
0.18393688896674779,5.840623739150839
0.18698867745059228,5.823830645398076
0.1900793059480972,5.807013980325575
0.19320887794648747,5.790173680578006
0.19637748346477038,5.773309690995831
0.19958519865373262,5.756421964858911
0.20283208539850806,5.739510464128577
0.20611819092438965,5.722575159687719
0.20944354740657334,5.705616031578495
0.21280817158454995,5.688633069237214
0.21621206438186938,5.671626271725945
0.21965521053202433,5.654595647960432
0.22313757821121732,5.637541216933792
0.22665911867878405,5.620463007935587
0.23021976592606327,5.60336106076574
0.23381943633451632,5.586235425942832
0.23745802834390264,5.569086164906295
0.2411354221313352,5.55191335021197
0.2448514793020373,5.5347170657205496
0.24860604259263294,5.51749740677841
0.25239893558780135,5.500254480390298
0.2562299624511303,5.482988405383391
0.2600989076709982,5.465699312562197
0.264005535822308,5.448387344853831
0.26794959134489943,5.431052657443123
0.2719307983394437,5.413695417897105
0.2759488603816234,5.39631580627835
0.2800034603553826,5.378914015246733
0.28409426030601187,5.361490250149098
0.28822090131382194,5.344044729096403
0.2923830033891277,5.3265776830278995
0.2965801653892449,5.309089355761907
0.3008119649581765,5.291580004032786
0.3050779584896263,5.274049897513704
0.3093776811139546,5.256499318824836
0.31371064670964666,5.238928563526636
0.31807634793983053,5.221337940097871
0.32247425631434,5.203727769898097
0.3269038222777681,5.1860983871143205
0.33136447532392066,5.168450138691576
0.33585562413702275,5.150783384247238
0.3403766567599812,5.1330984959688415
0.34492694078995534,5.1153958584952886
0.3495058236014319,5.097675868781309
0.3541126325969426,5.0799389359450915
0.3587466754855024,5.0621854810990286
0.36340724058878976,5.04441593716359
0.368093597175024,5.02663074866431
0.37280499582043336,5.008830371511994
0.3775406687981454,4.99101527276621
